C001	C002	C003	C004	C005	C006	C007	C008	C009	C010	C011	C012	C013	C014	C015	C017	C018	C019	C020	C021	C022	C023	C024	C025	PH001	PH002	PH003	PH004	PH005	PH006	PH007	PH008	PH010	PH011	PH013	PH014	PH016	PH017	PH018	PH019	PH020	PH021	PH022	PH023	PH024	PH025	PH026	PH027	PH028	PH029	PH030	PH031	PH032	PH033	PH034	PH035	PT001	PT002	PT003	PT004	PT005	PT006	PT007	PT008	PT010	PT011	PT012	PT013	PT015	PT016	PT017	PT019	PT020	PT021	PT022	PT023	PT024	PT025	PT027	PT028	PT029	PT030	PT031	PT032	PT033	PT034	PT035	VH001	VH003	VH004	VH005	VH006	VH007	VH009	VH010	VH011	VH012	VH013	VH014	VH015	VH016	VH017	VH018	VT001	VT003	VT004	VT005	VT006	VT007	VT009	VT010	VT011	VT012	VT013	VT014	VT015	VT016	VT018
KLRK1	5.24050015022744	3.61466626817833	4.78599961090931	4.68133383384922	4.57899889455596	4.32533359355316	3.54116725726441	4.65299957861393	6.22200043164168	5.17466703251816	4.37833307869475	4.23133309685866	3.62716672567348	4.94399992738771	5.33999982165694	5.97500006176941	4.49433361639284	4.24466675738101	5.70199934371623	7.02299976368808	3.40933322718188	2.94733400885676	3.71799944093265	NA	2.52600002288818	2.78933334350586	2.59433269500732	2.49449984232585	4.85533301035563	2.73233350118001	5.10533364613851	NA	4.40199947357178	5.49566745758057	5.0098336537679	4.62150001525879	4.26433340708415	3.92000007629394	NA	NA	5.15366649627685	6.64899984995524	4.95249970753988	NA	5.99666690826416	5.78733412424723	5.71700000762939	5.12233257293701	6.20233376820882	5.38466612497965	5.9494997660319	5.41699949900309	5.40699927012126	6.92050011952718	4.90766684214274	5.13933277130127	3.91700013478597	3.63899898529053	4.38700008392334	4.03633340199788	4.59666601816813	NA	4.7424996693929	3.68116728464762	4.44133281707763	5.16433302561442	4.94733333587647	5.98300011952718	4.89183362325033	4.93799940745036	4.9043337504069	4.9236675898234	4.30583222707113	6.48066616058349	NA	5.62133248647054	5.1093339920044	5.57599989573161	4.89033349355062	5.62266699473063	6.23333326975504	NA	6.36033376057943	NA	6.62633355458578	NA	5.51566664377848	4.73299958927353	5.99250084583534	6.64366631861355	NA	5.72366613161878	6.40566669576306	5.52166576190605	6.22899968927926	5.11966659700449	4.58033304671118	4.96233385190878	5.57300029100494	4.69699978662053	4.19333334977792	5.83716619687657	5.67999993905618	5.56133255249129	5.16524388479814	4.53466612737292	NA	4.21666593795052	5.5359997309734	3.80133251417339	5.08699940712292	5.38700058082312	5.57133399266739	4.73799981605852	7.61466626817833	5.33999996413053	NA	NA
LCN2	-8.42154917851286	-8.7028725131188	-4.89441472953285	-6.74563978683727	-7.01106106796937	-8.90861131384919	-6.82790325045819	-8.48162552526057	-8.00632013192857	-7.32176582967479	-9.37610228109342	-7.26064593301723	-9.36254559829417	-6.15343413569962	-6.74394972737747	-9.06577963285666	-9.13007925804793	-7.83567743557383	-7.60295814963189	NA	-7.1765278724358	NA	-7.61691593914788	NA	-2.68019526738187	-2.78823917039378	-1.24947993083545	-2.95365143524199	-1.90166291510966	-3.1611472793276	NA	-8.65742515705604	NA	-2.99411428489452	-1.22390072965264	-2.72446175699011	-4.87494778735073	-2.01446809305579	-1.15748676633907	-2.65673091051624	-1.74103588337155	-2.11675957362369	-3.14674844054299	-1.26313262785569	NA	-3.75152675902507	-1.25936355462612	-2.40490581363951	-2.75650346787984	-2.01016285357064	NA	NA	-1.66176386813522	-2.21011086139188	-1.90518993957264	NA	-4.18538441372039	-7.95740353284755	-5.94621223640717	NA	-6.13742790542846	NA	-2.52501475986189	-2.59574383843532	-7.77166255279335	NA	-7.22021262168543	-7.79863641730829	-6.32467760460989	-8.7244212148749	NA	NA	-8.48022916638714	NA	-10.9889628721196	NA	NA	-8.08322965809919	NA	NA	-4.28312952902975	NA	NA	NA	-6.42200879790434	NA	NA	NA	NA	NA	-10.9655453941429	NA	-6.48160262830414	-7.86212068163057	-9.71894962409383	-5.88525430377262	-7.36210873608399	-8.27901149199093	-9.0959221938641	NA	-6.24759833549419	-8.22691244788713	NA	NA	-6.9273396041946	NA	NA	NA	-6.96055696353248	-8.25083602417844	NA	-5.47724424984111	-8.15105295632898	-6.63022676926316	-8.39794112935783	-5.02262938833422	-6.31203812993396	-9.36402540327231
MICB	-3.5466664653629	NA	-4.69333365224633	-6.38633257040879	-5.35266699459925	-6.18266607994597	-5.26849919189038	-3.54166638048902	-2.85533302639159	-2.93599991747752	-2.88283383855884	-3.04566668662812	-2.33833342593891	-2.92400008662364	-2.77366667579668	-2.36249955393097	-2.74266654397517	-4.24133346129806	-3.35750003607199	-2.54499916327262	-2.78633374604762	NA	-2.7303333083314	-2.3363333095833	-3.09033298075061	-2.53766663911819	-2.83933290182568	-3.23300043661923	-2.2676668152986	-3.10066636090645	-2.23300011785289	-4.17283343237969	-2.47033342085575	-1.53333345857779	-2.48833306772646	-3.57783254653289	-3.69566630726741	-3.39499950035301	-3.37799994390564	-2.20999940477073	-2.4013331752553	-2.6073338224333	-2.54466724712264	0.31500021651996	-3.3250004379901	-2.48949909594558	-2.15800063029828	-1.67866738783853	-2.62466653189874	-1.78599961504755	-1.7374998749693	-2.25833352709862	-2.10366725892636	-2.41216691630612	-1.4746672306802	-2.20766735349553	-2.76666609020579	-2.83866723422818	-2.03566646336987	-2.58800029610191	-2.55566692232612	NA	-3.15599982425401	-4.16849932217575	-3.12900098681286	-3.26783307155336	-3.39533328506483	-2.54433345485185	-3.37599913944029	NA	-2.85933335142579	-2.53433259665422	-3.7460006101384	-1.78633340267662	NA	-3.19733333742013	-2.68766657757527	-2.8020003624967	-2.33766650957297	-3.11733213688809	-2.87600040274033	-2.68566608497781	-1.94000021705646	-2.80333359765287	-3.09899997669158	-1.99166647312193	-1.98600101384567	-2.68583325382522	NA	-2.11066595977915	-3.08999979917007	-3.21733378603609	-2.23933313271439	-3.34483372764206	-3.47700017725112	-3.70266685111226	-4.05700019269049	-3.71183301443783	-2.79933384678785	-2.97600016074924	-3.99866572032856	-1.86200111359561	-2.39249989917365	NA	-3.92442235334235	-3.42600028605562	NA	-3.80066705150206	NA	-3.11766653241207	-3.35066730468558	-4.38133222760169	-3.06866550083577	-3.32166641374071	-2.80766673657722	-3.47833346931972	-4.03700040096657	-4.51566739784741
NLRP1	3.99899959505717	2.48199944998924	2.71966644884597	1.63266653049436	1.90299892334797	2.79433351340708	2.42666650610289	3.62799990730435	3.84666660948615	3.00433383212745	3.69066650041267	3.85899957615401	3.74499923014671	4.06966625345516	3.67199925969947	4.58599948579477	3.99133335940304	3.40833320577913	3.80833273785322	4.92333319081363	3.8913335364377	3.8463328404381	3.762000060175	4.02133269650141	2.40099938710531	2.80466683705648	2.07233333587646	2.21033223470052	3.35599994659424	1.47166665395101	3.6349999109904	2.24900023142497	2.86266613006592	NA	2.98700046539307	2.06316693623861	2.94766648610433	2.52133337656657	3.0434996287028	NA	3.13633251190185	1.74133332570394	2.43733247121175	NA	2.76333204905192	3.09333388010661	2.92499955495199	3.37099965413412	3.67733351389567	3.34699980417888	3.35083325703939	3.68399969736735	3.46499919891357	4.87550004323324	4.17399946848552	4.40449968973796	3.79833316802979	3.95199998219808	3.40200074513753	2.82733249664307	NA	2.78966617584229	4.74599933624268	1.95533275604248	3.39599895477295	4.66349919637044	2.98900000254313	4.49899959564209	3.78550052642822	3.76133314768473	3.95300006866455	3.28999996185303	3.27999909718831	3.92399946848551	3.75183296203613	3.98400020599365	3.89566707611084	3.57699998219808	3.29433345794678	3.65733400980631	3.68866634368896	3.20800018310547	4.19066651662191	3.40799935658773	3.55999978383382	4.22799968719482	4.71799882253011	4.21633239772127	3.65566666817397	3.81199992175403	4.42033289682301	3.6589994075665	2.89833297430331	3.9589992756973	4.18766625450323	3.29733377110796	3.75799972295537	3.83266675881663	3.74416637108741	3.45299940654571	3.32900013650812	3.61883264639506	NA	3.98833239897752	3.35257747070424	3.31933309519338	3.77866644374136	2.8253323994603	3.08433253348614	4.05299982746731	3.85666625030042	3.5360002906601	4.32133387071037	3.77899963354839	3.39966617462082	3.27166650358924	3.34266624283592	3.65883253640245
PI3	-2.44833275402304	-6.01633339458077	-3.06533404710055	-5.6566663184972	-0.818999914454573	-4.91766626461845	-4.05699947228928	-4.39433317887	-5.11633289310391	-0.450666115569364	-2.73766614457942	-2.16733328573663	-2.87550034007789	-3.16499993436197	-1.85433355171292	-4.85000024973231	-3.43766622325193	-3.48033298340857	-2.87966759653891	-2.77433237484645	-1.84066615129447	-1.35366599956423	-1.08699957789478	-1.51900004560747	6.24033323920145	6.96400038405219	6.6936670939796	5.69099934908598	6.6759996414111	6.22966670992601	3.3643331533873	6.28833421078728	7.20800018312533	6.28066698717377	6.60600058244266	6.13083457948274	2.33166662947903	6.14233366651891	6.69716676082907	5.61550013234782	6.51533285781799	6.35200023657725	6.53233337394799	5.78500080112231	6.18599987033114	5.18833382925674	7.02299976346622	5.9799992242959	5.72900040943976	6.89666684464728	6.03049977612205	5.87383365623986	6.79899978639788	6.06916650145942	6.54433409377515	6.79199949894259	4.59466711677384	-1.62266698501231	1.56633408780974	-1.02700012326037	-0.295666695034716	-3.06966686287168	-4.1936669007869	6.2036663690543	-0.621999736287783	-3.97800025699051	-3.71166648214643	-2.09166623109492	-1.5846662448606	-4.47199991141318	-1.60833327223163	-3.20999938474576	-3.1223338893156	-1.84033299720728	-3.30750024045977	-3.73966634496142	-3.83066645803633	-3.35366655260857	-1.23383298259144	-4.68466582517653	4.31433327964157	-5.15733281595591	-1.24300034900557	-2.14366690243737	-1.50733280194919	-2.9343335061723	-2.33200043601525	-4.5148343654944	-3.06766604293238	-3.20433264815168	NA	-3.69266735455141	-1.63633315841337	-2.38266720888711	-2.40999956621882	-0.478666623095231	-2.10133327808237	-2.28366632551576	-4.3521665912233	-2.77566686865182	-1.28299934576869	-2.77866652614294	-3.98099991479733	NA	-3.40942231509609	-4.77766706838958	-4.69333290573117	-3.12733366654174	-2.77666632528847	-1.56166681740662	-2.68133326330331	-2.21466606755462	-1.79366650112878	-3.09333323569194	-3.49600003629725	-0.646000229371883	-2.43499975546811	-4.01066680513955
PYCARD	5.12833299868343	6.0869996193521	5.61466685705112	5.79300029117436	6.50399996370275	5.9946672878979	5.86033415027223	4.0239995767554	5.02600060252776	5.19816762442967	4.32733311318919	5.06933354154313	5.88800016092395	4.89533316193329	4.91533302266385	4.85399963802852	4.39033338396342	4.81499946546096	6.21333289359794	5.41200036206927	4.76766750915087	4.61466685705112	4.7899999268957	4.93733309162263	6.60366728875802	7.41433361927854	6.39700029082598	6.30933246369935	6.85499924814921	6.15966631827302	7.09066673160105	5.93433344037271	6.26266635894547	6.80500024930579	5.82133393273171	5.8851667796171	6.25133356510101	5.95366637168038	6.42299939704753	5.5833337407517	5.86866602544424	4.60033339341858	5.4636659384393	5.8630005424719	5.72766591892883	5.25666725818452	5.70166631966436	5.93933261285742	6.18900020857117	5.9043333175524	5.57283329310114	5.83233358341797	6.00166670218253	6.86850009568674	6.91599944907856	6.93533362434362	7.21166708056664	5.43699930299303	5.89066726320855	4.87499953870978	5.47999976328168	NA	6.27133341297422	5.47699952907064	NA	5.99966588724411	6.07200008188424	5.37400031679134	5.4246671761348	5.18866638075575	5.4553334678593	4.48133382003543	4.07599890740926	5.31100059865922	4.63400015474123	5.00366609520946	5.01033362615888	4.35733241675987	5.32133322123	5.08866783688362	5.00466677583153	4.69466683640559	5.25033328853746	4.70733317714237	4.87366655955563	5.27133341297422	5.37800000004947	5.35099962765581	5.07233393754311	4.9646666288102	5.38399971234765	5.81599956803475	5.3759996337627	4.73566676448642	5.1966664470361	5.04233309140546	5.00966695929957	4.88100037647983	4.76033327001029	4.93133321309593	4.94833265321628	4.50500040034059	NA	4.86066588787409	4.08857752891401	5.21633301862162	5.0016662518608	5.10266610899179	5.39399992902048	5.2939997969539	4.15166645538586	5.14400067266998	5.45033434640194	4.44866642808263	4.92933369315847	4.61466685705112	5.36300001858692	6.07433288149896
S100A8	3.02733389934257	3.33666642253993	6.39666652720825	5.68866761397894	NA	4.29933452299789	5.94600073441329	-0.193999868649779	1.38766704088648	3.8080008780941	NA	2.21483357280943	0.385666819181798	1.16300040118949	3.42066605882255	-0.349000034313216	-1.02299973912305	2.70199998114174	1.53933304091711	-0.614165892848139	2.12500094900284	5.76833375377278	1.9716666709361	4.92933304923205	9.8773336411202	10.4903338750041	10.2280003230246	10.0743338267534	10.5060002009504	10.0266669591931	9.51500097912741	9.43499978383824	10.1473334630896	9.59200032546836	10.2903343836425	9.26750055938129	7.534000714866	10.1873337428146	9.90733305612196	9.15816624946685	9.90333398189084	9.10733445491995	10.0906667708961	8.48166720089052	10.0334993998533	9.0156672795013	9.64866669965167	9.78699970244296	9.5656665166883	10.1483335494796	10.0901673634601	9.87066682173957	10.0896666844478	9.76450061802392	9.75199985511516	9.93533293402308	8.88633314757402	3.25866666901733	6.70266755468467	2.41966659808031	5.72633330053794	3.69833278893829	0.735333444844094	9.28600088752038	1.08366651610479	NA	2.85233339566475	3.33399995240666	3.81533400315776	0.782666801002275	3.77733326169377	4.12366708199949	0.399332994775732	2.59100055873642	-1.82566619745663	-0.456166026088898	1.80166721476861	2.81333318601325	3.0123338723155	-1.53199940444732	8.18200016023705	3.83266734610958	4.60866642062262	-0.614333070390701	3.50300057619103	1.49333381088523	3.17800044589208	2.22066594605167	-0.531998987239687	0.159333254456891	NA	2.17366631217784	2.55199972231883	1.99066640143549	-0.692999858529778	5.54500039503957	0.959999410536232	-0.277666359802141	-1.30800031721833	2.87866623979152	4.36633395861001	0.336666379698979	NA	0.494999841184036	2.98357730443533	-0.922833855684537	0.109333945363791	1.40133315995722	3.08433309480778	0.968000112919194	NA	3.7130009326811	0.983000727706851	0.762333846409377	NA	5.24933337996551	2.40566668214966	-0.39833409654915
S100A9	3.21266714932509	1.15366715493897	5.24399979902088	3.35650031191074	6.75399939166319	1.45233375448026	3.77333354559155	-0.660000221085147	1.31966689020845	3.69700082116581	-0.502333682810966	2.04500037854212	-1.09166758395132	1.08833410170293	4.11166667628679	-1.48666651926918	-0.952666269286745	1.66133405839129	1.16000014452654	-0.485833493650699	1.46066760983865	5.31800047677963	1.43466665451657	4.74133268816355	10.647333463033	10.813333829244	10.4986670811971	9.7446657816569	11.6589994430542	10.7066666285197	10.1030003229777	9.77000013987223	11.2196671168009	10.3720003763835	10.9673331578573	9.83883412679036	7.84700043996175	10.7813336054484	10.606167157491	NA	9.83133284250895	9.61466693878174	10.786332766215	10.8823328018188	10.710000038147	9.63466739654541	10.4626665115356	10.6276661554972	9.86633396148681	10.5776669184367	10.8858337402344	10.2993332544963	10.4996658960978	10.6105000178019	10.5630000432332	10.6323334376017	9.85933399200439	2.77066644032796	7.27766704559326	3.6813325881958	6.450332959493	5.05700016021728	2.17033354441325	10.0943333307902	2.243332862854	-0.412000338236494	2.52466678619385	3.10299968719482	4.13333415985107	-1.86899979909261	4.68466726938883	4.24333349863688	-1.21666749318441	3.7926664352417	-0.0519997278849279	NA	0.992666562398275	2.71666685740153	3.82333342234293	-1.93366654713949	8.38699944814046	3.2089999516805	5.06816641489665	0.710666338602701	2.97233422597249	0.641666094462073	3.16233348846435	0.982333184278955	-2.97566704296443	-0.133666033990752	-0.662333796221081	1.03333314020296	2.56266689333611	1.13233343602982	-0.556333859796561	5.31633345280673	0.831999775910971	0.739000637656353	NA	1.97333303904873	4.79466660835239	0.0554997128761032	1.38700008435846	-1.1406666496485	NA	-2.82950111244826	-1.37399960275503	0.127999935176477	2.62299950962706	0.246999419321243	-3.52666767516145	2.80533440872762	0.524001120849559	0.218000097309408	-1.434999794476	4.11266676607954	1.40800062999169	-1.74166647577511
TNF	4.64633336213041	1.01433315243774	1.94066667282164	1.53266755272435	1.43999965177231	1.27300018698767	1.3763337302256	3.73666667285553	4.22000027997352	4.31533334582132	3.85049981381215	4.08266674288561	3.61433316321074	4.61533389555191	3.87333326990412	4.01266699509343	4.07166640634576	3.15533410674641	3.45233317455598	3.96633374295324	4.41733392890638	3.142000503317	3.24066709765459	4.75700030405923	3.16583317126234	NA	3.42600021399155	3.56933274165503	4.00533324134086	3.91666637979852	4.05800021108626	2.99966724008334	4.18500043054811	5.07000034891981	5.44566695393568	4.57150080014666	4.14900013843635	4.07100011123175	4.00166733263271	5.32933331014853	4.54333335455107	3.81633346428992	4.74733320357534	5.04000059405491	4.92566646876747	4.72800031777248	4.69033272166668	4.85800009827336	5.28466699692602	4.9970006773108	5.66316731753412	4.61033278714502	4.58333301858916	5.33883316801086	4.62966634365703	5.14700029708988	3.79766681680655	3.35833324114005	4.33366745417485	4.21333281582385	4.17966685610715	3.58500073163318	3.97600016645416	2.93933397645134	4.26799999253405	4.00966615320287	3.40000050756651	4.42000041268255	4.11200113196945	3.20133368664952	3.70550024081041	4.15933386808319	3.24166586009114	4.19199976718201	4.46166704683505	4.00933301758124	4.33000021574564	4.29100068847707	4.47033342879686	4.61600080228461	5.57533360181028	5.0203339112378	5.26100001193177	3.98166691717513	4.48033363551466	3.47733344858406	6.06299939960292	3.83033271075328	2.46816699967608	4.40566730836607	4.21933334621656	4.19766648823301	4.77266659805251	4.19133278972026	4.18266647812831	3.68833323810679	5.13800018438359	4.44133407641975	3.8893334521829	3.64133296151485	3.78733351614952	3.76899941571346	4.58066782398559	3.75999925481617	4.06391101542195	4.64333308914555	3.46833385385856	3.06799986166129	4.68066630931305	4.01500034411209	4.05100024222635	3.97866662567617	5.23799992536559	4.38933276782072	5.04833315270872	3.84133312061441	4.48699985940741	3.85266587938395
TRGC1	4.92799929658873	5.55500011461843	5.19949960366036	5.54899941259192	4.62066616699747	5.80666767488065	5.18733346404667	NA	6.17133354614802	5.12000018250354	NA	5.70849958376437	NA	6.21599924614518	6.48899999250721	5.61033331872487	4.25033253048922	NA	5.97683261870141	7.00600016236378	5.89700027916599	3.83400020896903	3.36999963089868	4.25133129253131	1.57083225250244	NA	2.81499989827474	NA	5.63066641489665	2.63049952189128	5.66116714477539	3.19599946339925	4.93083318074544	7.39100011189779	5.63533306121826	6.1411673227946	5.09049924214681	4.82616647084554	5.51699860890706	7.21333281199137	5.88249905904134	5.74266656239827	7.18433221181234	7.66099961598714	6.77133274078369	5.8753334681193	7.0086654027303	6.89799976348877	7.1589994430542	5.70599969228109	6.99849955240886	6.23433272043864	7.08266607920329	6.79616641998291	NA	NA	3.52016607920329	3.38933308919271	3.93099943796794	NA	NA	NA	5.16499932607015	2.45183372497559	4.89333248138428	NA	4.16099993387858	6.60866641998291	5.43166700998942	NA	NA	5.58799966176351	NA	6.46933269500732	6.11033280690511	4.16250006357829	5.69616667429606	5.63066577911377	5.18699963887532	6.11100037892659	5.85300000508626	5.11999956766764	7.39266554514567	6.22483253479004	6.9399995803833	5.80249913533529	NA	NA	5.48216722964147	7.47999986025483	5.68699994937608	6.69466622358722	NA	6.35366534367271	7.16333357168322	6.97333240941257	5.68866633288604	5.5924991065391	NA	5.51533222744418	3.39800005284509	5.27833240234954	NA	5.29199916938161	6.07490974619716	6.65483283736964	4.87883346599946	5.54983234250473	6.72366555829662	4.65016587728319	NA	6.30799993420135	6.65866628851727	5.99633249741944	7.80599944026876	4.60599963901244	3.05299921905478	5.02633252384865
WIPI1	5.44366797797146	5.30399987508549	5.21633301862162	5.5130008156471	5.76466648130284	5.48800109229015	5.27466757182335	5.18000141954304	4.51666698690595	4.56033344568571	4.43766719317548	5.06633335131465	5.01366636661659	4.44400042165478	4.58166638797916	3.96999956165167	4.58300030393291	4.27433398059116	4.78499962789664	4.42833404063292	4.32866774749028	3.88433319097781	4.22533354973461	4.50966670907916	4.4910008210062	4.94133410916041	4.42433327058023	4.26966732892807	5.47566635219262	4.51800057557811	NA	3.95300005307003	4.66933409940414	4.77916751313605	4.15000117401861	3.82583425910137	4.58033340854412	4.80333358111	4.88533368363186	4.71400037608275	4.34899995715391	4.45166749186242	4.19633328688152	4.85833326819417	4.78700031221609	4.11033409180552	3.90366651571524	5.06599965445587	4.74000073305641	4.63600002314594	4.77050020091819	3.9353335771926	5.1573330692535	5.61416784839571	4.57999957908143	4.76733333378348	4.56600031866855	5.11400064051185	4.35333472539335	4.45266692197625	4.3259999045433	4.01933381125407	4.90700023626533	4.08866724332856	4.25933358369053	4.32566675154129	4.79000060482457	4.8060000591477	5.14600149538291	3.91966720243753	5.28133359900719	4.68700059346334	4.33133281612883	4.75233300755794	4.60966715458429	4.36083381351847	5.26550069518605	5.32633305254486	4.70466710713125	4.87133437794551	4.5116669590895	4.20233441744129	4.30800024374808	4.32466668669224	4.96200020397123	5.34166686784951	4.89266744311737	4.94466624541596	5.20666791461012	3.88333351933973	4.19233385054609	3.88966715439978	4.21066635704377	4.03733284267978	4.48566659089031	3.98433332446423	4.37633421648138	4.05533441497558	4.30849994765258	4.06799986166129	4.02200030069779	3.94566631615839	4.25166736670688	4.13166652258148	3.15691140312116	4.06466646558319	4.03166673476937	4.07766694197503	5.08533316765373	4.45699980950059	4.14266682671985	3.88666758708982	5.00466758472644	4.0440003410311	4.44966727840783	3.57833446556891	4.33533446816148	3.89433322738018
