C001	C002	C003	C004	C005	C006	C007	C008	C009	C010	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	C022	C023	C025	PL001	PL002	PL003	PL004	PL005	PL006	PL007	PL008	PL010	PL011	PL012	PL013	PL014	PL015	PL016	PL017	PL018	PL019	PL020	PL021	PL022	PL023	PL024	PL025	PL026	PL027	PL028	PL029	PL030	PL031	PL032	PL033	PL034	PL035	PNL001	PNL002	PNL003	PNL004	PNL005	PNL006	PNL007	PNL008	PNL009	PNL010	PNL011	PNL012	PNL013	PNL014	PNL015	PNL016	PNL017	PNL018	PNL019	PNL020	PNL021	PNL022	PNL023	PNL024	PNL025	PNL026	PNL027	PNL028	PNL029	PNL030	PNL031	PNL032	PNL033	PNL034	PNL035	VL001	VL003	VL004	VL005	VL006	VL007	VL009	VL010	VL011	VL012	VL013	VL014	VL015	VL016	VL017	VL018	VNL001	VNL003	VNL004	VNL005	VNL006	VNL007	VNL009	VNL010	VNL011	VNL012	VNL013	VNL014	VNL015	VNL016	VNL017	VNL018
IL22RA1	3.76299938075043	0.198716921242171	0.40091046840413	-0.553944120095965	-0.340603856933411	-0.442125890801177	0.133505132891383	2.87498294060946	4.24689791230732	3.35438912240008	3.6376447077481	3.56145437846055	3.83819098079253	2.95538283458184	3.47263768698233	NA	3.58741536435891	3.32374539478427	3.59783674769484	4.404122627159	3.67104952055847	3.6900091496428	3.47856945050823	4.83626471919498	3.55380602331251	4.74246913602805	3.06975835434943	3.38182822619633	5.28473183880599	3.69247417865305	4.8194707189801	3.80707872256984	NA	4.4516849634487	2.55633842407869	4.15569265370532	4.07565430529779	NA	4.22116050377659	3.79026690193452	4.60558304762488	4.31600631849058	4.61357054858343	3.70038888998967	3.72830247318029	4.37352446691631	4.59925809678964	4.64396265674016	4.75485971665808	5.0467130264234	4.40866580816456	4.44661255802815	4.90692074761979	4.53994609057196	4.12670662010863	5.87464634539459	5.68808446486658	6.05848095431743	4.04672782295785	4.65882682520651	3.7238529679054	3.76702440829315	4.56239251776388	3.35716685920011	4.20632072247016	3.30028058166478	NA	3.22357005564492	4.0364580564931	3.66337490767331	3.67975752068077	NA	3.59514640364351	3.73637757612023	3.53909402799234	3.68063210646213	2.77255269711003	3.40000611101539	3.93837848653269	4.07393040163996	3.72558586487071	3.83950252733781	3.06363650621444	4.01079263679765	3.79434495159695	3.54070033683991	3.82680268428583	2.82951877749384	4.03869305543255	3.46114910802108	3.84720080017785	4.20941764873663	4.47991145036642	2.74686630250566	3.47237547082943	3.99658705818802	NA	4.00878392390904	3.81199899728819	NA	4.34172684987499	NA	3.38195527376585	NA	2.55777350599902	4.27736246947052	4.0428889970406	NA	4.3475187575248	3.09595377980939	3.24962858660965	NA	4.09349730195312	3.91312532028681	4.37845550964863	4.42297595878795	4.48142527517702	3.83350978430123	4.42937172304083	4.02373457396727	NA	4.22549158010974	3.75850722110491	NA	4.43281753528827
IL22RA2	3.03858174322556	1.02857410261244	NA	1.69416434936893	0.497911730499487	NA	NA	NA	4.6564095888643	3.95192399906532	NA	3.27751274521349	5.19387099424798	NA	NA	NA	5.07249352627501	4.07151221780337	1.9626008442645	3.49528378241287	5.64860685817589	4.69864999957163	3.95496864354447	5.93891538663635	NA	4.05886515226343	3.29424843039797	0.861576681418991	5.40704351078737	2.71469941429633	5.32467190653435	3.30069058501741	NA	4.49535798278824	NA	NA	NA	NA	4.72599079856946	NA	4.39328171382723	4.19805978675869	5.26264553960315	4.86365459008627	NA	NA	5.87845911467325	4.97126629995203	4.39207571676321	NA	4.44590246151901	4.79868423830335	5.56071574917916	4.58263939512104	4.89694464277264	NA	NA	4.93970910391007	NA	NA	4.26315379893606	NA	3.72001485923562	2.19050645648759	NA	NA	NA	3.48546907690636	NA	4.11723290734532	4.81958373432151	NA	NA	NA	NA	NA	NA	4.44651013510833	NA	2.1014514061323	NA	3.1732064436619	3.496705973947	NA	3.53262155154872	NA	5.28840201220627	2.46463402872573	5.25886576298378	NA	NA	2.81057574754075	NA	4.9690366746693	3.86960514417916	NA	NA	5.05914554719544	5.24518736105925	NA	4.77259534504063	2.3882099304089	4.65582274587798	4.02141620834257	NA	5.07133080851437	6.00750699749121	NA	NA	5.42150537997213	NA	2.06294646552266	NA	4.31938693132989	4.29873572639229	4.54251684480578	4.07909790835101	3.29496342637092	NA	4.86029123732207	5.68926488214184	3.90299815183205	4.10875886522368	NA	5.40182737665082
IL26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2461065644007	NA	NA	-0.308038467597942	NA	NA	NA	NA	NA	2.51341342921123	1.67665827330609	NA	NA	-0.502070697792623	2.10526941285087	2.5412102603855	2.02432358028292	NA	NA	NA	NA	1.80206745395726	0.779221892475524	2.94739797572272	3.9622815581914	NA	2.99455619198426	NA	NA	4.12598330642541	NA	4.02750795682646	3.18528015294055	4.00260891766513	3.95958285230899	4.73639435418962	4.00199494932537	4.21726794658004	NA	NA	3.26231302827224	NA	NA	0.826767709436654	NA	NA	NA	NA	NA	NA	1.85469706941199	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.468747611095115	NA	1.30737781138432	NA	-0.499126782539848	NA	NA	NA	NA	NA	NA	3.2510115820534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.57188111265073	NA	NA	NA	NA	NA	2.77805013412529	2.64698133632905	NA	NA	NA	NA	NA	-3.13736722436115	NA	NA	-2.4416221668674	NA	NA	NA	NA	NA	NA	NA	NA	NA
CXCL8	NA	NA	-10.3006671620183	-10.8003320238157	-11.8593335796576	NA	NA	-9.99066641393554	NA	NA	-8.54216739135077	NA	NA	-9.52866629703535	NA	NA	-8.54833355301108	NA	NA	NA	NA	-8.06566637542207	NA	-7.74216743192761	-3.45266689419672	-6.76216729736345	-2.9971658700758	-4.50733370424666	0.0259997169479027	-4.6520000626545	-9.42699981615848	-3.46366662731026	-3.63300045938272	-3.70033388591477	NA	-1.38966580712202	-3.62749983163619	NA	-7.04166634168654	-1.08133288719645	-2.43900025140264	-4.94033328894056	-6.07366725109594	-1.08600011317118	-2.84933426974138	-0.880000879536843	-0.512333788045556	-6.22733311905366	-2.94266757438621	-3.36266671845715	-3.28766729603385	-1.69499980980038	-1.0318331420372	-2.2903331655223	-2.63133310400995	-1.75516651029447	-3.55566692232612	-3.89933360442586	-8.45800029825072	NA	NA	-14.9581676065009	-10.2133328248474	NA	NA	-3.55199965615905	NA	NA	NA	-9.95966582327871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.8795005220803	NA	-9.29316523852565	NA	-4.47500014037682	-9.40216729886577	-9.08716643826511	NA	-9.08266713113803	NA	NA	NA	NA	NA	-12.6986661046244	-9.47250012929514	NA	-10.4000005453098	NA	NA	-8.47400059325128	NA	NA	NA	-7.87866688293021	NA	NA	NA	-9.85709109679395	NA	NA	NA	NA	-8.89150081845674	NA	NA	-9.19716614715499	-8.88033324949525	-10.047500950865	NA	NA	NA	NA
KLRK1	5.24050015022744	3.61466626817833	4.78599961090931	4.68133383384922	4.57899889455596	4.32533359355316	3.54116725726441	4.65299957861393	6.22200043164168	5.17466703251816	4.37833307869475	4.23133309685866	3.62716672567348	4.94399992738771	5.33999982165694	NA	5.97500006176941	4.49433361639284	4.24466675738101	5.70199934371623	7.02299976368808	3.40933322718188	2.94733400885676	NA	2.52599993135381	2.7893334208689	2.59433260684746	2.49449983982302	4.8553330120357	2.73233346258967	5.10533366206118	NA	4.40199948884425	5.49566747233384	NA	5.00983363250879	4.62150000391976	NA	4.26433337352102	3.92000006217912	NA	NA	5.15366649026283	6.64899985449452	4.95249972768286	NA	5.99666690847646	5.78733411696526	5.71700000036011	5.12233258532288	6.20233377089462	5.38466613705863	5.94949977565123	5.4169995034374	5.40699927475073	6.92050012487805	4.90766684520949	5.13933278289202	3.91700012354885	3.63899895115752	4.38700009814914	4.03633338286911	4.59666601293026	NA	4.74249969421158	3.68116733313405	NA	4.44133281472716	5.1643330321174	4.94733335421043	5.98300012097949	NA	4.89183361049173	4.9379993889626	4.90433375112871	NA	4.92366758260041	4.30583222569098	6.48066615427702	NA	5.62133248963382	5.10933397879882	5.57599989785078	NA	4.89033350039868	5.62266699405377	6.23333327576459	NA	6.36033375767173	NA	6.62633355909799	NA	5.51566663226522	4.73299958927353	5.99250084583534	6.64366631861355	NA	5.72366613161878	6.40566669576306	5.52166576190605	6.22899968927926	5.11966659700449	4.58033304671118	4.96233385190878	5.57300029100494	4.69699978662053	4.19333334977792	5.83716619687657	5.67999993905618	5.56133255249129	5.16524388479814	4.53466612737292	NA	4.21666593795052	5.5359997309734	3.80133251417339	5.08699940712292	5.38700058082312	5.57133399266739	4.73799981605852	7.61466626817833	5.33999996413053	NA	NA	NA
LCN2	-8.42154917851286	-8.7028725131188	-4.89441472953285	-6.74563978683727	-7.01106106796937	-8.90861131384919	-6.82790325045819	-8.48162552526057	-8.00632013192857	-7.32176582967479	-9.37610228109342	-7.26064593301723	-9.36254559829417	-6.15343413569962	-6.74394972737747	NA	-9.06577963285666	-9.13007925804793	-7.83567743557383	-7.60295814963189	NA	-7.1765278724358	NA	NA	-2.68019526738187	-2.78823917039378	-1.24947993083545	-2.95365143524199	-1.90166291510966	-3.1611472793276	NA	-8.65742515705604	NA	-2.99411428489452	-6.52716406895398	-1.22390072965264	-2.72446175699011	NA	-4.87494778735073	-2.01446809305579	-1.15748676633907	-2.65673091051624	-1.74103588337155	-2.11675957362369	-3.14674844054299	-1.26313262785569	NA	-3.75152675902507	-1.25936355462612	-2.40490581363951	-2.75650346787984	-2.01016285357064	NA	NA	-1.66176386813522	-2.21011086139188	-1.90518993957264	NA	-4.18538441372039	-7.95740353284755	-5.94621223640717	NA	-6.13742790542846	NA	-2.52501475986189	-2.59574383843532	NA	-7.77166255279335	NA	-7.22021262168543	-7.79863641730829	NA	-6.32467760460989	-8.7244212148749	NA	NA	NA	-8.48022916638714	NA	-10.9889628721196	NA	NA	-8.08322965809919	NA	NA	NA	-4.28312952902975	NA	NA	NA	-6.42200879790434	NA	NA	NA	NA	NA	-10.9655453941429	NA	-6.48160262830414	-7.86212068163057	-9.71894962409383	-5.88525430377262	-7.36210873608399	-8.27901149199093	-9.0959221938641	NA	-6.24759833549419	-8.22691244788713	NA	NA	-6.9273396041946	NA	NA	NA	-6.96055696353248	-8.25083602417844	NA	-5.47724424984111	-8.15105295632898	-6.63022676926316	-8.39794112935783	-5.02262938833422	-6.31203812993396	NA	-9.36402540327231
MICB	-3.5466664653629	NA	-4.69333365224633	-6.38633257040879	-5.35266699459925	-6.18266607994597	-5.26849919189038	-3.54166638048902	-2.85533302639159	-2.93599991747752	-2.88283383855884	-3.04566668662812	-2.33833342593891	-2.92400008662364	-2.77366667579668	NA	-2.36249955393097	-2.74266654397517	-4.24133346129806	-3.35750003607199	-2.54499916327262	-2.78633374604762	NA	-2.3363333095833	-3.09033298075061	-2.53766663911819	-2.83933290182568	-3.23300043661923	-2.2676668152986	-3.10066636090645	-2.23300011785289	-4.17283343237969	-2.47033342085575	-1.53333345857779	-9.16749897508565	-2.48833306772646	-3.57783254653289	NA	-3.69566630726741	-3.39499950035301	-3.37799994390564	-2.20999940477073	-2.4013331752553	-2.6073338224333	-2.54466724712264	0.31500021651996	-3.3250004379901	-2.48949909594558	-2.15800063029828	-1.67866738783853	-2.62466653189874	-1.78599961504755	-1.7374998749693	-2.25833352709862	-2.10366725892636	-2.41216691630612	-1.4746672306802	-2.20766735349553	-2.76666609020579	-2.83866723422818	-2.03566646336987	-2.58800029610191	-2.55566692232612	NA	-3.15599982425401	-4.16849932217575	NA	-3.12900098681286	-3.26783307155336	-3.39533328506483	-2.54433345485185	NA	-3.37599913944029	NA	-2.85933335142579	NA	-2.53433259665422	-3.7460006101384	-1.78633340267662	NA	-3.19733333742013	-2.68766657757527	-2.8020003624967	NA	-2.33766650957297	-3.11733213688809	-2.87600040274033	-2.68566608497781	-1.94000021705646	-2.80333359765287	-3.09899997669158	-1.99166647312193	-1.98600101384567	-2.68583325382522	NA	-2.11066595977915	-3.08999979917007	-3.21733378603609	-2.23933313271439	-3.34483372764206	-3.47700017725112	-3.70266685111226	-4.05700019269049	-3.71183301443783	-2.79933384678785	-2.97600016074924	-3.99866572032856	-1.86200111359561	-2.39249989917365	NA	-3.92442235334235	-3.42600028605562	NA	-3.80066705150206	NA	-3.11766653241207	-3.35066730468558	-4.38133222760169	-3.06866550083577	-3.32166641374071	-2.80766673657722	-3.47833346931972	-4.03700040096657	NA	-4.51566739784741
NLRP1	3.99899959505717	2.48199944998924	2.71966644884597	1.63266653049436	1.90299892334797	2.79433351340708	2.42666650610289	3.62799990730435	3.84666660948615	3.00433383212745	3.69066650041267	3.85899957615401	3.74499923014671	4.06966625345516	3.67199925969947	NA	4.58599948579477	3.99133335940304	3.40833320577913	3.80833273785322	4.92333319081363	3.8913335364377	3.8463328404381	4.02133269650141	2.4009993542564	2.80466673929019	2.07233325147069	2.21033212813156	3.355999956214	1.471666631347	3.63499988387179	2.24900017596062	2.86266621736943	NA	6.33533318174522	2.98700045381068	2.0631670797037	NA	2.94766653079338	2.52133346736966	3.04349954601305	NA	3.13633249832741	1.74133322753891	2.43733242107341	NA	2.76333210719375	3.09333384999211	2.92499962623418	3.37099965764897	3.67733346205599	3.34699985056697	3.35083327102886	3.68399966907914	3.46499923868632	4.87550004691948	4.17399950452887	4.40449969136987	3.79833321795728	3.95199997447453	3.40200078540854	2.82733249020291	NA	2.78966624292795	4.74599936010277	1.95533289240546	NA	3.39599901321323	4.66349918555457	2.98900000045674	4.49899959790602	NA	3.78550054302412	3.76133314961503	3.95300005307003	4.34166622745856	3.28999996732382	3.2799990976936	3.92399942570979	3.75183291729888	3.98400021315616	3.89566703032395	3.57699997418616	NA	3.29433343099825	3.65733405740259	3.68866636085752	3.20800011296701	4.19066653083713	3.40799930347066	3.55999978736257	4.22799969978748	4.71799883794563	4.21633239772127	3.65566666817397	3.81199992175403	4.42033289682301	3.6589994075665	2.89833297430331	3.9589992756973	4.18766625450323	3.29733377110796	3.75799972295537	3.83266675881663	3.74416637108741	3.45299940654571	3.32900013650812	3.61883264639506	NA	3.98833239897752	3.35257747070424	3.31933309519338	3.77866644374136	2.8253323994603	3.08433253348614	4.05299982746731	3.85666625030042	3.5360002906601	4.32133387071037	3.77899963354839	3.39966617462082	3.27166650358924	3.34266624283592	NA	3.65883253640245
NLRP3	1.27142537727454	NA	0.0365773216130028	NA	NA	NA	-1.88934864733558	NA	1.74297923816948	1.39039012439193	NA	NA	NA	NA	NA	NA	1.69610370310244	2.27844939874706	NA	2.68299346041503	NA	0.759742509927841	1.83854577920313	NA	NA	NA	NA	1.5586560072083	0.906666671961248	NA	NA	NA	NA	NA	NA	0.764685003378246	-0.82098025033414	NA	0.104784429701809	-0.86031938791629	NA	2.3274654824589	NA	1.50472858411923	NA	NA	0.91907726488046	1.70272531079213	2.12778186636181	1.57285300652784	2.03269578808938	2.75094090122452	NA	0.755612044690589	2.26599928145552	4.04521483181288	NA	NA	NA	NA	NA	NA	-0.744628103005271	NA	NA	NA	NA	NA	NA	0.126239167635122	1.74991041342888	NA	0.397742624739869	NA	NA	NA	1.96501724105498	0.959803310855324	1.34030344369531	NA	0.0122580047519098	1.40491189379149	NA	NA	NA	2.5301366311207	1.96691199900146	NA	NA	NA	NA	2.63368148054217	1.31298393677361	NA	NA	-3.00777337031857	NA	1.16782425524435	NA	NA	NA	0.120424139671956	0.730862945102697	NA	1.60953017352997	0.778794956913602	NA	1.81997352844311	3.02246358704385	NA	NA	NA	NA	NA	0.996493383240622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI3	-2.44833275402304	-6.01633339458077	-3.06533404710055	-5.6566663184972	-0.818999914454573	-4.91766626461845	-4.05699947228928	-4.39433317887	-5.11633289310391	-0.450666115569364	-2.73766614457942	-2.16733328573663	-2.87550034007789	-3.16499993436197	-1.85433355171292	NA	-4.85000024973231	-3.43766622325193	-3.48033298340857	-2.87966759653891	-2.77433237484645	-1.84066615129447	-1.35366599956423	-1.51900004560747	6.24033323920145	6.96400038405219	6.6936670939796	5.69099934908598	6.6759996414111	6.22966670992601	3.3643331533873	6.28833421078728	7.20800018312533	6.28066698717377	0.994001067560216	6.60600058244266	6.13083457948274	NA	2.33166662947903	6.14233366651891	6.69716676082907	5.61550013234782	6.51533285781799	6.35200023657725	6.53233337394799	5.78500080112231	6.18599987033114	5.18833382925674	7.02299976346622	5.9799992242959	5.72900040943976	6.89666684464728	6.03049977612205	5.87383365623986	6.79899978639788	6.06916650145942	6.54433409377515	6.79199949894259	4.59466711677384	-1.62266698501231	1.56633408780974	-1.02700012326037	-0.295666695034716	-3.06966686287168	-4.1936669007869	6.2036663690543	NA	-0.621999736287783	-3.97800025699051	-3.71166648214643	-2.09166623109492	NA	-1.5846662448606	-4.47199991141318	-1.60833327223163	NA	-3.20999938474576	-3.1223338893156	-1.84033299720728	-3.30750024045977	-3.73966634496142	-3.83066645803633	-3.35366655260857	NA	-1.23383298259144	-4.68466582517653	4.31433327964157	-5.15733281595591	-1.24300034900557	-2.14366690243737	-1.50733280194919	-2.9343335061723	-2.33200043601525	-4.5148343654944	-3.06766604293238	-3.20433264815168	NA	-3.69266735455141	-1.63633315841337	-2.38266720888711	-2.40999956621882	-0.478666623095231	-2.10133327808237	-2.28366632551576	-4.3521665912233	-2.77566686865182	-1.28299934576869	-2.77866652614294	-3.98099991479733	NA	-3.40942231509609	-4.77766706838958	-4.69333290573117	-3.12733366654174	-2.77666632528847	-1.56166681740662	-2.68133326330331	-2.21466606755462	-1.79366650112878	-3.09333323569194	-3.49600003629725	-0.646000229371883	-2.43499975546811	NA	-4.01066680513955
PYCARD	5.12833299868343	6.0869996193521	5.61466685705112	5.79300029117436	6.50399996370275	5.9946672878979	5.86033415027223	4.0239995767554	5.02600060252776	5.19816762442967	4.32733311318919	5.06933354154313	5.88800016092395	4.89533316193329	4.91533302266385	NA	4.85399963802852	4.39033338396342	4.81499946546096	6.21333289359794	5.41200036206927	4.76766750915087	4.61466685705112	4.93733309162263	6.60366728875802	7.41433361927854	6.39700029082598	6.30933246369935	6.85499924814921	6.15966631827302	7.09066673160105	5.93433344037271	6.26266635894547	6.80500024930579	6.97700028836219	5.82133393273171	5.8851667796171	NA	6.25133356510101	5.95366637168038	6.42299939704753	5.5833337407517	5.86866602544424	4.60033339341858	5.4636659384393	5.8630005424719	5.72766591892883	5.25666725818452	5.70166631966436	5.93933261285742	6.18900020857117	5.9043333175524	5.57283329310114	5.83233358341797	6.00166670218253	6.86850009568674	6.91599944907856	6.93533362434362	7.21166708056664	5.43699930299303	5.89066726320855	4.87499953870978	5.47999976328168	NA	6.27133341297422	5.47699952907064	NA	NA	5.99966588724411	6.07200008188424	5.37400031679134	NA	5.4246671761348	5.18866638075575	5.4553334678593	5.9290005648955	4.48133382003543	4.07599890740926	5.31100059865922	4.63400015474123	5.00366609520946	5.01033362615888	4.35733241675987	NA	5.32133322123	5.08866783688362	5.00466677583153	4.69466683640559	5.25033328853746	4.70733317714237	4.87366655955563	5.27133341297422	5.37800000004947	5.35099962765581	5.07233393754311	4.9646666288102	5.38399971234765	5.81599956803475	5.3759996337627	4.73566676448642	5.1966664470361	5.04233309140546	5.00966695929957	4.88100037647983	4.76033327001029	4.93133321309593	4.94833265321628	4.50500040034059	NA	4.86066588787409	4.08857752891401	5.21633301862162	5.0016662518608	5.10266610899179	5.39399992902048	5.2939997969539	4.15166645538586	5.14400067266998	5.45033434640194	4.44866642808263	4.92933369315847	4.61466685705112	5.36300001858692	NA	6.07433288149896
REG3A	7.19749991099039	NA	NA	7.43050034840902	6.06916522979736	NA	NA	NA	6.72383403778076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.74833201262225	NA	NA	NA	NA	NA	6.49216556626447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.40266706527893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.64216581841154	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.49283250201849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.19666752885507	NA	NA	NA	NA	8.23683316136558	NA	NA	13.8144995345921	NA	NA	NA	NA	NA	NA	NA	NA
S100A8	3.02733389934257	3.33666642253993	6.39666652720825	5.68866761397894	NA	4.29933452299789	5.94600073441329	-0.193999868649779	1.38766704088648	3.8080008780941	NA	2.21483357280943	0.385666819181798	1.16300040118949	3.42066605882255	NA	-0.349000034313216	-1.02299973912305	2.70199998114174	1.53933304091711	-0.614165892848139	2.12500094900284	5.76833375377278	4.92933304923205	9.8773336411202	10.4903338750041	10.2280003230246	10.0743338267534	10.5060002009504	10.0266669591931	9.51500097912741	9.43499978383824	10.1473334630896	9.59200032546836	8.32700061792388	10.2903343836425	9.26750055938129	NA	7.534000714866	10.1873337428146	9.90733305612196	9.15816624946685	9.90333398189084	9.10733445491995	10.0906667708961	8.48166720089052	10.0334993998533	9.0156672795013	9.64866669965167	9.78699970244296	9.5656665166883	10.1483335494796	10.0901673634601	9.87066682173957	10.0896666844478	9.76450061802392	9.75199985511516	9.93533293402308	8.88633314757402	3.25866666901733	6.70266755468467	2.41966659808031	5.72633330053794	3.69833278893829	0.735333444844094	9.28600088752038	NA	1.08366651610479	NA	2.85233339566475	3.33399995240666	NA	3.81533400315776	0.782666801002275	3.77733326169377	3.25333309910062	4.12366708199949	0.399332994775732	2.59100055873642	-1.82566619745663	-0.456166026088898	1.80166721476861	2.81333318601325	1.03883297357895	3.0123338723155	-1.53199940444732	8.18200016023705	3.83266734610958	4.60866642062262	-0.614333070390701	3.50300057619103	1.49333381088523	3.17800044589208	2.22066594605167	-0.531998987239687	0.159333254456891	NA	2.17366631217784	2.55199972231883	1.99066640143549	-0.692999858529778	5.54500039503957	0.959999410536232	-0.277666359802141	-1.30800031721833	2.87866623979152	4.36633395861001	0.336666379698979	NA	0.494999841184036	2.98357730443533	-0.922833855684537	0.109333945363791	1.40133315995722	3.08433309480778	0.968000112919194	NA	3.7130009326811	0.983000727706851	0.762333846409377	NA	5.24933337996551	2.40566668214966	NA	-0.39833409654915
S100A9	3.21266714932509	1.15366715493897	5.24399979902088	3.35650031191074	6.75399939166319	1.45233375448026	3.77333354559155	-0.660000221085147	1.31966689020845	3.69700082116581	-0.502333682810966	2.04500037854212	-1.09166758395132	1.08833410170293	4.11166667628679	NA	-1.48666651926918	-0.952666269286745	1.66133405839129	1.16000014452654	-0.485833493650699	1.46066760983865	5.31800047677963	4.74133268816355	10.6473334630554	10.8133338292541	10.4986670811589	9.74466578165175	11.6589994430342	10.7066666285478	10.1030003229146	9.77000013984077	11.2196671167829	10.3720003763594	NA	10.9673331578574	9.83883412683991	NA	7.84700043981337	10.7813336054265	10.6061671574456	NA	9.83133284246436	9.6146669387572	10.7863327662319	10.8823328018032	10.7100000381319	9.63466739650604	10.4626665115737	10.6276661554878	9.86633396146503	10.5776669184069	10.885833740267	10.2993332544529	10.4996658960626	10.6105000177641	10.5630000431928	10.6323334376208	9.85933399196658	2.77066644038198	7.27766704518845	3.68133258558708	6.45033295892228	5.05700015910553	2.17033354688594	10.0943333307567	NA	2.24333285972928	-0.412000266880073	2.52466678784622	3.10299968550971	NA	4.13333415746489	-1.8689995662816	4.68466726905981	NA	4.24333349958676	-1.21666739969709	3.79266643646161	-0.0519996778146946	NA	0.992666568553271	2.71666686052805	NA	3.82333342517122	-1.93366635588938	8.38699944826285	3.20899994501395	5.06816641546794	0.710666319515101	2.97233423301004	0.641666063719682	3.16233349491358	0.982333184278955	-2.97566704296443	-0.133666033990752	-0.662333796221081	1.03333314020296	2.56266689333611	1.13233343602982	-0.556333859796561	5.31633345280673	0.831999775910971	0.739000637656353	NA	1.97333303904873	4.79466660835239	0.0554997128761032	1.38700008435846	-1.1406666496485	NA	-2.82950111244826	-1.37399960275503	0.127999935176477	2.62299950962706	0.246999419321243	-3.52666767516145	2.80533440872762	0.524001120849559	0.218000097309408	-1.434999794476	4.11266676607954	1.40800062999169	NA	-1.74166647577511
TNF	4.64633336213041	1.01433315243774	1.94066667282164	1.53266755272435	1.43999965177231	1.27300018698767	1.3763337302256	3.73666667285553	4.22000027997352	4.31533334582132	3.85049981381215	4.08266674288561	3.61433316321074	4.61533389555191	3.87333326990412	NA	4.01266699509343	4.07166640634576	3.15533410674641	3.45233317455598	3.96633374295324	4.41733392890638	3.142000503317	4.75700030405923	3.16583317126234	NA	3.42600021399155	3.56933274165503	4.00533324134086	3.91666637979852	4.05800021108626	2.99966724008334	4.18500043054811	5.07000034891981	NA	5.44566695393568	4.57150080014666	NA	4.14900013843635	4.07100011123175	4.00166733263271	5.32933331014853	4.54333335455107	3.81633346428992	4.74733320357534	5.04000059405491	4.92566646876747	4.72800031777248	4.69033272166668	4.85800009827336	5.28466699692602	4.9970006773108	5.66316731753412	4.61033278714502	4.58333301858916	5.33883316801086	4.62966634365703	5.14700029708988	3.79766681680655	3.35833324114005	4.33366745417485	4.21333281582385	4.17966685610715	3.58500073163318	3.97600016645416	2.93933397645134	NA	4.26799999253405	4.00966615320287	3.40000050756651	4.42000041268255	NA	4.11200113196945	3.20133368664952	3.70550024081041	NA	4.15933386808319	3.24166586009114	4.19199976718201	4.46166704683505	4.00933301758124	4.33000021574564	4.29100068847707	NA	4.47033342879686	4.61600080228461	5.57533360181028	5.0203339112378	5.26100001193177	3.98166691717513	4.48033363551466	3.47733344858406	6.06299939960292	3.83033271075328	2.46816699967608	4.40566730836607	4.21933334621656	4.19766648823301	4.77266659805251	4.19133278972026	4.18266647812831	3.68833323810679	5.13800018438359	4.44133407641975	3.8893334521829	3.64133296151485	3.78733351614952	3.76899941571346	4.58066782398559	3.75999925481617	4.06391101542195	4.64333308914555	3.46833385385856	3.06799986166129	4.68066630931305	4.01500034411209	4.05100024222635	3.97866662567617	5.23799992536559	4.38933276782072	5.04833315270872	3.84133312061441	4.48699985940741	NA	3.85266587938395
