variable	Difference	lwr	upr	p_adj	Groups
370	S100A8	-7.17169359487123	-9.37358349085261	-4.96980369888986	1.01815222919299e-11	PSNL.(10,20]-PSL.(10,20]
372	S100A8	-5.24129961980123	-7.4431895157826	-3.03940972381985	4.68017207211346e-08	PSNL.(20,Inf]-PSL.(10,20]
373	S100A8	7.40636368705937	5.11456402154314	9.69816335257559	1.10758069382655e-11	PSL.(20,Inf]-PSNL.(10,20]
375	S100A8	-5.47596971198936	-7.76776937750558	-3.18417004647313	4.23084546286034e-08	PSNL.(20,Inf]-PSL.(20,Inf]
376	S100A9	-8.25385116395497	-11.3256645707964	-5.1820377571135	1.66907121457172e-09	PSNL.(0,10]-PSL.(0,10]
378	S100A9	-7.37015284432305	-10.0792376271552	-4.66106806149085	1.15230547326206e-09	PSNL.(10,20]-PSL.(0,10]
380	S100A9	-4.78781431371515	-7.54571536195212	-2.02991326547819	5.62217887412064e-05	PSNL.(20,Inf]-PSL.(0,10]
381	S100A9	8.86349017279489	6.04068845564642	11.6862918899434	1.53420609549926e-11	PSL.(10,20]-PSNL.(0,10]
383	S100A9	8.95082476231959	6.08114056965484	11.8205089549843	1.8296586468125e-11	PSL.(20,Inf]-PSNL.(0,10]
384	S100A9	3.46603685023981	0.596352657575062	6.33572104290456	0.00940298802537554	PSNL.(20,Inf]-PSNL.(0,10]
385	S100A9	-7.97979185316297	-10.4028709456522	-5.55671276067375	5.92093041262842e-12	PSNL.(10,20]-PSL.(10,20]
387	S100A9	-5.39745332255508	-7.87499043019887	-2.91991621491129	4.69796626823005e-07	PSNL.(20,Inf]-PSL.(10,20]
388	S100A9	8.06712644268768	5.58958933504389	10.5446635503315	7.0127237350448e-12	PSL.(20,Inf]-PSNL.(10,20]
389	S100A9	2.5823385306079	0.10480142296411	5.05987563825168	0.0363669308268171	PSNL.(20,Inf]-PSNL.(10,20]
390	S100A9	-5.48478791207978	-8.01561148377448	-2.95396434038508	5.32560597288345e-07	PSNL.(20,Inf]-PSL.(20,Inf]
