variable	Difference	lwr	upr	p_adj	Groups
350	PYCARD	-0.886758683751896	-1.57963139467049	-0.193885972833306	0.00498276628986494	PSNL.II-PSL.II
352	PYCARD	-1.14210575556728	-1.78837439659517	-0.495837114539386	4.05097287748957e-05	PSNL.III-PSL.II
355	PYCARD	-0.809328482473276	-1.40401619651986	-0.214640768426695	0.00236825199571666	PSNL.III-PSL.III
358	S100A8	-7.20806972578568	-13.4554100437215	-0.960729407849831	0.0148453744390906	PSNL.II-PSL.I
360	S100A8	-7.61835323784223	-13.794617974094	-1.44208850159045	0.00749005692276572	PSNL.III-PSL.I
361	S100A8	6.41555145988089	0.186721820611475	12.6443810991503	0.039937196712282	PSL.II-PSNL.I
363	S100A8	6.47831512910518	0.311589031342931	12.6450412268674	0.0341150658621561	PSL.III-PSNL.I
365	S100A8	-6.39195397967982	-8.79477717888592	-3.98913078047373	2.04314742902056e-09	PSNL.II-PSL.II
367	S100A8	-6.80223749173638	-9.01369501355394	-4.59077996991881	2.76556555434126e-11	PSNL.III-PSL.II
368	S100A8	6.45471764890412	4.21781098647407	8.69162431133417	1.72791558838981e-10	PSL.III-PSNL.II
370	S100A8	-6.86500116096067	-8.8949608799168	-4.83504144200455	8.09285971570262e-12	PSNL.III-PSL.III
373	S100A9	-7.46437549591065	-14.4763691383384	-0.452381853482846	0.0306215820907394	PSNL.II-PSL.I
375	S100A9	-7.55872599283854	-14.4909446427836	-0.626507342893498	0.0249673623172814	PSNL.III-PSL.I
376	S100A9	7.7312502861023	0.719256643674502	14.7432439285301	0.022642703317829	PSL.II-PSNL.I
378	S100A9	7.51950027324536	0.597987758878359	14.4410127876124	0.0257713348952001	PSL.III-PSNL.I
380	S100A9	-7.15295839309693	-9.90328857862984	-4.40262820756401	4.33466484928147e-09	PSNL.II-PSL.II
382	S100A9	-7.24730889002482	-9.78737123151401	-4.70724654853563	2.69573585676142e-10	PSNL.III-PSL.II
383	S100A9	6.94120838023998	4.43051190823374	9.45190485224622	7.09067249360373e-10	PSL.III-PSNL.II
385	S100A9	-7.03555887716788	-9.3139787997771	-4.75713895455866	2.41624498187321e-11	PSNL.III-PSL.III
