variable	Difference	lwr	upr	p_adj	Groups
449	IL1F6	-4.1253613366021	-6.86424390086565	-1.38647877233855	0.000384978947851833	PSNL.early.no-PSL.early.no
451	IL1F6	-5.16277774175007	-10.2867578307916	-0.038797652708543	0.0470336331149631	PSNL.late.no-PSL.early.no
453	IL1F6	-4.08727794535019	-6.33994947775617	-1.83460641294421	1.22659011779769e-05	PSNL.early.yes-PSL.early.no
455	IL1F6	-3.04744463875179	-5.68669791667976	-0.408191360823825	0.0131775995137167	PSNL.late.yes-PSL.early.no
458	IL1F6	4.45402446135976	2.20135292895378	6.70669599376574	1.85125492613292e-06	PSL.early.yes-PSNL.early.no
460	IL1F6	2.82731601552215	0.188062737594187	5.46656929345012	0.0276295440282579	PSL.late.yes-PSNL.early.no
467	IL1F6	5.49144086650773	0.610024751794763	10.3728569812207	0.0172429203017115	PSL.early.yes-PSNL.late.no
471	IL1F6	-4.41594107010785	-6.04307977501218	-2.78880236520353	3.13442716226575e-10	PSNL.early.yes-PSL.early.yes
473	IL1F6	-3.37610776350945	-5.50653241534273	-1.24568311167618	0.000163677698628573	PSNL.late.yes-PSL.early.yes
474	IL1F6	2.78923262427025	0.658807972436967	4.91965727610352	0.00299196169286553	PSL.late.yes-PSNL.early.yes
486	IL1RN	0.997581656462226	0.0786026364936039	1.91656067643085	0.0244227753937908	PSL.early.yes-PSNL.early.no
488	IL1RN	1.16861078474256	0.091925455386652	2.24529611409848	0.0244555649283231	PSL.late.yes-PSNL.early.no
499	IL1RN	-0.995666803098191	-1.65945924281927	-0.331874363377111	0.000411788757965215	PSNL.early.yes-PSL.early.yes
502	IL1RN	1.16669593137853	0.297587616875312	2.03580424588175	0.00214229119650045	PSL.late.yes-PSNL.early.yes
527	IL22RA1	-0.845332382664605	-1.49482329098709	-0.195841474342122	0.00325489601095086	PSNL.early.yes-PSL.early.yes
529	IL22RA1	-0.984385210741079	-1.82938279017736	-0.139387631304797	0.0120280305670303	PSNL.late.yes-PSL.early.yes
533	CXCL8	-8.59319448471069	-14.7206053341821	-2.46578363523931	0.00159095408225463	PSNL.early.no-PSL.early.no
537	CXCL8	-5.17529363632202	-9.71950314348834	-0.631084129155696	0.0164144850182967	PSNL.early.yes-PSL.early.no
542	CXCL8	8.95707887761733	3.34711619039408	14.5670415648406	0.000256274472920648	PSL.early.yes-PSNL.early.no
544	CXCL8	8.50516732533773	2.48816931852424	14.5221653321512	0.00143573325454216	PSL.late.yes-PSNL.early.no
555	CXCL8	-5.53917802922866	-9.3570776715501	-1.72127838690721	0.00101495124532558	PSNL.early.yes-PSL.early.yes
558	CXCL8	5.08726647694906	0.693072427888561	9.48146052600955	0.0140066550093766	PSL.late.yes-PSNL.early.yes
561	LCN2	-6.89152817410071	-11.251444779715	-2.53161156848645	0.000310670898544529	PSNL.early.no-PSL.early.no
565	LCN2	-3.70926613075871	-6.56350154060475	-0.855030720912672	0.00412371190735517	PSNL.early.yes-PSL.early.no
568	LCN2	6.23518894447598	1.02409188313371	11.4462860058182	0.0101466365126948	PSL.late.no-PSNL.early.no
570	LCN2	7.58084978210651	3.64163067292619	11.5200688912868	1.18856063815453e-05	PSL.early.yes-PSNL.early.no
572	LCN2	5.19554648564916	0.835629880034898	9.55546309126342	0.0105771167632045	PSL.late.yes-PSNL.early.no
579	LCN2	6.19089623772213	0.796898325088462	11.5848941503558	0.0153328776495922	PSL.early.yes-PSNL.late.no
583	LCN2	-4.39858773876451	-6.55618690381798	-2.24098857371105	4.02742351246488e-06	PSNL.early.yes-PSL.early.yes
617	PI3	-8.699944640294	-12.4511616514799	-4.94872762910816	3.26248649207272e-08	PSNL.early.no-PSL.early.no
619	PI3	-9.44952788158992	-16.4674123012377	-2.43164346194212	0.00205519377406171	PSNL.late.no-PSL.early.no
621	PI3	-7.88522392322874	-10.9705185916577	-4.79992925479977	1.99064109640545e-09	PSNL.early.yes-PSL.early.no
623	PI3	-6.93028987364699	-10.5450530336927	-3.31552671360127	3.73048141855126e-06	PSNL.late.yes-PSL.early.no
624	PI3	8.2636675156824	2.9586455430587	13.5686894883061	0.000220132635841752	PSL.late.no-PSNL.early.no
626	PI3	8.92801470622236	5.84272003779339	12.0133093746513	4.19370094206784e-11	PSL.early.yes-PSNL.early.no
628	PI3	8.32620241573799	4.71143925569228	11.9409655757837	3.93647209273595e-08	PSL.late.yes-PSNL.early.no
630	PI3	-9.01325075697831	-16.9707837159139	-1.05571779804277	0.0160903065681012	PSNL.late.no-PSL.late.no
632	PI3	-7.44894679861713	-12.3059697814788	-2.59192381575548	0.000286138881727571	PSNL.early.yes-PSL.late.no
634	PI3	-6.49401274903538	-11.7034409103822	-1.28458458768852	0.00554226503813604	PSNL.late.yes-PSL.late.no
635	PI3	9.67759794751827	2.99193299528192	16.3632628997546	0.000720503077500378	PSL.early.yes-PSNL.late.no
637	PI3	9.0757856570339	2.12988144190475	16.0216898721631	0.00307066093014485	PSL.late.yes-PSNL.late.no
639	PI3	-8.11329398915709	-10.3418489732359	-5.88473900507831	3.65008023806013e-12	PSNL.early.yes-PSL.early.yes
641	PI3	-7.15835993957534	-10.0762233409788	-4.24049653817187	6.66941757376804e-09	PSNL.late.yes-PSL.early.yes
642	PI3	7.51148169867273	4.59361829726926	10.4293451000762	1.60010715788417e-09	PSL.late.yes-PSNL.early.yes
644	PI3	-6.55654764909097	-10.0294997566555	-3.0835955415264	5.24650138478133e-06	PSNL.late.yes-PSL.late.yes
645	PYCARD	-1.13050002313394	-2.23667097234318	-0.0243290739247017	0.04183680495524	PSNL.early.no-PSL.early.no
654	PYCARD	1.11460448053691	0.204802855680394	2.02440610539342	0.00688281629906795	PSL.early.yes-PSNL.early.no
656	PYCARD	1.15343666405374	0.0875036657785215	2.21936966232897	0.0252343776874842	PSL.late.yes-PSNL.early.no
667	PYCARD	-0.877132141683788	-1.54448479869377	-0.209779484673807	0.00288828373332606	PSNL.early.yes-PSL.early.yes
670	PYCARD	0.915964325200625	0.0477283382484976	1.78420031215275	0.0318044179738846	PSL.late.yes-PSNL.early.yes
673	S100A8	-8.68336115870742	-12.0814453397983	-5.2852769776165	2.21289431223681e-09	PSNL.early.no-PSL.early.no
675	S100A8	-6.94888931598207	-13.3061227045113	-0.591655927452812	0.0229065907015176	PSNL.late.no-PSL.early.no
677	S100A8	-6.71586804156288	-9.53341060024305	-3.89832548288271	1.6559504545377e-08	PSNL.early.yes-PSL.early.no
679	S100A8	-4.98488897646241	-8.25936482681011	-1.7104131261147	0.000328914371760858	PSNL.late.yes-PSL.early.no
