variable	Difference	lwr	upr	p_adj	Groups
623	PI3	-8.32609584806695	-11.9853671267196	-4.66682456941431	5.48866724292552e-08	PSNL.late.yes-PSL.early.no
624	PI3	7.93894149499132	4.57110194848573	11.3067810414969	2.07838432020324e-08	PSL.late.no-PSNL.early.no
626	PI3	7.93279128114933	5.24085943738421	10.6247231249144	2.44088083078964e-11	PSL.early.yes-PSNL.early.no
628	PI3	6.57001613037463	2.910744851722	10.2292874090273	1.52527713576101e-05	PSL.late.yes-PSNL.early.no
630	PI3	-6.51821728364757	-10.8113871752179	-2.2250473920772	0.000338000829091634	PSNL.late.no-PSL.late.no
632	PI3	-8.81200003972193	-12.317358577531	-5.30664150191287	3.26082016943730e-09	PSNL.early.yes-PSL.late.no
634	PI3	-8.41371677393246	-12.7068866655028	-4.12054688236209	2.26996437524551e-06	PSNL.late.yes-PSL.late.no
635	PI3	6.51206706980558	2.72584711339047	10.2982870262207	3.60874119467169e-05	PSL.early.yes-PSNL.late.no
637	PI3	5.14929191903088	0.623893505890725	9.67469033217104	0.0153530704182063	PSL.late.yes-PSNL.late.no
639	PI3	-8.80584982587993	-11.6679630869268	-5.94373656483302	8.37208080639584e-12	PSNL.early.yes-PSL.early.yes
641	PI3	-8.40756656009047	-12.1937865165056	-4.62134660367536	1.05029296482151e-07	PSNL.late.yes-PSL.early.yes
642	PI3	7.44307467510524	3.65685471869013	11.2292946315203	2.11512612924292e-06	PSL.late.yes-PSNL.early.yes
644	PI3	-7.04479140931577	-11.5701898224559	-2.51939299617561	0.000222512786672624	PSNL.late.yes-PSL.late.yes
645	PYCARD	-0.911230609091646	-1.69394331634652	-0.128517901836774	0.0121527893277361	PSNL.early.no-PSL.early.no
649	PYCARD	-1.12127029115412	-1.98659174735669	-0.255948834951556	0.0034711128288436	PSNL.early.yes-PSL.early.no
667	PYCARD	-1.00371281701426	-1.92059726986493	-0.0868283641635923	0.0226210098502521	PSNL.early.yes-PSL.early.yes
673	S100A8	-7.11429064445081	-9.56824995755965	-4.66033133134198	4.1991410348885e-11	PSNL.early.no-PSL.early.no
675	S100A8	-4.91292959598859	-8.41788455621318	-1.40797463576401	0.00117790243585236	PSNL.late.no-PSL.early.no
677	S100A8	-7.71662945639377	-10.2950389674441	-5.13821994534349	1.47859502419578e-11	PSNL.early.yes-PSL.early.no
679	S100A8	-5.81909632182494	-9.32405128204953	-2.31414136160035	7.24678505575893e-05	PSNL.late.yes-PSL.early.no
680	S100A8	6.98681099830114	3.72387550448949	10.2497464921128	2.85372001029849e-07	PSL.late.no-PSNL.early.no
682	S100A8	6.96442772172033	4.33972349855722	9.58913194488345	7.06160685481905e-10	PSL.early.yes-PSNL.early.no
684	S100A8	6.345736452188	2.80658599966148	9.88488690471452	1.62124648296347e-05	PSL.late.yes-PSNL.early.no
686	S100A8	-4.78544994983892	-8.89757117854622	-0.673328721131622	0.0121628723747111	PSNL.late.no-PSL.late.no
688	S100A8	-7.5891498102441	-10.9466827338439	-4.23161688664427	7.04867219036842e-08	PSNL.early.yes-PSL.late.no
690	S100A8	-5.69161667567527	-9.80373790438257	-1.57949544696797	0.00141256618061847	PSNL.late.yes-PSL.late.no
691	S100A8	4.76306667325812	1.13651662922182	8.38961671729441	0.00289265378626369	PSL.early.yes-PSNL.late.no
695	S100A8	-7.56676653366329	-10.3081806861348	-4.82535238119176	2.05292560728765e-10	PSNL.early.yes-PSL.early.yes
697	S100A8	-5.66923339909446	-9.29578344313076	-2.04268335505817	0.000211118655704112	PSNL.late.yes-PSL.early.yes
698	S100A8	6.94807526413096	3.32152522009467	10.5746253081672	3.95168618261277e-06	PSL.late.yes-PSNL.early.yes
700	S100A8	-5.05054212956213	-9.38509849537721	-0.715985763747048	0.0120032310655767	PSNL.late.yes-PSL.late.yes
701	S100A9	-7.30442311213567	-9.99641635278498	-4.61242987148636	3.96176869088549e-10	PSNL.early.no-PSL.early.no
703	S100A9	-4.72141630221636	-8.64563707408507	-0.797195530347651	0.0084689785040849	PSNL.late.no-PSL.early.no
705	S100A9	-8.22581468348489	-11.2019251892871	-5.24970417768267	2.21231366559493e-10	PSNL.early.yes-PSL.early.no
707	S100A9	-6.99199961393308	-10.9162203858018	-3.06777884206437	1.90538009039454e-05	PSNL.late.yes-PSL.early.no
708	S100A9	7.17925683535063	3.56756890671354	10.7909447639877	1.80253651294038e-06	PSL.late.no-PSNL.early.no
710	S100A9	7.41034926716079	4.43423876135857	10.386459772963	5.24497245635303e-09	PSL.early.yes-PSNL.early.no
712	S100A9	6.58713200764779	2.66291123577908	10.5113527795165	6.06317491342878e-05	PSL.late.yes-PSNL.early.no
716	S100A9	-8.10064840669985	-11.9287936271568	-4.27250318624287	4.07298407001377e-07	PSNL.early.yes-PSL.late.no
718	S100A9	-6.86683333714803	-11.47085014343	-2.26281653086603	0.00046526276797354	PSNL.late.yes-PSL.late.no
719	S100A9	4.82734245724148	0.703034660603284	8.95165025387968	0.0114737606174145	PSL.early.yes-PSNL.late.no
723	S100A9	-8.33174083851002	-11.5671140592979	-5.09636761772216	1.95272731318141e-09	PSNL.early.yes-PSL.early.yes
725	S100A9	-7.0979257689582	-11.2222335655964	-2.97361797232	3.77630592929279e-05	PSNL.late.yes-PSL.early.yes
726	S100A9	7.50852357899701	3.38421578235881	11.6328313756352	1.22714469033003e-05	PSL.late.yes-PSNL.early.yes
728	S100A9	-6.2747085094452	-11.127768340627	-1.42164867826342	0.0035698294306642	PSNL.late.yes-PSL.late.yes
