,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,,
,,IL4,,,,Bact,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,29.356000900268555,,,,17.930999755859375,,,,,,,,,,,
,C22_72h,34.917999267578125,,,,18.417999267578125,,,,,,,,,,
,C22_72h,Undetermined,#DIV/0!,34.92,,18.454999923706055,0.024379,18.43,,16.49,5.12,#DIV/0!,,0.028796,#DIV/0!,
,C23_PMA,27.378000259399414,,,,20.375,,,,,,,,,,
,C23_PMA,27.202999114990234,,,,20.37700080871582,,,,,,,,,,
,C23_PMA,26.940999984741211,0.22,27.17,,20.356000900268555,0.01159,20.37,,6.80,-4.57,0.22,,23.719,0.10,
,C23_SEB,26.697000503540039,,,,14.642000198364258,,,,,,,,,,
,C23_SEB,26.552000045776367,,,,14.616000175476074,,,,,,,,,,
,C23_SEB,26.378000259399414,0.16,26.54,,14.600000381469727,0.021197,14.62,,11.92,0.55,0.16,,0.683,0.075953,
,C23_72h,Undetermined,,,,16.809000015258789,,,,,,,,,,
,C23_72h,36.747001647949219,,,,16.770999908447266,,,,,,,,,,
,C23_72h,Undetermined,#DIV/0!,36.75,,16.860000610351563,0.044658,16.81,,19.93,8.56,#DIV/0!,,0.002648,#DIV/0!,
,C24_PMA,26.777000427246094,,,,19.346000671386719,,,,,,,,,,
,C24_PMA,26.923000335693359,,,,19.381999969482422,,,,,,,,,,
,C24_PMA,27.018999099731445,0.12,26.91,,19.364999771118164,0.018009,19.36,,7.54,-3.83,0.12,,14.228,0.058068,
,C24_SEB,27.434999465942383,,,,14.921999931335449,,,,,,,,,,
,C24_SEB,27.058000564575195,,,,15.088000297546387,,,,,,,,,,
,C24_SEB,26.944999694824219,0.26,27.15,,15.048000335693359,0.086634,15.02,,12.13,0.75,0.27,,0.593,0.13,,
,C24_72h,Undetermined,,,,17.919000625610352,,,,,,,,,,,
,C24_72h,Undetermined,,,,17.985000610351563,,,,,,,,,,,
,C24_72h,37.277999877929687,#DIV/0!,37.28,,18.044000625610352,0.062533,17.98,,19.30,7.92,#DIV/0!,,0.004121,#DIV/0!,,
,C25_PMA,26.231000900268555,,,,17.961000442504883,,,,,,,,,,,
,C25_PMA,26.073999404907227,,,,17.958999633789062,,,,,,,,,,,
,C25_PMA,26.290000915527344,0.11,26.20,,18.014999389648438,0.03177,17.98,,8.22,-3.15,0.12,,8.893,0.054719,,
,C25_SEB,28.966999053955078,,,,15.661999702453613,,,,,,,,,,,
,C25_SEB,29.017000198364258,,,,15.774999618530273,,,,,,,,,,,
,C25_SEB,29.156000137329102,0.097931,29.05,,15.717000007629395,0.056507,15.72,,13.33,1.96,0.11,,0.258,0.053299,,
,C25_72h,Undetermined,,,,16.982000350952148,,,,,,,,,,,
,C25_72h,Undetermined,,,,16.98699951171875,,,,,,,,,,,
,C25_72h,Undetermined,#DIV/0!,#DIV/0!,,16.87299919128418,0.064423,16.95,,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,#DIV/0!,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
