C001	C002	C003	C004	C005	C006	C007	C008	C009	C010	C011	C012	C013	C014	C015	C017	C018	C019	C020	C021	C022	C023	C024	C025	PH001	PH002	PH003	PH004	PH005	PH006	PH007	PH008	PH010	PH011	PH013	PH014	PH016	PH017	PH018	PH019	PH020	PH021	PH022	PH023	PH024	PH025	PH026	PH027	PH028	PH029	PH030	PH031	PH032	PH033	PH034	PH035	PT001	PT002	PT003	PT004	PT005	PT006	PT007	PT008	PT010	PT011	PT012	PT013	PT015	PT016	PT017	PT019	PT020	PT021	PT022	PT023	PT024	PT025	PT027	PT028	PT029	PT030	PT031	PT032	PT033	PT034	PT035	VH001	VH003	VH004	VH005	VH006	VH007	VH009	VH010	VH011	VH012	VH013	VH014	VH015	VH016	VH017	VH018	VT001	VT003	VT004	VT005	VT006	VT007	VT009	VT010	VT011	VT012	VT013	VT014	VT015	VT016	VT018	km$cluster
CXCL1	-0.193507356383263	-0.683827522459376	-0.591037108374164	-0.677027489599247	-0.600273099360233	-0.576869216686166	-0.593703089183028	-0.612722582134467	-0.591060225051145	-0.560266383675627	-0.534915872009416	-0.585388848151134	-0.57646679857984	-0.570651732067666	-0.594129166729855	-0.657581438894959	-0.505573006910489	-0.608640015984138	-0.619488770008189	-0.50126902476253	-0.484164103019229	-0.580072427190454	-0.56895035497507	-0.502743653750564	1.09696970785444	-0.37625707048857	1.67069909938253	-0.0687571151010733	1.08113383730356	-0.126970043347575	-0.523317214542417	-0.198013615565843	2.61012823016762	1.32300968365948	0.44605640303593	0.269835799032605	-0.399101253619863	1.02417978023755	1.41982825890166	-0.321431728376233	-0.326911568654015	2.80721739688715	0.675040363709788	4.0741681343765	2.78981598706905	-0.522307951898028	0.728345256766429	0.751355472055418	1.81843397793973	2.12901506677257	0.632954575245679	3.29026378808796	0.963613984100091	0.541726939754133	-0.0112850773984586	0.594200064302083	-0.466188854490777	-0.544262365151921	-0.434705411208648	-0.575780835618171	-0.542199639476136	-0.560150183795029	-0.572913803868993	-0.209960354079131	-0.544262382809031	-0.602690386547037	-0.604766979645666	-0.592675717945539	-0.542861619803899	-0.588906174855211	-0.349068559507636	-0.403125065513061	-0.510505565415112	-0.504857133929691	-0.582103385693399	-0.580637190459237	-0.583760551279016	-0.592009218424168	-0.576294768590043	-0.562518828812933	0.157592824235156	-0.689325720663627	-0.265935383363747	-0.553145159855206	-0.466830064742771	-0.312867423769527	-0.470001723522787	-0.635995755531218	-0.55331774322249	-0.657559452075068	-0.612488443931139	-0.566822446169553	-0.5292139442363	-0.671318670192676	-0.6117349558314	-0.529232500971083	-0.306626345120818	-0.529495964700935	-0.556692046769089	-0.534421454368287	-0.537352229819414	-0.572291536199454	-0.555980714052941	-0.611077044236966	-0.610834885758285	-0.592515284179333	-0.611428515004711	-0.581602064354988	-0.559967779478717	-0.587958961149764	-0.541359703762248	-0.430383703936298	-0.473577357965338	-0.61390500145178	-0.42479104935541	-0.494704320674459	-0.563257783755252	-0.602495314179908	4
CXCL2	0.621030584689896	-0.88905300872217	-0.497934680109812	-0.929339311288558	-0.584033003439464	-0.597081000050862	-0.730187706581258	-0.616238517566656	-0.615864577521809	-0.489424756330198	-0.306163239806847	-0.68395592752398	-0.156892023439697	-0.583822615128133	-0.590146944436434	-0.796204433579554	-0.555012636236972	-0.576738883577059	-0.750037568851559	-0.070775574162266	-0.114003647458673	-0.817133374824033	-0.852928499593465	-0.357067704688596	0.825975653524459	-0.40818919064466	2.80189101166003	0.731376244401958	1.26721238583027	0.132118081483642	-0.56581654692006	0.0910469676464164	2.21493864047783	0.766549143442271	0.587467663537137	-0.188216580302899	-0.359296486629008	1.40481938811363	2.35382400430582	-0.478361158585476	0.132386017754005	2.66758602238205	1.22309362623638	0.661527000197839	2.82852917512062	-0.40098702461915	0.861435322916821	0.163082163250994	2.34718949527956	1.30409697819969	0.994011081145403	1.90638426973383	3.68388942636357	0.736330358437969	0.745936102424332	0.966864083645749	-0.115164829600735	-0.325254034766847	-0.465017599496003	-0.593238987964148	-0.821258830327558	-0.857184596626021	-0.253698692862602	0.022882303770862	-0.5900389758351	-0.830071454844599	-0.697017686830045	-0.743210746185261	-0.568555562306449	-0.609822300847025	0.258790283524029	-0.506688711975796	-0.687790599996688	-0.570871412047944	-0.569009607131872	-0.772284212087026	-0.600902700119469	-0.236724934652167	-0.591870552722207	-0.596509726732739	0.822979108221625	-0.881653536685255	-0.598063797405957	0.0185203557144457	-0.140127129019202	0.0662452748753491	-0.279064924175929	-0.738298943960925	-0.592494187007029	-0.776997074204247	-0.642028919144517	-0.850709443639287	-0.442708526159712	-0.882866134575874	-0.0386194275205841	-0.713059559475295	-0.530295451198132	-0.732723232781893	-0.603607898399023	-0.414317118416106	-0.258186118975405	-0.714620247770331	-0.582214800889555	-0.641713589722234	-0.804011983048918	-0.613325959230675	-0.795318997544577	-0.693867234098227	-0.48253676732169	-0.930978784838845	-0.560609414345443	-0.0866767659622918	-0.647048143649396	-0.703005028858378	-0.229193145043137	-0.436180854649383	-0.407401164108283	-0.619711004587936	4
FOXP3	-0.453118680397472	-0.83832752412231	-0.767313739181322	-0.920010863366241	-0.8761538758984	-0.871640729420446	-0.831878485095673	-0.693588902625981	-0.446299952908829	-0.492452970308007	-0.574937023955262	-0.645840992598905	-0.546283183823666	-0.430189731745138	-0.453662596475407	-0.0602203881645915	-0.430757484234363	-0.770077166456893	-0.328507151873485	-0.270165030492467	-0.207639178534548	0.482845891431327	-0.150055776180315	1.92895254837641	-0.421855658081977	-0.397490166540947	-0.590219635170713	-0.022403839079594	0.54764234047528	-0.287099809823595	0.0460911622250934	-0.148239364570825	0.877577743176968	1.34340986643674	2.14326470386569	0.31596728609229	-0.249629659394577	-0.228324311657642	0.193034793278548	1.44809137512553	0.143829146325024	-0.359207376150138	3.30010084824428	2.88623468891976	3.31395547329671	0.906941614561569	1.55515234118516	2.42171673362421	0.287756315311931	1.15971558124885	4.10049910630613	0.761413332359059	2.71221674810281	2.3815210024156	1.11429920804752	2.38113180281326	-0.322337099563665	-0.556114024472408	-0.51485561870599	-0.644730865416309	-0.134536290650684	-0.805267884363359	-0.656853469664113	-0.390353611060203	-0.610899400972557	-0.452816183676834	-0.611870308099378	-0.143247673235273	-0.388997220168822	-0.517409665403411	-0.635239349569388	-0.66692710590637	-0.504169584871607	-0.718821367934676	-0.630512501131558	-0.638693509802593	-0.294390366137092	-0.682790485342066	-0.176460354350849	-0.683739565362474	0.0169737472223479	-0.625395682399098	0.0380876880261337	-0.723193395150874	-0.254607739308671	-0.510567321701274	0.138405647113824	-0.668034700814327	-0.129462025142073	0.189257657929787	-0.273829066748862	-0.130440446518642	-0.1410297034222	-0.486486766106744	-0.364039396559719	-0.46743643646186	-0.520793224718651	-0.724536904471258	-0.794736732152909	-0.31488651450278	0.236246160811969	-0.714707137286766	0.28688006571216	-0.527900136071267	-0.578827014137469	0.0447918300872952	-0.560848827555575	-0.362054616211364	-0.361628258231139	-0.464012635999616	-0.769240029490427	-0.496464286011561	-0.180701721700544	-0.327082417091535	0.209912238608849	-0.498568083268019	-0.685628834917326	-0.571472765611819	4
IFNGR	-0.0214949585194985	-1.29514216001194	-1.32817230287046	-1.30928550397889	-1.62870789504293	-1.55049897107079	-1.38397562669272	-0.709396078610049	0.102107220017129	0.0581112240683734	-0.347779884297711	0.451210889540033	-0.600315291979593	-0.104010591479955	-0.336522798837361	0.0868993078304632	-0.65686527074369	-0.506916106267456	-0.169663275021485	1.55329041318534	0.7302845647464	1.45637181050163	-0.558666189725145	1.13617403121047	-0.419945377423979	-0.842246680728041	-0.60504479073706	-1.28837588180346	2.38780948379915	-0.822100953465612	0.959063292156876	-0.210967372614793	1.8963586561347	0.0118615123647252	0.18045939994018	-0.738796797061908	0.0299039467265884	-0.3265622002565	1.23973412754943	1.56953990696349	0.246266832746731	0.0491815347158904	0.14246804490217	1.89904993877689	0.665033531485567	0.152945637380361	0.725469071370839	1.28963604505022	1.52001891073045	2.35475389145938	2.2211315953938	1.73636474559927	2.4820905761317	4.22116158500437	0.45021918072229	2.56951775373566	-0.868187295918655	-0.236007609787311	-0.0886508033567971	-0.592001521120911	0.63137454015487	-0.659583439531396	0.824749344867006	-0.969026555379139	-0.559474415992586	-0.92211720954051	-0.672187910833733	0.166205638062639	0.338263834137091	-1.07362618093207	-0.298047287942344	-0.431678614469006	-0.413537854806026	-0.417407612620295	-0.757665535031291	-0.465853983983776	-0.0638591091019714	0.23327733542161	-0.624834225261988	-0.535804961765786	0.169435464566121	-0.838007700197894	0.639720122865115	-0.341466976283437	0.395209511287076	0.477315284456756	1.48334415587163	0.114809179251674	-0.716952316926038	-1.12232950996107	-0.376669971222553	-0.257944036436084	-0.374697225950171	-0.586592480166518	-0.558078799278874	-0.72731395007434	-0.249847407119035	-0.184693246077153	-0.826400479132604	0.586967042513322	0.28706009357527	-1.03102108122873	-0.316547418909105	-0.167697097357168	-0.640230135229502	-0.918949159600384	-0.324947184385882	-0.606428298423402	-0.393442616030592	0.065074120043283	0.444595461079287	-0.802656728839574	0.311926699609582	0.269847213789156	-0.408508914168367	-0.756583316364908	-0.490693703872573	0.359404759259048	4
IL1F6	-0.560510266985684	-0.623222039470283	-0.623634174752912	-0.623882374299994	-0.604037442672447	-0.624411138809548	-0.624969039992721	-0.616160854683304	-0.590841336532616	-0.575375757779444	-0.600973154506895	-0.578029738166486	-0.557727483382736	-0.584513535950933	-0.589984959032699	-0.604070900055559	-0.597780782336736	-0.580123335048383	-0.527446812136755	-0.569015413113234	-0.584636612684947	-0.59670628519129	-0.610743493073278	-0.589060370735102	-0.630298788425101	0.539526299566484	1.11248535776658	0.526593846914071	1.60617026807133	1.1582431707699	0.418136720778426	1.53139625201549	3.1854061429074	1.82014548228448	1.78525520732168	0.476917303063111	0.0937872065291158	1.46929307978772	2.14741356384443	1.11975891074925	0.965396485999874	0.822946935767387	1.21030546375907	3.48793139506045	2.73907254883561	0.492541505468523	1.61654170456848	2.3969631349998	0.748553025661148	1.33304526644669	1.4059086551382	1.49814781807542	2.11230522581733	1.50777172594502	2.09712513965499	2.37464364487811	-0.0489103516096682	-0.503194295706639	-0.566773613837426	-0.522658032126974	-0.49261678386056	-0.270371012264793	-0.494965100207938	1.19672794987625	-0.526244792914461	-0.571066976420196	-0.539376952980821	-0.561193912202263	-0.468995776315332	-0.575295835262709	-0.328069843048004	-0.59969705527901	-0.574327530498365	-0.460123542763349	-0.571109880281249	-0.533372115256631	-0.521143243730366	-0.583699834176826	-0.480121367204541	-0.54978595384256	-0.103540975966369	-0.59958907837874	-0.486739093682038	-0.566605066987423	-0.588193689787264	-0.407293675137323	-0.543791436764101	-0.572719303232978	-0.557063479033586	-0.597214488238861	-0.59657600455394	-0.595960403215886	-0.52853883336885	-0.594927341892132	-0.567451293603541	-0.574974851443963	-0.551724609405707	-0.584681338014054	-0.605884412658449	-0.594724357427122	-0.590958148056477	-0.592978016257287	-0.515892758807604	-0.623042717329084	-0.607773244732613	-0.585478837231124	-0.599145901612485	-0.584333876424358	-0.586100823496723	-0.588229951956233	-0.608365428623339	-0.573932929219342	-0.607960288616382	-0.59132582556023	-0.590987297427396	-0.573919288692315	-0.580037718067544	-0.574490050425571	4
IL1RN	-0.469374330730993	-1.13425041831106	-1.07561589111683	-1.22383211820067	-1.18471521238305	-1.13792255583385	-1.11583397260939	-0.808360411409649	-0.198879555677237	-0.503054711253002	-0.730891234232318	-0.466422373906777	-0.468321184484348	-0.783300484530866	-0.613117358706668	-0.586051034586001	-0.734633637374705	-0.790842855361147	-0.286140199456995	-0.188734079225076	-0.114646739947316	-0.190384343563784	-0.634449371351638	-0.199426241938426	1.19142383977449	0.489651781537584	0.0752827185527726	-0.389879885598105	1.89306579233772	-0.063932355180294	0.635965905301935	3.95226525491253	0.574487399319266	0.464117173375747	1.72220635346107	0.242475226451557	0.247168906032544	0.552030524645747	0.780703126281242	1.01918194885063	-0.152674797093549	0.224388837266073	0.174737953172956	2.00929461290278	1.70148334002802	0.393267385436388	0.638295625684814	1.27843636899898	0.441453985721042	-0.662858315826743	0.692899291948588	1.09349987065798	1.39199819261825	3.81423229615426	3.17795372740439	4.01796815395096	0.840440695726427	-0.470427072948887	-0.31877027332491	-0.256149639804963	0.146958881006659	-0.397859189805125	0.278302650664103	2.79671348767944	-0.455158310243934	-0.11523184891759	-0.319996527692045	0.0632232897291066	-0.407574124812762	-0.366487879966131	-0.109664358971881	-0.544038591600626	-0.793833572226696	-0.0919225899666157	-0.128319699418604	-0.122229299945362	0.0201757222116252	-0.64199677638112	-0.347807360245342	-0.416079995081843	-0.0501710050027308	-0.627521136424597	-0.120774950238967	-0.703769466687116	-0.303201344551625	0.270273749218028	0.283293875610309	-0.234906692429701	-0.849819510755152	-0.724100666422917	-0.55954987101612	-0.452374594866187	-0.722582124513962	-0.469795924448616	-0.510525028629203	-0.691141937838264	-0.861703767975911	-0.542684446216402	-0.863379304099883	-0.622458551746735	-0.0215871246782742	-0.658700377622653	0.0175889845331228	-0.491113243328977	0.603948037699543	-0.52111515441443	-0.644552088762555	-0.398540663968729	-0.50386571766766	-0.206500982313301	-0.390794871096854	-0.671102361910728	-0.0784532973419337	-0.361791167594429	-0.885365943512595	-0.683291668389136	-0.549625527340841	-0.0219016718065825	4
IL22RA1	-0.275334322808862	-1.52678174664155	-1.50939585722643	-1.5737568573599	-1.56282618437406	-1.56822947936223	-1.53188901660366	-0.903671329840259	0.269443214076297	-0.6125089823004	-0.389098726979632	-0.453566702516238	-0.202198026844477	-0.861337213670518	-0.524544227998248	-0.431981283405648	-0.634152631715615	-0.42320651117422	0.489566190979207	-0.359741963710733	-0.342775004232319	-0.519938838214837	-0.973006474765957	1.23410469599941	-0.459852252572882	1.05304436552525	-0.796899183996951	-0.592734754234978	2.28282792094709	-0.340552626481344	1.20081491517456	-0.23292282467629	0.973650538566902	0.561021752724765	0.152323654869395	0.0554699333012733	0.235639711668925	-0.249251576793858	0.809057979453586	0.363251076867526	0.822667840536229	-0.333391295865283	-0.307818797551575	0.444826568137477	0.798334259165478	0.875147109628788	1.07629339110986	1.68584425265626	0.496290356299467	0.553288490360005	1.37848551290793	0.700027851094102	0.116625749375109	4.26565810051196	3.54900133872538	5.06854988555284	0.0217672439338309	0.901219041300515	-0.311928348688838	-0.271515127726272	0.736757046195814	-0.610524248232542	0.216421495913916	-0.650417796703024	-0.701782503731085	0.00996339831679785	-0.366546823767508	-0.351976862469399	-0.425477845477347	-0.300328203411174	-0.471849527923938	-0.954298023389638	-0.579426063550285	-0.0986331493895345	0.0534423949752513	-0.310329356405503	-0.200888202447747	-0.800479094113412	-0.245308167801903	-0.470545563813788	-0.213521449792603	-0.926586419782027	0.0125251088130397	-0.533410227371281	-0.193175984754726	0.220415855163765	0.604555324560647	-0.966439892753217	-0.524747374530466	-0.0350753206633719	-0.461492226622827	-0.0214295124620162	-0.228107823920825	-0.270748855797809	0.399327685760907	-0.596971092513396	-0.59264231878686	-0.483971532254938	-1.04946988298619	0.310242569523002	0.0173451441789686	-0.786974882487133	0.407540746502877	-0.781407989676158	-0.684639353024876	-0.523176729368693	0.0765985823429151	-0.12541939159388	0.451972593537728	0.517609112232226	0.606914240947403	-0.206863378838513	0.527205885314094	-0.00454463727260531	-0.117829401764364	0.24128602730419	-0.279584198608975	0.532393950704934	4
LCN2	-0.622170333814096	-0.626416668760341	-0.369819023469789	-0.569554793988079	-0.58242427941691	-0.629037835371718	-0.573799493509658	-0.623147923290339	-0.61417663280916	-0.594769089383531	-0.633770992684627	-0.592546054168968	-0.633654228294371	-0.530684645100312	-0.569465026432142	-0.630802927025033	-0.631471421239317	-0.610163481478421	-0.603866102108666	-0.597832278011612	-0.589328376683274	-0.558270252694592	-0.604273109177036	-0.57515155152729	0.636068748178494	0.543551377701258	2.81044062796804	0.414676626699639	1.55334063980117	0.272568906864305	0.522967373548512	-0.625785501675881	2.77478058033308	0.385337601276483	2.87227282950271	0.597323976369677	-0.366065247203862	1.38791373659379	3.03802763946482	0.657093406088875	1.81237957964443	1.24868732272858	0.281783990675785	2.77788417160563	1.88626696190938	-0.0359623390392148	2.78684120348481	0.905636042495036	0.570011562618608	1.39399274978861	1.60632289948501	1.27521960749156	1.95124850118305	1.12996288833765	1.54797003668799	1.9662058689601	-0.194437536864189	-0.613074331929333	-0.512851267770958	-0.577071815621518	-0.529396587920306	-0.504752439522238	0.781677427350037	0.713365985579067	-0.60853125369738	-0.583990106355645	-0.591022808129141	-0.609227862423141	-0.543606620264543	-0.626709056392415	-0.520090317151607	-0.589629804476367	-0.623125660147518	-0.5620312815832	-0.642095089741435	-0.586193604520104	-0.584259955917012	-0.615835898515592	-0.564815920486163	-0.594044403622823	-0.224027382190964	-0.595363838527888	-0.550221744894048	-0.59639529892316	-0.550295753696734	-0.555951547157356	-0.58343802590222	-0.596648469623697	-0.595199776544191	-0.604784251816874	-0.642028919144517	-0.602306380083364	-0.554174113162101	-0.610816867327345	-0.636386967028143	-0.507098825049205	-0.596185668753141	-0.619681336635876	-0.631120016965963	-0.599254880607514	-0.537979631051135	-0.618708438938237	-0.564725409665146	-0.621289226065388	-0.578617459507933	-0.602920621705004	-0.605918405421327	-0.600580835668794	-0.580154342852742	-0.619159552341493	-0.595950721487667	-0.461653029695597	-0.617227512593484	-0.563176493148371	-0.621774892238857	-0.393316414712085	-0.542704388527101	-0.633667027341485	4
PI3	-0.579163757546221	-0.583433232070053	-0.580786234275108	-0.583321920459049	-0.569401631541248	-0.582984428265642	-0.582297499657674	-0.582616266785444	-0.583092740588456	-0.565206033256919	-0.580011048825599	-0.578161124463918	-0.580358691927425	-0.580989166684093	-0.576788500961639	-0.582943997932091	-0.581477767933058	-0.581546209521399	-0.580368693965694	-0.58010679396294	-0.576721510666404	-0.573868709940602	-0.571847055844478	-0.574946906202965	1.34005924149441	2.59322886159675	2.05035901278169	0.730833078665426	2.01829711469905	1.32588749562404	-0.321756592308657	1.40514704797198	3.17866942772904	1.39460465864574	1.89505695360722	1.19944265235868	-0.45572513244022	1.21371310092004	2.05675673471956	0.663803425979668	1.74406323475392	1.49488581831562	1.77165702099843	0.819344383319036	1.26895115006021	0.344062288913692	2.72584861780839	1.02241533850023	0.765921734407544	2.44835621966277	1.07963637875886	0.908458989219026	2.24987862395812	1.12482289475919	1.79133227492832	2.23616214158429	0.031045148549554	-0.575562569015877	-0.508462142442756	-0.571338349490858	-0.563094091832194	-0.580795350981321	-0.582435682967003	1.29177878973394	-0.567291113162474	-0.582211446603314	-0.581884023121644	-0.577856060769863	-0.575342007327351	-0.582679690050086	-0.575480055762868	-0.581076296947592	-0.580904006341677	-0.576719869786525	-0.58125601299302	-0.581921356956069	-0.582037807768244	-0.581336962727732	-0.573006285310629	-0.582836853921858	-0.0775408792884663	-0.583113296375224	-0.573074821819596	-0.578067423555495	-0.574874805717152	-0.580497259754356	-0.578772210982962	-0.582713235457284	-0.580791144445279	-0.581065473705948	-0.612488443931139	-0.581858274693138	-0.575640479763692	-0.578946630304786	-0.579038208604792	-0.565563941273706	-0.577895932267772	-0.578600014534236	-0.582580376100801	-0.580110232990651	-0.5733688164454	-0.580117951589845	-0.582214800889555	-0.621289226065388	-0.581431335714901	-0.582898629690171	-0.582842780735192	-0.580914116533474	-0.58011280653566	-0.575205665681745	-0.579859124928639	-0.578343977470615	-0.576486239080156	-0.58084466720873	-0.581570837224877	-0.567563916313243	-0.579120467124432	-0.582247602200481	4
S100A8	-0.626115551526271	-0.621606012565586	-0.450096354320188	-0.525675750003821	-0.55092443011654	-0.599432519879921	-0.502380851864467	-0.642951362624185	-0.638921286296062	-0.612577088979147	-0.603377824264104	-0.634235816701277	-0.641951496212369	-0.639794033599995	-0.620205083622102	-0.643157334945885	-0.643835121566772	-0.629922678022844	-0.638250409011208	-0.643462233453363	-0.634884020992535	-0.518902814144674	-0.63590132565996	-0.574496043343102	1.5304597054514	2.68221340920787	2.12902955658933	1.84875238734384	2.7185404436097	1.76770557613986	1.0473086117871	0.956021615479841	1.97818052723412	1.14008261970422	2.2515119823478	0.780528142602582	-0.216294313252086	2.05192794272226	1.57616927702208	0.676488927423259	1.57002091280489	0.630739340129484	1.87714460350138	0.181841503979094	1.77915885001474	0.552203490859028	1.21159146629164	1.3984224599232	1.10779519805005	1.9799995464108	1.87627169105062	1.52043003189451	1.87539685928846	1.3668025411463	1.34944607207255	1.61969833388924	0.44954955568947	-0.622835828582531	-0.404051576561651	-0.632597778783414	-0.522520131197583	-0.614948452348564	-0.641122711964449	0.798925697717717	-0.640071153671514	-0.583990106355645	-0.628269727161731	-0.621649161452382	-0.612412001830003	-0.640994282090388	-0.613258473441557	-0.604653416295091	-0.641922735453495	-0.631037232427614	-0.644320804267111	-0.643287341347611	-0.636909741311146	-0.628715224828779	-0.626310604265951	-0.644173497463427	0.0267640141699386	-0.612018432430704	-0.588542178098355	-0.643462408546004	-0.618750448653881	-0.63846138269114	-0.624039646233486	-0.634192320404775	-0.643373673353319	-0.642390251540592	-0.612488443931139	-0.63453788088217	-0.631408924498688	-0.635781060839171	-0.643542589179464	-0.536983341481389	-0.640473858650798	-0.6430652871022	-0.644039153760238	-0.627962044750648	-0.597267705227002	-0.642052407629506	-0.564725409665146	-0.641713589722234	-0.626678916609583	-0.643753288771178	-0.642478239177906	-0.638863685211777	-0.625355589326046	-0.640448836825273	-0.595950721487667	-0.614641626896841	-0.640401547471673	-0.641049968257927	-0.59839055229949	-0.556994362101017	-0.63271729026638	-0.643218384221841	4
S100A9	-0.586701421428839	-0.59661837288471	-0.546410531895418	-0.585333478820357	-0.447834366835554	-0.595898136756629	-0.580504118763531	-0.598858968429759	-0.596236523949491	-0.581495931209333	-0.598756101039295	-0.593941401679603	-0.599089317536216	-0.596757015151753	-0.575417597760615	-0.599247494919693	-0.599022520876723	-0.595297722361819	-0.596604596935778	-0.598744671516909	-0.595875823254973	-0.543603201501803	-0.595945015462412	-0.562102885827993	1.65766864886167	1.93294674688274	1.43663117529736	0.607735999967801	3.95174309998257	1.75244416885722	0.948180753937185	0.629127249748189	2.75686622346176	1.26546371939893	2.21825399991287	0.689180779356343	-0.275687952805309	1.87738779892717	1.59416509955137	0.779286167560263	0.682496385591403	0.503689590066852	1.88598635149578	2.05701995259881	1.75788529872696	0.519093384074869	1.38644472326403	1.62710356679757	0.713985295690724	1.55124990579644	2.06347487299235	1.17384159077727	1.4380415023511	1.60076401004782	1.52949297242257	1.63431935548875	0.707626480327362	-0.590144701680156	-0.381355391986087	-0.581693102084825	-0.47666930535389	-0.552894942494274	-0.593414239407939	0.93890943625999	-0.593085418899182	-0.598691896043425	-0.591650470642656	-0.587656536515004	-0.575049401296603	-0.59936441925627	-0.563552896354	-0.573092449383777	-0.599144129739266	-0.580244481355313	-0.598392075619064	-0.586193604520104	-0.596949030858293	-0.590497569853373	-0.57982542516353	-0.599381309263445	-0.12857313226647	-0.586734546926885	-0.552530885976201	-0.597446296603717	-0.588703686467882	-0.597553871046607	-0.587148809628331	-0.596969019399752	-0.599570809344579	-0.598466793782096	-0.598860408094961	-0.596868961542262	-0.591434304254535	-0.596664336975354	-0.598792605502379	-0.543668040962028	-0.597244193191488	-0.597400610213172	-0.615905989871363	-0.594222887261633	-0.560685102310315	-0.598287047825109	-0.596068669298279	-0.599111371144847	-0.598625239141258	-0.599551731127542	-0.599206700159725	-0.598211664505568	-0.591079184243715	-0.598079418675266	-0.599627610911024	-0.58991109709124	-0.597725855320214	-0.598112658240142	-0.599229182306831	-0.575400724644055	-0.596014694042089	-0.599328864772668	4
PYCARD	-0.51908411114217	0.603262543893871	-0.0422205836739274	0.177038120943782	1.37808831994537	0.4599373292027	0.267132385588094	-1.15534868931999	-0.600536963499535	-0.46008723154622	-1.02588632824921	-0.566749446167741	0.305386338732573	-0.696487622318401	-0.682358816302859	-0.725074103871367	-0.995411652709188	-0.751306124514319	0.814837196828661	-0.260614432868531	-0.782204215312606	-0.8754225703685	-0.767751981256413	-0.66658906360368	1.59886961902995	4.09279093169046	1.1574410173361	0.988465680401087	2.22830411798549	0.722691833852948	2.92691752819738	0.371117731536682	0.902620192320229	2.0942005135175	0.214437421442462	0.301434803081345	0.882188450576639	0.399175029039961	1.20955918447128	-0.0780221292462395	0.278575820616281	-0.88365961258149	-0.20781880132013	0.270787360512248	0.0935481140506691	-0.408420027168038	0.061361072385857	0.378336876666952	0.772633068403264	0.328317080731368	-0.0898471481457291	0.229155607893806	0.47048394010555	2.26531911387226	2.39833510227927	2.45374468537387	3.33247486534065	-0.235304743294184	0.309113073190456	-0.710652818239674	-0.190730509700234	-0.536624483907321	0.918354575391408	-0.193883848073432	-0.563901498994276	0.467463918022505	0.579350634810663	-0.298256559467131	-0.247844976882936	-0.468282782464825	-0.216461914069961	-0.948975412256604	-1.13504312192244	-0.358519263634376	-0.864181830516158	-0.617559277159509	-0.612505161373908	-1.01154088326217	-0.348815062044555	-0.551343592525866	-0.616802231083286	-0.82791503829862	-0.414115897646285	-0.820148684212088	-0.711574469123125	-0.395134990835833	-0.294341073629057	-0.320563571679855	-0.564372199055074	-0.646658278225892	-0.288447269271043	0.20734002945473	-0.296300687057267	-0.802527127431582	-0.461385705004898	-0.587921229358708	-0.613011559220942	-0.706493145931372	-0.786901914077595	-0.670913680811788	-0.658613892674919	-0.936411032094891	-0.386898161884904	-0.720518903896107	-1.13002029465391	-0.444267145145657	-0.619070648571339	-0.540060001008832	-0.27856894028184	-0.374335609016592	-1.10415659427176	-0.506095295444462	-0.221623499109868	-0.965983101935769	-0.67235091204185	-0.8754225703685	-0.308969475640094	0.583053222695585	5
WIPI1	2.03399894712165	1.59976147307192	1.34790946906076	2.26568453831602	3.20672397066795	2.18085801002374	1.51378551331453	1.24793812693943	-0.196904793862638	-0.120843356309926	-0.328796377611388	0.950940390943646	0.821064367167575	-0.318487177622369	-0.0828385889495267	-0.977568800834738	-0.0804434895184719	-0.579620056765234	0.309053743420953	-0.343906589552498	-0.499313400085514	-1.07525749966083	-0.649495325539137	-0.208885697562903	-0.240549452695947	0.650247930231842	-0.350353894454379	-0.586377481087803	2.13954346395069	-0.194615770844309	0.822952769079415	-0.997418065722343	0.0793783056542716	0.297026884088264	-0.752396366260239	-1.13871000924711	-0.0852297956681877	0.347179833650952	0.523758349976394	0.165896001219761	-0.46847565689621	-0.305946047730127	-0.689745863557936	0.464504022575698	0.313190723517239	-0.804458691251983	-1.05371501301291	0.950102484600926	0.21750547400305	0.016534032379488	0.279242919387257	-1.01779976716067	1.1868265432034	2.6243660867697	-0.0858283001987021	0.272771609425617	-0.110802537214265	1.07264539514377	-0.461844745726432	-0.304306350765227	-0.503327543479602	-0.918622105844034	0.572115677816641	-0.832297315803827	-0.601263429542683	-0.503828297676678	0.319405438853602	0.352765335281252	1.15663585531863	-1.03566634386914	1.5331711129037	0.113278099664732	-0.495296012764432	0.24231156746939	-0.0320944877575115	-0.450326209753805	1.48727300611811	1.66640449298834	0.147595603341205	0.492897466774528	-0.205468220474033	-0.681482932717147	-0.53021742751641	-0.505330776529702	0.698181276813887	1.71276215609818	0.540045242369367	0.657930198140588	1.32106835205978	-1.0763635706351	-0.695233614854797	-1.06934284757147	-0.669953583654538	-0.896609249781894	-0.249523127941266	-0.960649450808707	-0.426327097192837	-0.874316875343713	-0.529475433281832	-0.858464993560724	-0.915378286980277	-1.00590926089266	-0.612238067089206	-0.776638232691308	-1.70761867995641	-0.86265052443103	-0.90356855449443	-0.846271828904109	0.998969649633832	-0.297184525310258	-0.762130742385805	-1.07267165732249	0.799343897058553	-0.888384921672341	-0.309224252220027	-1.38043468944274	-0.489249873500891	-1.06415083428562	5
