SAMPLE	AIM2	CASP1	CCL2	CCL20	CCL27	CCL5	CTLA4	CXCL1	CXCL10	CXCL2	DEFB1	EOMES	FOXP3	IFIH1	IFNAR1	IFNG	IFNGR	IL10	IL17A	IL17F	IL1b	IL1F6	IL1RN	IL20RA	IL22	IL22RA1	IL22RA2	IL26	IL8b	KLRK1	LCN2	MICB	NLRP1	NLRP3	PI3	PYCARD	REG3A	S100A8	S100A9	TNF	TRGC1	WIPI1
48	C016.2	32.0589981079102	27.4640007019043	28.5069999694824	28.4440002441406	NA	29.8470001220703	32.7400016784668	NA	28.0949993133545	32.5219993591309	27.4150009155273	34.0730018615723	32.8880004882812	NA	27.193000793457	28.0949993133545	NA	NA	NA	NA	32.3479995727539	32.2410011291504	26.7970008850098	29.2759990692139	NA	NA	34.532974	NA	NA	29.9300003051758	NA	NA	27.5270004272461	32.74795	29.7159996032715	28.4230003356934	33.1549987792969	28.6730003356934	31.5869998931885	29.9729995727539	31.6410007476807	29.2329998016357
49	C017	30.5919990539551	26.3330001831055	26.996000289917	30.9860000610352	25.8309993743896	28.7639999389648	32.5849990844727	NA	33.4179992675781	32.9379997253418	26.8649997711182	NA	30.7520008087158	28.689213	26.3729991912842	33.4179992675781	24.450909	NA	NA	NA	NA	30.0739994049072	25.0629997253418	26.2180004119873	32.86745	NA	NA	35.067703	32.9230003356934	28.2390003204346	NA	29.3209991455078	24.2709999084473	29.64745	NA	27.0440006256104	36.6389999389648	30.2600002288818	31.5779991149902	29.1529998779297	30.5809993743896	28.4500007629395
50	C017.1	30.8939990997314	26.5550003051758	26.8349990844727	30.4379997253418	25.8190002441406	28.1550006866455	32.0999984741211	39.798999786377	31.5510005950928	32.5229988098145	26.923999786377	33.6399993896484	NA	28.86769	26.2940006256104	31.5510005950928	24.493828	34.4449996948242	NA	NA	31.4160003662109	29.8099994659424	24.9529991149902	25.8080005645752	NA	25.384193	28.106888	NA	NA	28.1469993591309	27.40219	NA	24.3050003051758	NA	30.048999786377	26.3959999084473	NA	29.5799999237061	31.4160003662109	28.8689994812012	NA	28.3290004730225
51	C017.2	31.2189998626709	26.4650001525879	26.701000213623	NA	25.8369998931885	28.3250007629395	32.4720001220703	NA	NA	NA	26.5219993591309	33.9010009765625	30.4039993286133	NA	26.2800006866455	NA	24.319862	34.5439987182617	NA	NA	30.7189998626709	NA	24.9200000762939	26.2679996490479	NA	25.412907	28.417887	NA	33.2849998474121	28.2789993286133	27.446312	29.2299995422363	24.3819999694824	29.196232	29.7450008392334	26.7889995574951	32.7060012817383	29.5559997558594	31.2950000762939	29.2649993896484	30.9909992218018	28.4260005950928
52	C018	29.0259990692139	25.6389999389648	25.3530006408691	30.9379997253418	24.2350006103516	27.8980007171631	31.496000289917	29.5200004577637	29.882999420166	NA	25.1879997253418	31.326000213623	30.0750007629395	27.800812	25.173999786377	29.882999420166	23.475039	NA	NA	NA	30.5200004577637	28.2369995117188	23.9120006561279	25.3229999542236	NA	24.57799	27.868597	NA	NA	27.9640007019043	26.468876	28.1720008850098	23.5349998474121	27.65705	27.1630001068115	25.9039993286133	NA	29.2129993438721	NA	27.8560009002686	31.136999130249	26.3880004882812
53	C018.1	29.5739994049072	25.4909992218018	25.5020008087158	31.431999206543	24.2229995727539	28.4270000457764	NA	30.1879997253418	30.496000289917	30.5559997558594	25.0459995269775	30.878999710083	29.8859996795654	NA	25.2520008087158	30.496000289917	23.495453	NA	NA	NA	30.2029991149902	28.0020008087158	23.8840007781982	25.2110004425049	NA	24.131834	NA	30.81436	31.6110000610352	28.6709995269775	26.155258	28.1469993591309	23.4790000915527	NA	27.1800003051758	25.8430004119873	NA	28.9200000762939	29.5259990692139	27.613000869751	30.443000793457	26.1889991760254
54	C018.2	NA	25.371000289917	25.378999710083	31.4440002441406	24.2189998626709	28.1499996185303	31.8700008392334	30.2649993896484	30.0069999694824	30.1399993896484	25.19700050354	30.8190002441406	29.9540004730225	27.716515	25.257999420166	30.0069999694824	24.027332	34.4490013122559	NA	NA	NA	28.6749992370605	23.9750003814697	24.7350006103516	NA	24.215837	27.950808	30.481703	32.1450004577637	28.4109992980957	25.780518	28.5869998931885	23.6669998168945	27.314608	27.0499992370605	25.8120002746582	NA	29.2240009307861	29.5580005645752	27.5799999237061	30.7970008850098	26.7280006408691
55	C019	NA	25.7830009460449	26.0590000152588	NA	25.0209999084473	27.3990001678467	32.4959983825684	33.3030014038086	32.3250007629395	30.4950008392334	26.6180000305176	33.734001159668	31.8659992218018	28.939735	25.7469997406006	32.3250007629395	23.791393	34.4669990539551	NA	NA	32.4049987792969	27.9090003967285	24.3250007629395	26.2280006408691	NA	24.147528	30.298285	37.3643	NA	NA	24.8176	30.1609992980957	24.5809993743896	30.635635	27.4009990692139	25.6070003509521	NA	25.7280006408691	27.2999992370605	28.8850002288818	31.8269996643066	27.0669994354248
56	C019.1	30.4950008392334	25.7310009002686	26	31.1520004272461	25.1140003204346	27.2439994812012	NA	NA	NA	NA	26.4440002441406	NA	31.2870006561279	29.090883	25.5209999084473	NA	NA	NA	NA	NA	33.4230003356934	27.8950004577637	24.1879997253418	26.2360000610352	NA	24.32873	30.146276	32.487732	38.2130012512207	28.6399993896484	25.477516	29.863000869751	24.3950004577637	NA	27.3610000610352	25.5990009307861	36.9790000915527	25.4680004119873	27.0970001220703	28.5259990692139	31.6410007476807	26.7770004272461
57	C019.2	30.57200050354	25.6389999389648	25.9179992675781	31.4740009307861	25.068000793457	27.4939994812012	33.0449981689453	32.9160003662109	31.7339992523193	30.7439994812012	26.5990009307861	33.7319984436035	31.5779991149902	NA	25.6770000457764	31.7339992523193	23.663479	NA	NA	NA	NA	27.9629993438721	24.2630004882812	26.2749996185303	NA	NA	NA	NA	NA	28.9640007019043	24.837332	29.9890003204346	24.0650005340576	29.680367	27.3700008392334	25.6900005340576	NA	25.5970001220703	26.9979991912842	28.9979991912842	31.0060005187988	26.9979991912842
58	C020	31.511999130249	25.7240009307861	27.5610008239746	32.3349990844727	24.5830001831055	28.7140007019043	31.011999130249	NA	NA	31.7779998779297	25.8740005493164	33.4580001831055	30.7840003967285	27.886574	25.55299949646	NA	24.003035	34.310001373291	NA	NA	32.5149993896484	27.5189990997314	23.8969993591309	25.8010005950928	NA	24.128963	28.999166	35.566193	NA	27.8589992523193	25.402643	29.6499996185303	24.4389991760254	NA	27.3540000915527	24.8409996032715	NA	27.5349998474121	28.1299991607666	29.0410003662109	30.0699996948242	26.9810009002686
59	C020.1	NA	25.7759990692139	27.9069995880127	30.6660003662109	24.5939998626709	28.3810005187988	32.1520004272461	NA	31.4969997406006	NA	25.7299995422363	32.7239990234375	30.0990009307861	27.800303	25.6580009460449	31.4969997406006	23.98898	NA	15.487151	NA	32.4780006408691	27.5659999847412	23.9720001220703	25.7339992523193	NA	NA	29.498028	34.50222	NA	27.9990005493164	25.483587	NA	24.4519996643066	27.740377	27.4290008544922	24.8770008087158	NA	27.2080001831055	28.1669998168945	29.0209999084473	29.5869998931885	26.8680000305176
60	C020.2	32.0169982910156	25.8680000305176	27.6949996948242	NA	24.6079998016357	28.2469997406006	NA	NA	30.7789993286133	31.9769992828369	25.7999992370605	NA	30.5769996643066	27.496693	25.6580009460449	30.7789993286133	24.038443	NA	NA	NA	NA	27.3680000305176	23.9080009460449	25.7299995422363	NA	23.852722	NA	30.582884	33.2089996337891	27.8530006408691	25.225058	29.7089996337891	24.6270008087158	27.947525	27.2240009307861	24.6599998474121	NA	27.2150001525879	28.2789993286133	29.132999420166	NA	27.1380004882812
61	C021	NA	24.9330005645752	25.6280002593994	30.871000289917	23.3509998321533	26.371000289917	NA	30.5230007171631	29.7530002593994	29.8579998016357	25.9710006713867	NA	30.3649997711182	NA	25.1159992218018	29.7530002593994	22.869913	NA	NA	NA	NA	27.7080001831055	23.568000793457	25.2919998168945	NA	24.607986	26.846241	32.642063	30.8560009002686	26.5230007171631	25.900824	28.5659999847412	23.1389999389648	30.800041	26.7689990997314	25.3279991149902	38.1650009155273	NA	29.3640003204346	28.2590007781982	28.8689994812012	27.048999786377
62	C021.1	28.9309997558594	24.7660007476807	25.4950008392334	30.1380004882812	23.4099998474121	26.1200008392334	32.3400001525879	NA	29.2660007476807	30.0440006256104	25.8279991149902	30.8759994506836	30.2369995117188	26.71355	25.05299949646	29.2660007476807	22.714178	NA	NA	NA	29.9300003051758	27.9769992828369	23.5480003356934	25.1720008850098	NA	24.667316	26.889862	32.828957	NA	26.2880001068115	NA	28.8349990844727	23.1340007781982	28.854736	27.0729999542236	25.367000579834	39.2719993591309	29.3570003509521	NA	28.3640003204346	28.5359992980957	26.9969997406006
63	C021.2	29.1569995880127	24.8500003814697	25.3910007476807	30.6749992370605	23.4629993438721	26.1359996795654	32.1769981384277	30.4230003356934	29.5919990539551	29.6909999847412	26.056999206543	31.2049999237061	29.7970008850098	26.913197	25.0499992370605	29.5919990539551	23.002337	NA	NA	NA	30.117000579834	28.246000289917	23.6040000915527	25.1790008544922	NA	24.208447	26.861721	NA	31.5100002288818	26.2490005493164	26.508627	28.511999130249	23.2119998931885	NA	27.1609992980957	25.3990001678467	NA	29.1299991607666	29.8530006408691	28.3419990539551	28.3050003051758	27.3229999542236
64	C022	29.488000869751	24.6359996795654	25.5659999847412	NA	23.2479991912842	27.1989994049072	31.048999786377	28.8169994354248	30.5179996490479	NA	24.8479995727539	31.4689998626709	28.6690006256104	25.922104	23.4549999237061	30.5179996490479	22.077112	33.6209983825684	NA	NA	26.5319995880127	27.011999130249	22.2849998474121	23.5209999084473	32.726254	23.300562	26.477226	30.173168	30.2880001068115	29.1000003814697	23.20538	27.5090007781982	22.9260005950928	NA	24.8169994354248	24.6749992370605	34.4550018310547	25.261999130249	26.2339992523193	26.6860008239746	28.5599994659424	25.8059997558594
65	C022.1	29.9099998474121	24.7609996795654	25.7849998474121	27.7779998779297	23.2679996490479	26.9699993133545	30.5799999237061	29.1380004882812	NA	28.5799999237061	24.7639999389648	32.1419982910156	28.6569995880127	25.939539	23.8299999237061	NA	21.827173	NA	NA	NA	26.423999786377	27.1079998016357	22.0610008239746	23.5020008087158	NA	23.094685	26.799753	34.667233	30.746000289917	28.4890003204346	23.667953	27.693000793457	22.9729995727539	28.458382	24.7900009155273	24.8689994812012	33.9090003967285	25.1609992980957	26.386999130249	26.5069999694824	28.2700004577637	26.0499992370605
66	C022.2	29.2530002593994	24.7070007324219	25.6389999389648	28.3320007324219	23.3309993743896	27.3229999542236	NA	29.0669994354248	30.9950008392334	28.7259998321533	24.6700000762939	NA	28.8719997406006	26.141327	23.5370006561279	30.9950008392334	21.951262	33.4379997253418	NA	NA	26.8780002593994	27.1879997253418	22.2789993286133	23.492000579834	NA	NA	26.336716	NA	30.5349998474121	28.4780006408691	NA	NA	22.8479995727539	28.061357	24.7609996795654	24.6490001678467	NA	25.2560005187988	26.5310001373291	26.5849990844727	28.3729991912842	25.9780006408691
67	C023	32.492000579834	24.5069999694824	25.9150009155273	27.1760005950928	25.5729999542236	28.5279998779297	31.8439998626709	30.9669990539551	NA	31.7770004272461	24.5830001831055	32.1419982910156	28.7430000305176	26.58942	24.1889991760254	NA	22.621788	NA	NA	32.166004	26.2159996032715	28.5590000152588	23.0189990997314	23.5009994506836	NA	NA	28.132883	NA	NA	29.5349998474121	21.25981	NA	23.6860008239746	NA	24.9759998321533	25.5909996032715	37.2719993591309	22.2700004577637	23.2199993133545	28.4839992523193	31.6110000610352	26.9500007629395
68	C023.1	NA	24.617000579834	26.0890007019043	27.3020000457764	25.5890007019043	28.8700008392334	31.3530006408691	31.7549991607666	30.1919994354248	31.3339996337891	24.4759998321533	32.6389999389648	28.6319999694824	26.628214	23.9689998626709	30.1919994354248	22.292746	NA	NA	NA	26.3819999694824	28.2119998931885	22.9389991760254	23.6000003814697	NA	24.01162	27.852276	31.344553	33.2519989013672	30.1159992218018	19.885992	29.7870006561279	23.6909999847412	27.735065	24.9479999542236	25.4860000610352	NA	22.3020000457764	23.238000869751	28.5690002441406	30.8169994354248	27.05299949646
69	C023.2	32.4679985046387	24.3579998016357	25.8929996490479	27.2469997406006	25.4549999237061	29.1100006103516	31.9890003204346	31.4179992675781	31.9360008239746	31.3279991149902	24.57200050354	NA	28.1830005645752	26.58711	24.1760005950928	31.9360008239746	22.087112	NA	30.845226	NA	26.3540000915527	27.9120006561279	23.0669994354248	23.4939994812012	NA	24.228506	NA	27.004263	31.2059993743896	29.9349994659424	NA	29.257999420166	23.6380004882812	28.049067	25.1159992218018	25.7080001831055	36.0410003662109	22.3099994659424	23.2549991607666	28.6840000152588	31.0970001220703	27.2970008850098
73	C025	30.9389991760254	27.1790008544922	26.6870002746582	28.8740005493164	26.4750003814697	29.7530002593994	32.3479995727539	32.5550003051758	30.6909999847412	31.9629993438721	27.6809997558594	33.8870010375977	29.9689998626709	29.803343	26.492000579834	30.6909999847412	25.066708	NA	NA	NA	28.7700004577637	30.4909992218018	25.5090007781982	26.5219993591309	NA	25.247732	28.899721	34.701027	NA	33.1040000915527	25.269966	30.4370002746582	26.4130001068115	31.419947	27.5620002746582	27.8110008239746	NA	25.7019996643066	26.617000579834	29.5979995727539	33.2980003356934	29.25
74	C025.1	30.4930000305176	26.9950008392334	26.5359992980957	29.2929992675781	26.3430004119873	NA	NA	NA	31.0270004272461	32.3810005187988	27.6100006103516	NA	29.8360004425049	NA	26.318000793457	31.0270004272461	24.922731	NA	30.87152	NA	28.6979999542236	30.5359992980957	25.4479999542236	26.2350006103516	NA	25.3793	28.200743	NA	33.443000793457	NA	24.51938	30.673999786377	25.8290004730225	NA	27.8649997711182	27.75	38.4129981994629	25.5750007629395	26.0890007019043	29.3059997558594	32.8160018920898	28.7070007324219
75	C025.2	31.0209999084473	26.8689994812012	26.3470001220703	29.507999420166	26.4640007019043	29.931999206543	31.8090000152588	NA	30.6049995422363	32.5499992370605	27.7509994506836	NA	30.2369995117188	29.667084	26.2980003356934	30.6049995422363	24.883987	NA	30.87367	34.256733	29.1830005645752	30.2929992675781	25.5650005340576	25.9939994812012	NA	25.12407	28.389433	32.66245	33.3540000915527	NA	24.526707	29.9389991760254	25.7119998931885	30.149181	27.5729999542236	27.7199993133545	NA	25.5860004425049	26.201000213623	NA	33.6230010986328	28.9309997558594
