C001	C002	C003	C004	C005	C006	C007	C008	C010	C011	C013	C014	C015	C018	C019	C020	C021	C022	C023	C025	PL001	PL002	PL003	PL004	PL005	PL006	PL007	PL008	PL010	PL011	PL012	PL014	PL016	PL018	PL019	PL020	PL021	PL022	PL023	PL024	PL026	PL027	PL028	PL029	PL030	PL031	PL032	PL033	PL034	PL035	PNL001	PNL002	PNL003	PNL004	PNL005	PNL006	PNL007	PNL008	PNL010	PNL011	PNL013	PNL015	PNL016	PNL017	PNL020	PNL021	PNL022	PNL024	PNL025	PNL027	PNL028	PNL029	PNL030	PNL031	PNL033	PNL034	PNL035	km$cluster
CASP1	11.5149970379639	11.6179970430502	11.5253304170736	13.8719961173503	12.4310835736593	13.8639973329671	13.0493299491374	11.4223304119873	11.9059971498617	11.4706632621257	12.1836638775635	11.7949964530436	11.2456635164388	11.1819968548584	11.3849959698487	11.287997119344	11.6776620871989	10.3603301373291	11.071663094279	10.8093301780192	12.82033	12.9249966666666	13.22833	13.46833	12.1366633333334	12.67633	11.6806633333333	11.8636633333333	12.18533	10.8575420950867	10.7841848876573	12.2396633333333	11.6566633333333	12.1579966666667	10.7665420950867	12.07433	12.2741111111111	12.0199966666667	8.31887542842	12.1969966666667	12.2816633333333	10.9822087617534	11.6076633333333	11.931	11.74233	10.6452087617533	12.0726633333333	11.374	12.07033	10.90187542842	12.4766633333334	10.4307777777777	11.97333	11.9149966666667	11.2826633333333	11.84233	11.43033	11.8238316666667	11.93033	11.1786215926222	11.45233	11.2336361870434	11.8146633333334	10.9999966666667	12.4236633333333	11.5246633333333	8.5779549259556	10.5669966666666	11.5949966666667	10.7626215926223	11.2915555555556	12.2981666666667	11.3972882592889	11.2986633333333	12.2275833333334	10.82533	11.7049966666666	5
CCL2	10.7586634096273	10.5489968395997	11.5236634350586	11.5163296795654	11.1146643098958	11.4009973940022	12.0066626009115	9.8373294608562	11.2579964733887	10.4223298168945	9.8186641471354	10.4766631858317	9.5276631451416	11.071996285197	10.9113301373291	9.1573304272461	10.8236620363363	9.1993302441406	9.4009961224365	11.1013306713867	12.98633	11.83333	13.90133	13.7596633333334	12.2296633333334	13.0889966666666	10.6706633333333	11.9726633333333	13.13933	11.8309966666667	9.9865308703618	12.4816633333333	12.39233	11.33233	11.4036633333333	11.43033	12.93233	13.1226633333334	11.98733	12.1916633333333	12.3806633333333	11.31833	11.9869966666667	11.97433	12.5916633333334	11.6219966666666	12.24933	11.1379966666667	11.6596633333333	11.9666633333333	11.37633	10.4376633333333	12.4919966666667	11.3796633333333	11.5509966666666	11.08333	10.6319966666667	11.6359966666667	10.8139966666667	11.26333	10.43033	10.76933	10.7306633333334	10.5349966666667	10.64533	11.5919966666667	10.88333	10.1426633333333	11.18733	11.2596633333334	10.60533	11.81433	12.24333	11.2419966666667	11.1736633333334	10.18933	11.6386633333333	5
CCL27	14.0053300610352	15.3116636029053	16.9556627026368	17.4983294557699	17.3293301017252	16.9229961783854	16.5023291658529	14.3116629671224	11.9814432892524	13.5612296023955	11.9313306561279	13.4179963818359	12.4353297304281	14.1466633231608	13.7249962241618	14.1723305137125	14.8093296439616	13.4693307629394	11.716663017985	13.0863300712077	13.4439966666667	13.6469966666666	12.8669966666667	13.54933	11.80033	12.1416633333333	13.2079966666666	14.6616633333333	11.8409966666667	13.5059966666667	13.6775308703618	13.9886633333333	14.10233	12.1206633333333	11.8228976678773	12.7439966666667	12.7325816666666	12.5949966666667	12.01733	13.2616633333333	12.43133	10.57533	12.4009966666667	11.1956633333333	10.7496633333334	11.5669966666666	11.1506633333333	11.8726633333333	11.53533	13.51933	13.9486633333334	14.4589966666666	14.0986633333334	15.01233	14.1799966666666	15.5036633333334	14.89833	14.6276633333334	15.9359966666667	15.6266633333333	15.01833	13.8766633333333	15.04133	13.9069966666667	14.2599966666666	14.6656633333333	14.06633	13.5909966666666	14.0076633333333	13.57533	14.1519966666667	14.4539966666667	15.51433	13.7139966666667	14.17333	14.8306633333333	15.29533	5
CTLA4	10.9229173969116	9.22379508882657	9.6255946462696	8.2949284221078	9.7655001017253	10.2505000762939	9.4885955160206	9.6641671193441	9.9808321329752	8.8034995727539	9.59959621283861	9.7258336079915	10.2223896277827	9.4155949260141	10.4075009357069	9.8779292409961	10.7511112999132	9.88583521876755	10.0878897287326	10.2932626709685	12.7018609253144	11.1305	12.1181666666667	13.9075417223076	11.6011666666667	12.2958333333333	10.5515	11.9388750556408	12.2305285424816	12.1771666666667	12.570409259336	13.7878333333333	10.3595417223075	11.6334805833333	11.80400225	11.8448930833333	12.4628333333333	14.0821666666667	13.2662083889742	13.9898333333333	14.8758333333333	13.5241666666667	12.5335	13.8361666666666	14.1278333333334	13.5151666666666	13.7358333333333	11.6735	12.2431666666666	13.7258333333333	12.7765657336072	9.0941666666666	11.3627980833334	9.6232324002738	10.7158333333333	11.4701777184536	9.2748990669405	11.4296395000001	11.0209452184537	11.4633343851203	10.3232324002738	10.6692718888889	10.3131666666667	10.9112920279692	10.90691975	10.7131666666667	11.0301666666667	10.2842324002738	10.76065975	11.7058333333334	9.9905	13.3325	11.5295	11.4027753613025	11.7141666666667	10.5621817357159	12.1861666666666	5
DEFB1	12.2489966158041	15.9993304018148	16.5749961936442	16.9943299694824	16.8753298524984	16.7263303204346	17.0523298982748	11.6756628755697	11.1736639742025	11.9316633943685	10.9996635520427	10.4673295422363	11.2236638470459	12.1966634197999	11.2069961631267	11.9339973533122	11.2333296541342	10.9589969718425	11.6799963716634	10.8009972973633	12.49833	12.5546633333333	12.54233	13.4649966666667	11.27033	13.63233	11.97333	13.7356633333333	12.4406633333334	12.69933	10.7865308703618	12.6179966666666	12.13033	11.8886633333333	11.5296633333333	10.9539966666667	12.0159966666666	10.7936633333334	11.7746633333333	11.3366633333333	11.51833	10.92633	11.3819966666667	11.29533	12.21133	11.3066633333333	12.2049966666667	11.3976633333333	12.5286633333333	12.7196633333333	12.2016633333334	4.7296633333333	11.1189966666667	12.5499966666667	11.2129966666666	12.7259966666667	12.19433	13.8896633333334	12.6479966666667	12.4129966666666	12.2286633333333	11.6309966666667	12.2859966666667	11.75733	11.7079966666666	11.92033	11.53533	11.7239966666666	12.2686633333333	11.2549966666667	12.1929966666667	11.45933	13.18733	11.05033	12.53433	11.7609966666667	12.2519966666666	5
FOXP3	11.00767	9.22379508882657	10.9745013011541	9.4011675609197	10.8113370684815	11.1471684866195	11.4066695320638	10.3116695829264	10.8901383908284	10.187608553357	10.7980027941895	10.3136375578105	10.7285022828028	10.5460868839074	10.2040035673015	11.2690034655762	11.0726692624919	11.0073368497721	11.7246696897379	12.4880039640299	13.18267	12.5183366666666	12.3790033333334	14.3863366666667	12.4733366666667	13.2560033333333	12.1030033333333	12.87767	13.5080033333334	13.9743366666667	13.0388731923072	13.6383366666666	12.2100033333333	12.4710033333333	13.02967	12.49567	12.29867	14.8353366666667	13.465338988612	14.6253366666667	14.0030033333333	13.9183366666667	12.3283366666667	13.1890033333333	13.1010056552788	12.8750033333333	12.1381355833333	12.9463366666667	13.62967	13.9993366666667	12.9410033333334	10.8623366666666	11.0130033333334	11.4290033333333	11.8850033333333	11.2585452071479	10.2892118738146	11.4296395000001	10.8595452071479	11.4498785404812	10.5776645167351	10.6692718888889	10.8018864166667	11.0443366666667	11.51467	10.15667	10.8858785404812	11.7700033333333	10.44467	12.0670033333334	10.3030033333334	12.1933366666667	11.5430033333333	12.0790033333333	11.77267	11.0432118738145	11.5155452071478	5
IL1F6	13.0790040708415	11.3880040861003	11.5423365649415	11.7230031705729	13.9400041318766	12.226669730428	12.1610035316976	11.1653370277914	13.3160035825602	12.1026691811117	13.2063367582194	12.4816695269775	12.1060032265218	12.3590034859213	13.1616698321533	13.5743374245198	12.531669399821	11.9403372821045	11.3193363564046	11.3650046405029	19.55367	18.4593366666666	19.47767	19.5910033333334	17.95167	19.55667	17.0660033333333	19.18667	19.47367	18.0804566224886	15.6905325370284	18.3420033333333	17.1330033333333	18.64367	17.4850033333333	17.93167	18.45967	18.54467	19.4813366666666	19.2013366666667	18.7560033333333	18.6763366666667	17.37967	17.99267	17.85667	18.09267	18.4923366666667	17.2203366666667	18.9380033333333	18.7640033333333	17.70067	14.0900033333333	13.1350033333334	14.76367	14.2240033333333	16.94167	14.05667	18.9013366666667	14.33867	13.6410033333333	13.0360033333333	14.2643366666667	13.6050033333334	15.80467	13.4290033333333	14.5033366666667	13.4370033333334	14.0850033333333	12.7930033333333	14.60267	13.4110033333334	16.20867	13.0730033333333	13.6880467507118	13.1787134173785	14.9360033333333	13.6060033333333	5
IL1RN	12.3706670277914	11.6803333435059	12.2046666615804	11.4639999542237	12.3370004170736	12.6840005391439	12.8406663411459	10.9622219390869	12.8843331807454	12.084333307902	12.44533400472	11.7439993693034	11.902666615804	12.1953327331544	12.2806662394206	12.5883336537679	12.3906655782064	12.2900001678467	11.9940006408691	11.7530001475017	15.959	14.773	14.856	15.004	14.1396666666667	14.7526666666666	13.646	16.1276666666666	14.148	13.4052225192526	14.8507746570818	14.5303333333333	13.9363333333333	13.9203333333333	13.5783333333333	13.1913333333334	14.2403333333333	13.9396666666667	14.8396666666666	14.7116666666667	14.24	14.128	13.419	12.179	13.521	13.948	14.1466666666667	14.1393333333333	15.3176666666666	15.248	15.2676666666667	12.5396666666666	12.7776666666667	13.7526666666667	13.3076666666666	14.02	13.2836666666667	15.7323333333334	13.0943333333333	13.6333333333333	13.0053333333333	12.473	13.38	13.504	12.3906666666666	13.0413333333333	13.4153333333334	13.3713333333333	12.3376666666667	12.9986666666667	12.5856666666667	13.178	13.2066666666666	12.9546666666667	13.077	13.4466666666667	13.467	5
KLRK1	11.9615021485099	11.5005023417879	12.9569998524984	13.0716664733887	13.5209996643066	13.305333211263	12.4891682404289	11.6019996744792	12.500666692098	11.3379997355143	11.0819653458138	11.6846667073567	11.8776668650309	11.5733334960938	11.5061684387931	12.4133336486816	13.4136655273438	9.6123330535889	8.9433336995442	10.7590043478823	12.8455745086478	11.4310574537877	13.3737755555556	13.4020825000001	11.8028325000001	11.5570574537877	11.9926666666666	12.3077241204544	12.2617491666667	12.1417241204545	10.7841848876573	12.3220825	11.751	11.2673907871211	9.8880574537877	11.6734158333333	12.2741111111111	12.0867241204545	11.4403907871211	12.1958325	13.1966666666666	12.0926666666667	13.009	12.2953333333333	12.6716666666667	11.8317241204544	12.3356666666667	11.374	12.29	12.0247241204544	12.6272114148405	10.5676666666666	11.7602491666667	11.873	11.2465447481737	11.3518780815071	10.9995390139092	11.8238316666667	11.9006666666667	11.4678220648222	12.7116666666666	11.3758780815071	12.551	12.2172114148405	11.3572056805759	13.4093333333333	10.0032114148405	12.2476666666666	11.6139158333333	12.0956666666667	11.2915555555556	13.2526666666667	12.7808780815071	12.4122114148404	13.849	12.0065447481738	12.5013333333333	5
PYCARD	11.8863298168946	14.0416636537679	13.785663770752	14.1833294303386	15.4459974041748	14.9746635825602	14.8713297914632	10.9729965598552	12.4000876097331	11.2869963716634	12.718997485555	11.6359966666667	11.4529967378743	11.46933	12.1106626263428	12.9246637097168	11.8026626975505	10.9706638724772	10.6106632621256	10.7033305238851	15.4529966666667	15.53733	14.96433	15.5799966666667	13.5369966666667	14.0712293332093	12.6787777777777	13.90033	13.6966633333334	13.2438959998761	16.6626761218564	13.9699966666666	13.7379966666667	13.4846633333333	12.1519966666666	13.0169966666667	12.41133	13.01933	12.630895999876	13.0686633333333	13.18133	12.9096633333334	12.9956633333333	12.8149966666666	12.2949966666667	12.7266633333333	12.93033	12.8839966666667	14.29833	14.0039966666667	15.58133	11.6941809973565	12.8349966666667	12.344284120993	12.4296633333333	13.2955143306899	13.0779966666667	12.7676010502129	12.8788476640232	13.5466633333333	12.4172222222222	12.19033	12.8016633333334	12.8666633333334	11.4889966666666	12.2396633333333	11.8721809973566	12.1486633333333	11.38533	12.5266633333334	11.9796633333334	12.0239966666667	12.5636633333333	12.1249966666667	12.09633	12.2479966666667	12.3636633333333	5
S100A8	9.7853337656657	11.2913336486817	14.5676665039063	14.0789999694824	16.9100006154378	13.2793338826497	14.956999593099	6.7549999287923	11.1340002746582	9.94288641404893	10.4254160177104	7.9036669464111	9.9583328297933	6.0559998881023	9.9976661732992	8.2506670684814	6.2798392605362	11.4226669633653	11.7643332214355	10.6953336130778	18.7266666666667	18.6133333333333	18.7953333333334	19.345	17.188	18.6356666666666	16.4023333333333	17.401	17.5813333333334	17.169	16.2338675370284	17.3523333333333	15.0206666666667	16.969	15.062571738869	17.0516666666667	14.0939991666667	17.6463333333334	15.0479050722023	16.1549050722023	14.8416658333333	16.7573333333334	16.3723333333333	17.059	16.8123333333334	16.765	17.0183333333333	15.78	17.1343333333333	17.004	17.256	10.1873333333333	13.647	10.2563333333333	12.676	11.9966666666667	7.542	17.209	8.2136688654488	8.2106688654488	11.4184983333333	10.581	8.3956666666667	11.1886666666667	7.8123333333333	9.5196666666667	5.5183333333334	8.94	9.8413333333333	10.2176666666667	5.359	12.4651111111111	11.7016666666666	11.4833333333333	10.7256666666667	8.4373355321155	10.1636666666666	5
S100A9	9.9706638368734	9.1083311749268	13.414996595459	11.6667926637997	15.6959967327881	10.4323299440511	12.7843292268881	6.2889965089926	11.0229970328776	6.4573295625814	5.739329786377	7.8289974245198	10.6493302695719	6.3829685333468	11.4110014530436	7.8713310274251	6.1836340708631	11.7458914332411	11.3139967633056	10.5073300712077	19.4966633333333	18.93633	19.0659966666667	19.01533	18.3409966666667	19.3156633333333	16.99033	17.7359966666666	18.6536633333334	17.9489966666667	15.1471975370284	17.9236633333333	15.3336633333333	17.3029730309601	17.2609966666666	15.167585	17.4256633333333	18.3419966666667	18.2139966666666	18.0509966666667	17.94233	17.5979966666667	16.6729966666667	17.48833	17.6079966666667	17.1936633333333	17.42833	16.6259966666667	17.94533	17.7009966666667	18.2289966666667	9.69933	14.2219966666667	11.5179966666667	13.3999966666666	13.35533	8.9769966666667	18.01733	9.7026633333333	7.1349966666666	9.8316633333333	10.8989966666667	5.7439966666667	12.0959966666667	6.19633	10.72133	7.2919966666667	8.1309966666666	9.7446633333333	11.0286633333334	4.95733	13.8600022222222	11.0779966666666	10.4553195677619	10.1949966666667	7.61833	10.1479966666666	5
TNF	11.4043366361491	8.9690040199789	10.111669883016	9.9230032214355	10.3820034910075	10.2530031451416	10.387335802002	10.6856699237061	11.6413361478678	10.9272934419435	10.4453370023601	11.3560037860107	10.4110034554036	11.1506694405111	10.4510037351481	10.1636705645752	10.3570026009115	10.6203368752034	9.1380033740234	10.6149612886232	12.2353047012577	11.25467	12.0081905833334	12.8400033333334	10.6873366666667	12.52567	10.9453366666666	10.96567	11.6190033333334	12.6470033333334	11.5818389049528	12.6563366666666	11.5413047012577	11.0633366666667	11.8980033333333	11.69167	11.6273366666666	12.3030033333334	12.37167	12.26667	12.1700033333333	11.8283366666667	12.0913366666667	11.90767	12.3853366666667	11.50467	11.5120033333333	11.3543366666667	12.0120033333333	12.21567	12.1673366666667	10.2870033333333	11.2780033333334	12.0500033333333	11.1293366666666	11.8833366666667	10.78267	10.8188718888889	11.7273366666667	11.55667	11.14867	10.87767	10.8143366666667	11.1154057785434	10.65467	11.12067	11.80567	11.4683366666666	11.3190033333333	11.67567	11.5070033333334	12.59467	12.8893366666666	11.3767391118767	11.7030033333334	10.4540033333333	13.04867	5
TRGC1	11.6860029671224	13.5096711291504	12.7761244309201	13.9393357409668	13.5626706256103	13.4737913938615	13.2632083987099	11.2539166704814	12.3290178532799	11.3407763784451	11.7990655453135	11.5017767361789	13.0266706917318	11.329336402181	11.0506695880127	12.0258335367838	11.77699924469	12.1000037961832	9.8300033384196	10.0173361275228	11.5881606393871	13.1377643634469	13.445	14.5022222222223	12.7226666666667	11.8031606393871	12.1644455555555	13.0285747068181	13.1026666666667	12.6779239223908	16.6626761218564	14.2260033333333	12.5851606393871	12.8901606393871	13.7820033333333	12.3366666666667	13.55367	14.7400033333334	14.99267	14.1123366666667	14.4883366666666	13.8683366666667	13.96567	12.61667	13.72067	13.12867	14.0113366666667	12.81167	12.1611606393871	12.4428273060538	13.5213028537102	10.4764698173053	11.7152222222223	11.462136483972	11.660136483972	12.0559010715029	11.5067893098172	10.5588031506387	12.113136483972	12.0058031506386	12.1231666666666	11.8259582493913	12.2988031506387	12.5734698173054	12.847136483972	11.8716666666667	11.1787344048363	12.543136483972	11.3947777777778	11.945136483972	13.0020033333334	12.25025	12.2958482493912	14.2673366666667	12.4756666666667	12.6698031506387	12.0647188017869	5
WIPI1	12.2016676686605	13.2586668752035	13.3873327992757	13.9033329111735	14.7066668294271	14.4680002950032	14.2856660308838	12.1290008646648	11.8863327128092	11.3973330281576	11.8801963561961	11.1846668345133	11.1193331502279	11.6619999033611	11.5700002136231	11.4963333231608	10.8189994913737	10.5316669565837	9.8803328297932	10.2756670735677	13.3403333333333	13.0643333333333	12.9916666666667	13.5403333333334	12.1576666666667	13.127	12.3976666666666	12.9518451967803	12.1033333333334	11.3517389025661	10.7865308703618	11.9106666666666	12.067	11.947	11.2826666666666	11.4973333333334	12.2626666666666	11.752	12.19	12.128	11.3833333333333	12.0363333333334	11.5466666666667	11.5466666666666	11.4926666666667	10.8296666666666	12.086	11.6296666666667	11.7854055692327	11.4644055692328	12.9356666666667	8.99717033245213	11.2976666666667	12.2893333333333	11.2756666666666	12.3176666666667	11.1531593889703	12.0116666666667	12.3394602493391	11.8726666666666	11.5346666666666	11.9116666666667	11.5326666666667	12.6926666666667	11.7051593889703	11.681	11.9536666666667	11.7281593889703	12.3543333333333	11.91	11.7623333333334	11.531	12.4822899185323	11.1826666666667	12.1846666666667	12.3183333333333	11.8783333333333	5
CCL20	2.0506660321857	2.1916676103516	5.99981753816485	4.86888701551448	3.6793346940918	5.221237444439	3.9159997840169	4.5977050889692	6.5388187401964	2.522998668701	5.80330517944517	3.0246671576741	4.5608877472602	0.788333946411201	1.2366649488117	1.0863328158363	5.53505095186365	1.3676654676104	6.42518160054525	3.976001157308	7.967667	5.5870003333333	7.8160774023576	7.80132711096117	6.3873336666667	6.145667	4.4847440690242	11.2800003333333	7.607667	4.8407440690243	6.737879552733	6.525667	7.258667	6.848667	5.1654107356909	7.2680003333334	6.7008882220722	6.6630003333334	6.699667	7.9423336666667	8.900667	4.7827440690243	6.323667	7.0689162222222	7.362667	6.52479019816988	7.7013336666667	5.84126933318337	7.0843336666666	7.4057440690243	6.4883336666667	5.48159062334483	6.4410003333334	3.795667	5.4143336666666	5.1706622862486	2.0166622862486	5.63728374751743	3.4059956195819	3.4926622862485	5.6586484155632	4.73579853948122	4.4743336666667	3.5143289529152	3.2386622862485	3.4069956195819	6.736529	5.68586189397135	4.82302205957215	4.26734599579945	5.59028574982975	7.488667	5.75395176053677	6.17646288888887	5.8154676666667	4.32936752387397	5.5010003333333	6
IL1b	3.1329998802897	2.6660001905518	7.6766660841065	5.9299988579509	2.4211257430984	4.198666714803	5.861332399821	2.3161255650792	6.5388187401964	4.99518022581785	5.80330517944517	4.71448760419467	3.5959992241618	2.7924591832433	4.16456777089788	3.3275627094567	5.53505095186365	3.77261784648078	6.0593329898275	5.7509999108073	7.8856663333333	5.1796663333333	7.7144387926797	7.80132711096117	8.7156663333334	6.6584387926796	5.66535885047688	9.213333	6.6696663333334	5.555772126013	6.737879552733	6.2769996666666	5.4701054593463	5.26616666666665	4.6461054593463	4.6919996666667	6.7008882220722	6.9529996666667	0.586105459346301	8.0829996666667	8.166333	5.2734387926797	5.8129996666667	7.0689162222222	7.183333	5.9684387926796	6.8806663333333	5.84126933318337	6.253333	5.569772126013	4.8489996666667	5.48159062334483	4.5766663333334	5.72686972833908	2.8998196582655	7.7564863249322	2.833664309791	5.63728374751743	4.60398038404857	3.2636663333333	3.6126663333333	3.3728196582655	5.56906120564385	1.6761529915989	4.96133505209433	2.6988196582655	6.736529	4.8139996666666	2.3091529915988	1.8011529915989	5.59028574982975	6.1596663333334	3.0461529915988	6.17646288888887	5.8154676666667	0.904819658265504	2.8241529915988	6
IL22	8.10005869100732	-3.0911692967755	-2.5901698460919	-3.9795035710675	-3.3908360193911	-1.7005029708885	-2.0908367823305	7.11627776040463	8.54888615727408	-1.9325033218406	-1.9638359736147	7.14460409937516	-2.7028362940493	7.70069444405113	-3.0161698054018	-3.04150257416	-3.5915037185691	-1.9133765234933	7.77089569226886	-2.2951691340151	9.5927626902722	11.035940581434	11.3196325973649	11.9782639083019	9.91061046139002	11.029079298212	9.65486458729405	10.9241150384979	7.1912260236056	10.8685806373841	9.94585698277674	10.7657744417582	9.8266021039954	11.4826725165029	9.84705612261999	9.90450693748362	11.0544259829975	11.1825806230894	9.4820126902722	10.9939232906701	11.2607000975034	10.252825848508	8.6283960236055	10.9093855699432	10.6025735565314	10.1633966666666	10.902478278015	8.4625660236055	10.4649870773763	10.9450021086613	1.0666631644339	8.73522849344301	-1.5973368355661	-0.583003502232799	-1.5946701688995	0.957663164433903	-0.766336835566097	2.1953054992558	1.8711809985115	9.02574202848885	9.16594974757513	9.05101585493783	0.112663164433901	9.12231208397575	0.828329831100501	-0.2000035022328	2.4385209985115	-0.421670168899499	1.2741243318448	4.2079554992558	7.12380101511689	6.6606954992558	0.115329831100503	9.39726819657342	9.90986474292517	0.068996497767202	9.72295862263633	6
CXCL8	8.10005869100732	8.47204828729732	8.50444109529035	9.10858401531832	9.35635900593581	9.83254586947618	9.60915052168893	-3.0416661631266	8.54888615727408	8.1804415136483	7.19011553815105	7.14460409937516	8.37694562917929	7.70069444405113	7.37626794844169	7.67484480808977	8.09715574146155	7.09099737763125	-4.2184818500234	8.55915112071811	11.8439075435338	1.6028476380688	11.3196325973649	11.9782639083019	6.708	3.957	-2.5396666666667	4.5023333333333	3.801	3.8766666666667	-1.4692848249027	4.4573333333333	0.444999999999999	4.6226666666667	1.6283333333333	1.0746666666667	6.725	4.7063333333334	6.4516666666666	6.8286666666667	4.537	3.6076666666667	3.519	5.2156666666666	5.6903333333334	4.604	4.2973333333333	4.2603333333333	3.8266666666666	3.1693333333333	-0.0883333333333036	-5.6800574519586	-3.4307241186252	8.67576296746298	9.8621003006706	9.09778795502431	7.74321938454135	10.6996294530737	8.63340223126317	-5.0840574519586	9.16594974757513	9.05101585493783	9.43080802291808	9.12231208397575	8.40039103446397	8.45527606131791	8.42063683601638	8.15946136851598	-3.2137241186252	8.60718935094403	7.12380101511689	2.5443333333334	8.52588979425406	9.39726819657342	9.90986474292517	8.64029903466065	-7.4517241186253	6
MICB	3.2202996081981	4.33941735084163	3.4776662214356	2.0039990766602	3.5893332187093	2.7973334018148	3.7329656746858	4.83126450459147	6.3845006689887	4.0086322294546	4.4926668826497	3.8166662875569	3.7639999413249	3.992961984702	3.0543327355143	3.1569667326284	3.8456662519532	2.5269656645132	6.57616649491375	5.7557507083347	5.7589996666667	5.585333	5.7279996666667	6.0376663333334	4.414333	5.508333	4.654333	4.2461950592294	7.12344444444447	6.0436663333334	1.8373959295912	4.5069996666666	3.7909996666667	3.6836663333333	4.3586663333333	4.7469996666667	5.2036663333333	5.0109996666667	6.1405283925627	4.0159996666667	5.3216663333333	6.179253215426	4.1819996666667	5.1246663333333	4.9846663333334	4.6359996666666	4.8249996666667	3.603333	5.4988617258961	4.8609996666667	6.14344444444447	4.0899996666666	4.9086663333334	5.2486663333333	4.3939996666666	4.8226622858741	3.6506663333334	3.3343289525407	3.9539956192074	4.61644287319393	5.73142763778543	3.3896663333333	3.9193289525407	4.2773289525407	3.6669996666666	4.6779956192074	7.093	4.1429956192073	4.2259996666667	4.44707649579945	6.17914162334485	4.143333	5.72734764942567	4.9346663333333	4.1236663333334	4.9849996666667	4.9996663333333	6
