SAMPLE	AIM2	CASP1	CCL2	CCL20	CCL27	CCL5	CTLA4	CXCL1	CXCL10	CXCL2	DEFB1	EOMES	FOXP3	IFIH1	IFNAR1	IFNG	IFNGR	IL10	IL17A	IL17F	IL1b	IL1F6	IL1RN	IL20RA	IL22	IL22RA1	IL22RA2	IL26	IL8b	KLRK1	LCN2	MICB	NLRP1	NLRP3	PI3	PYCARD	REG3A	S100A8	S100A9	TNF	TRGC1	WIPI1
47	PH017.1	NA	25.2210006713867	24.9500007629395	25.7830009460449	26.2469997406006	26.9549999237061	30.9829998016357	25.67799949646	26.8850002288818	27.4459991455078	26.8040008544922	30.3059997558594	29.3080005645752	25.518593	25.8299999237061	26.8850002288818	23.05901	33.3810005187988	26.707743	29.583096	24.1989994049072	22.0200004577637	21.8150005340576	26.2210006713867	NA	23.420893	28.250883	30.552338	23.7759990692139	NA	18.460997	28.3899993896484	24.5639991760254	30.307053	17.0739994049072	23.8229999542236	NA	17.4459991455078	17.2889995574951	26.9009990692139	29.6949996948242	25.701000213623
48	PH017.2	30.4599990844727	25.0410003662109	25.4909992218018	25.5650005340576	26.007999420166	26.8689994812012	30.2749996185303	25.6849994659424	27.2880001068115	27.4769992828369	26.5009994506836	30.7509994506836	29.0209999084473	25.569153	25.7159996032715	27.2880001068115	22.806643	33.4830017089844	26.70238	NA	24.3640003204346	21.9009990692139	21.9500007629395	26.4619998931885	28.141056	23.381138	NA	30.99094	23.8589992523193	28.2129993438721	18.723896	28.4759998321533	24.5709991455078	30.193865	17.0590000152588	23.871000289917	31.6879997253418	17.3570003509521	17.2910003662109	27.3810005187988	29.7779998779297	25.7970008850098
49	PH018	NA	25.0879993438721	25.7310009002686	25.5729999542236	26.6979999542236	28.3810005187988	NA	26.57200050354	27.068000793457	28.261999130249	26.0620002746582	32.0919990539551	29.5979995727539	25.344002	25.7639999389648	27.068000793457	23.073887	32.0040016174316	26.62959	29.771729	27.761999130249	22.5230007171631	22.7080001831055	28.9869995117188	30.231981	23.577263	28.10803	29.39321	26.2290000915527	30.6299991607666	18.769136	29.253999710083	25.1219997406006	29.984552	17.5979995727539	24.4099998474121	32.8559989929199	18.69700050354	NA	28.0709991455078	NA	26.742000579834
50	PH018.1	29.8010005950928	24.8770008087158	25.7900009155273	25.6420001983643	26.826000213623	27.8099994659424	31.7099990844727	26.3859996795654	26.9769992828369	NA	26.0580005645752	32.056999206543	28.9850006103516	24.98286	25.7520008087158	26.9769992828369	22.964386	NA	26.362915	29.78232	NA	22.5160007476807	22.7290000915527	27.1560001373291	29.9067	23.533554	27.76708	29.584936	26.2679996490479	29.0330009460449	18.502115	29.5709991455078	24.9790000915527	29.187475	17.4790000915527	24.3530006408691	35.4970016479492	18.878999710083	18.5249996185303	28.5499992370605	30.2210006713867	26.7479991912842
51	PH018.2	29.5550003051758	25.1830005645752	25.5069999694824	25.9930000305176	26.8059997558594	28.0139999389648	31.1219997406006	26.3279991149902	27.4290008544922	27.8430004119873	25.8099994659424	31.9559993743896	29.6609992980957	25.506542	25.7430000305176	27.4290008544922	22.963017	32.0330009460449	26.715263	NA	28.0060005187988	22.5960006713867	22.7339992523193	NA	NA	23.59633	28.515688	NA	26.05299949646	NA	18.842623	29.6140003204346	NA	NA	NA	24.3250007629395	NA	18.617000579834	18.5259990692139	28.2649993896484	29.9150009155273	26.5349998474121
52	PH019	28.2950000762939	NA	24.0030002593994	25.1060009002686	24.9009990692139	24.5139999389648	29.0739994049072	28.2430000305176	27.1180000305176	NA	24.6650009155273	28.1809997558594	27.3549995422363	25.603355	24.173999786377	27.1180000305176	21.769405	32.2169990539551	NA	31.19122	NA	22.4290008544922	21.4669990539551	NA	28.562256	22.834696	27.055065	27.218977	27.55299949646	30.806999206543	19.388987	27.4669990539551	NA	26.818974	17.5860004425049	24.2099990844727	NA	NA	17.7740001678467	26.0520000457764	27.5580005645752	25.8010005950928
53	PH019.1	28.6830005645752	24.7259998321533	24.1940002441406	26.3880004882812	25.0599994659424	24.4769992828369	29.3430004119873	28.0370006561279	27.1560001373291	29.8099994659424	25.2210006713867	27.9689998626709	27.2840003967285	NA	24.2280006408691	27.1560001373291	21.886425	32.3520011901855	26.52591	NA	28.1650009155273	21.9270000457764	21.6380004882812	25.1669998168945	NA	22.881804	NA	27.63807	27.7830009460449	NA	18.68956	27.1389999389648	24.3010005950928	27.047985	17.5629997253418	24.0930004119873	NA	18.3910007476807	16.9419994354248	25.9340000152588	27.5130004882812	25.9699993133545
54	PH019.2	27.9300003051758	24.3010005950928	24.0009994506836	NA	NA	24.5610008239746	28.9820003509521	28.1319999694824	27.4619998931885	29.4459991455078	24.5049991607666	28.5960006713867	27.3129997253418	25.042341	24.2409992218018	27.4619998931885	21.801414	32.4869995117188	26.710293	31.647198	27.1200008392334	22.1389999389648	21.4759998321533	24.7639999389648	28.394093	22.722378	27.504578	NA	27.5809993743896	28.3780002593994	19.39606	27.1919994354248	23.6089992523193	NA	NA	24.1669998168945	30.3729991912842	18.4780006408691	17.4650001525879	25.7800006866455	26.9069995880127	25.6310005187988
55	PH020	28.5470008850098	24.8320007324219	25.3379993438721	24.8610000610352	25.9440002441406	25.9589996337891	29.8390007019043	28.6359996795654	27.1499996185303	29.4200000762939	26.5310001373291	30.44700050354	28.9540004730225	26.23374	25.5419998168945	27.1499996185303	NA	NA	27.566044	29.566765	29.367000579834	22.8700008392334	23.1459999084473	27.0729999542236	27.199034	23.475859	NA	37.509018	29.2019996643066	27.6709995269775	19.005928	27.8209991455078	24.6030006408691	NA	17.326000213623	24.5450000762939	32.9560012817383	18.4009990692139	18.9710006713867	27.5259990692139	29.2150001525879	27.0839996337891
56	PH020.1	29.5939998626709	24.996000289917	25.3680000305176	25.1049995422363	25.8339996337891	26.1240005493164	29.8729991912842	28.8610000610352	27.1940002441406	29.4750003814697	26.6660003662109	NA	28.996000289917	26.184874	25.5370006561279	27.1940002441406	23.185724	NA	27.177507	30.199408	28.8040008544922	22.9230003356934	23.2709999084473	26.6319999694824	NA	23.222567	26.7581	35.393085	29.6669998168945	28.1079998016357	NA	28.5109996795654	24.5440006256104	28.50958	17.3999996185303	24.5790004730225	36.6259994506836	18.386999130249	18.9610004425049	27.3120002746582	29.5100002288818	26.8649997711182
57	PH020.2	NA	24.8110008239746	25.2679996490479	25.2240009307861	25.9220008850098	26.2129993438721	30.5030002593994	29.1110000610352	27.4099998474121	28.8719997406006	26.7770004272461	31.0020008087158	29.4599990844727	26.673706	25.4200000762939	27.4099998474121	23.152138	34.4879989624023	27.19892	NA	29.0480003356934	23.2180004119873	23.1809997558594	27.0230007171631	27.263319	22.964758	27.083704	NA	29.5650005340576	27.8959999084473	18.89042	28.1569995880127	24.7059993743896	30.413748	17.4150009155273	24.6070003509521	NA	18.3969993591309	18.9489994049072	27.4029998779297	NA	26.6650009155273
58	PH021	27.9589996337891	24.1509990692139	23.2999992370605	24.7150001525879	25.132999420166	22.8020000457764	29.1319999694824	24.2189998626709	24.0939998626709	26.3409996032715	25.0590000152588	26.4629993438721	28.9340000152588	24.567669	24.8889999389648	24.0939998626709	21.986917	33.4710006713867	25.491144	30.502794	23.6539993286133	22.0499992370605	21.5009994506836	26.1919994354248	27.17271	22.914928	26.04332	NA	23.1849994659424	25.17799949646	17.925877	27.3610000610352	24.7269992828369	26.988121	16.3050003051758	24.5930004119873	32.3530006408691	17.9669990539551	17.9629993438721	26.7679996490479	28.3330001831055	25.6509990692139
59	PH021.1	27.6730003356934	24.2430000305176	23.2129993438721	25.0520000457764	25.2759990692139	22.6410007476807	28.5960006713867	24.0590000152588	24.30299949646	NA	25.0310001373291	26.7080001831055	28.5429992675781	25.096123	24.9950008392334	24.30299949646	22.142569	NA	25.485956	30.71198	23.7840003967285	21.8950004577637	21.6089992523193	25.9150009155273	27.010809	22.921656	26.467117	27.75842	23.3500003814697	25.2320003509521	18.303404	26.9190006256104	24.7800006866455	NA	16.3509998321533	24.6679992675781	35.576000213623	18.0259990692139	17.9860000610352	27.1660003662109	28.2369995117188	25.2169990539551
60	PH021.2	28.3470001220703	24.2709999084473	23.2950000762939	24.5149993896484	25.2049999237061	22.9150009155273	28.7140007019043	24.0979995727539	24.07200050354	26.3959999084473	25.0380001068115	26.5470008850098	28.8640003204346	24.903288	24.9549999237061	24.07200050354	22.108248	32.8849983215332	25.299643	30.82764	23.7819995880127	21.82200050354	21.6809997558594	26.2439994812012	26.684671	22.918146	25.801243	28.01341	23.2880001068115	25.1310005187988	18.094412	27.1790008544922	24.882999420166	27.503645	16.3269996643066	24.6270008087158	NA	17.931999206543	17.9340000152588	26.8400001525879	28.2889995574951	25.7900009155273
61	PH022	27.0559997558594	23.8470001220703	22.5550003051758	24.6979999542236	24.9899997711182	24.5279998779297	26.7110004425049	25.375	25.5139999389648	26.6270008087158	25.8680000305176	27.69700050354	25.7320003509521	23.7019	24.4619998931885	25.5139999389648	21.850681	31.9029998779297	24.855204	NA	25.9220008850098	21.3139991760254	21.4570007324219	25.7800006866455	NA	22.589115	27.563747	NA	24.8320007324219	NA	NA	26.9169998168945	23.621000289917	27.182566	15.7259998321533	23.6660003662109	NA	16.6840000152588	16.431999206543	25.8339996337891	26.4139995574951	25.5069999694824
62	PH022.1	26.9479999542236	23.882999420166	22.6149997711182	24.4799995422363	24.9519996643066	24.5279998779297	26.7450008392334	25.0890007019043	25.6270008087158	27.1620006561279	25.7399997711182	27.7360000610352	25.6019992828369	23.624788	24.3570003509521	25.6270008087158	21.739212	31.8339996337891	25.021738	28.870075	25.6770000457764	21.3169994354248	21.3010005950928	27.2019996643066	26.028212	22.673729	28.541384	27.979439	24.8150005340576	26.6429996490479	18.789022	26.8560009002686	23.8110008239746	NA	15.9799995422363	23.443000793457	39.7270011901855	16.8239994049072	16.6860008239746	25.7199993133545	26.69700050354	25.746000289917
63	PH022.2	26.9799995422363	23.8500003814697	22.5049991607666	24.6049995422363	24.9829998016357	24.4640007019043	26.5659999847412	25.3190002441406	25.7099990844727	26.6660003662109	25.625	27.7980003356934	25.8349990844727	23.74524	24.4580001831055	25.7099990844727	21.668335	31.5839996337891	25.084389	28.308052	25.6149997711182	21.3190002441406	21.3729991912842	NA	25.983719	22.612144	NA	26.626022	24.6700000762939	26.5799999237061	18.956083	26.7019996643066	24.0739994049072	25.465961	15.9399995803833	23.3929996490479	34.8779983520508	16.6709995269775	16.4540004730225	25.6310005187988	26.6270008087158	25.375
64	PH023	26.367000579834	30.0459995269775	23.2810001373291	24.068000793457	25.1690006256104	24.2430000305176	26.0510005950928	23.2569999694824	26.2409992218018	27.1560001373291	24.4080009460449	NA	NA	NA	24.0060005187988	26.2409992218018	20.842052	31.4029998779297	NA	NA	NA	19.9580001831055	20.0520000457764	22.3920001983643	26.787626	21.918873	24.834566	27.470417	22.4750003814697	27.2679996490479	16.960701	NA	NA	32.482586	16.2789993286133	NA	NA	18.3020000457764	16.2660007476807	25.0669994354248	25.7810001373291	24.6690006256104
65	PH023.1	25.9060001373291	NA	23.1959991455078	24.4190006256104	25.1560001373291	NA	NA	23.2630004882812	26.2999992370605	NA	24.3579998016357	28.7479991912842	25.6200008392334	23.21572	23.9640007019043	26.2999992370605	20.61501	31.8509998321533	24.014578	28.208473	38.6940002441406	19.931999206543	20.0709991455078	25.8050003051758	25.142635	21.703083	26.499409	26.328655	22.7000007629395	NA	NA	24.0030002593994	24.8409996032715	NA	NA	23.0949993133545	NA	17.9599990844727	16.4400005340576	25.1849994659424	25.8369998931885	24.9090003967285
66	PH023.2	26.1429996490479	25.6730003356934	23.3190002441406	23.9009990692139	25.0480003356934	23.8950004577637	25.9340000152588	23.0869998931885	25.8490009307861	26.8999996185303	24.2390003204346	28.4050006866455	25.7110004425049	22.796034	24.0219993591309	25.8490009307861	20.688467	NA	24.282503	28.609018	28.1200008392334	19.9650001525879	20.0230007171631	NA	NA	21.704367	NA	NA	22.621000289917	26.6089992523193	16.608507	23.5189990997314	23.3999996185303	30.442577	16.5709991455078	22.6989994049072	NA	NA	15.9650001525879	25.4419994354248	26.0769996643066	24.451000213623
67	PH024	24.9020004272461	23.5949993133545	23.2399997711182	23.0659999847412	24.0450000762939	24.423999786377	26.3770008087158	23.7560005187988	26.2320003509521	26.2530002593994	24.7880001068115	28.7819995880127	25.6450004577637	23.227198	24.1650009155273	26.2320003509521	21.13359	31.9570007324219	NA	29.750248	24.2970008850098	20.378999710083	20.3689994812012	25.0620002746582	NA	21.571722	NA	26.406958	22.423999786377	25.4629993438721	17.459146	27.6529998779297	23.4540004730225	NA	16.2089996337891	23.2140007019043	NA	NA	16.5139999389648	25.5170001983643	26.7889995574951	24.9559993743896
68	PH024.1	25.1219997406006	23.451000213623	23.1669998168945	23.1049995422363	24.0879993438721	24.3969993591309	26.5069999694824	23.9300003051758	26.2199993133545	25.923999786377	25.0520000457764	28.7059993743896	25.7119998931885	NA	24.2399997711182	26.2199993133545	21.632818	NA	24.921654	NA	24.4099998474121	20.4529991149902	20.3299999237061	25.257999420166	26.940489	21.69676	24.805481	NA	22.4120006561279	25.7999992370605	NA	27.7830009460449	23.4540004730225	27.489473	16.1919994354248	23.1989994049072	NA	16.7660007476807	16.6439990997314	25.4449996948242	27.257999420166	24.9540004730225
69	PH024.2	25.0240001678467	23.3139991760254	23.3719997406006	23.0849990844727	24.1030006408691	24.8120002746582	26.7259998321533	23.871000289917	26.3470001220703	25.9029998779297	25.0750007629395	28.6569995880127	25.7530002593994	23.453127	24.1830005645752	26.3470001220703	21.541916	32.6279983520508	25.0856	30.077318	24.42799949646	20.4589996337891	20.4270000457764	25.238000869751	26.59599	21.948639	24.812029	26.541351	22.4249992370605	25.3939990997314	20.555426	27.3349990844727	23.5750007629395	27.612928	16.2390003204346	23.2520008087158	NA	16.7709999084473	16.5979995727539	25.6429996490479	26.8850002288818	24.9009990692139
70	PH025	28.1609992980957	24.5300006866455	24.2549991607666	24.5629997253418	25.5300006866455	25.0620002746582	27.6149997711182	30.1340007781982	28.0779991149902	28.9850006103516	25.5480003356934	NA	27.7399997711182	25.622715	24.6909999847412	28.0779991149902	22.507898	33	27.00465	31.666391	27.3110008239746	22.9060001373291	21.9370002746582	25.0739994049072	28.959978	22.53256	26.539026	27.745924	29.0610008239746	26.7339992523193	20.201986	27.4389991760254	24.0139999389648	27.516756	18.0240001678467	24.2849998474121	38.9720001220703	18.2999992370605	18.4729995727539	26.5069999694824	28.5839996337891	26.3920001983643
71	PH025.1	28.1070003509521	24.3880004882812	24.2220001220703	24.5219993591309	25.6749992370605	24.9589996337891	27.8619995117188	29.6089992523193	NA	29.7819995880127	25.4069995880127	29	27.7919998168945	25.618969	24.6700000762939	NA	22.516302	NA	26.787588	31.703564	27.2980003356934	22.7779998779297	21.9930000305176	24.9479999542236	29.821335	22.49868	26.276098	NA	28.6660003662109	26.3519992828369	20.30204	NA	23.8759994506836	27.403522	18.0629997253418	24.875	NA	18.7310009002686	18.496000289917	26.5270004272461	28.6599998474121	26.3430004119873
72	PH025.2	28.4300003051758	24.4179992675781	24.1450004577637	24.6019992828369	25.6019992828369	25.0289993286133	27.6259994506836	29.4099998474121	27.8579998016357	29.5799999237061	25.761999130249	28.9360008239746	27.5459995269775	25.301136	24.6650009155273	27.8579998016357	22.573898	NA	26.95883	NA	27.5629997253418	22.7609996795654	21.992000579834	24.9829998016357	NA	22.45677	26.737722	28.64403	29.0839996337891	26.6040000915527	20.28797	27.673999786377	24.007999420166	27.787382	17.951000213623	24.3229999542236	39.4389991760254	18.7329998016357	18.4179992675781	26.5690002441406	28.7810001373291	26.5109996795654
73	PH026	28.0919990539551	25.0340003967285	24.4729995727539	23.5270004272461	26.2959995269775	24.9419994354248	26.9659996032715	26.5429992675781	25.9060001373291	28.443000793457	26.3169994354248	28.3600006103516	27.7590007781982	NA	25.6359996795654	25.9060001373291	22.400024	32.3930015563965	25.271997	28.745094	25.7590007781982	22.3430004119873	22.2199993133545	26.0419998168945	27.122957	22.978008	NA	27.704708	25.8799991607666	26.8589992523193	18.467396	27.7950000762939	24.5739994049072	27.732683	16.6849994659424	24.5219993591309	38.6139984130859	18.378999710083	18.1189994812012	27.25	28.1550006866455	27.2560005187988
74	PH026.1	28.3369998931885	24.6760005950928	24.4759998321533	23.5919990539551	26.3379993438721	25.0590000152588	27.3759994506836	26.4570007324219	25.9689998626709	28.4109992980957	26.2110004425049	28.8640003204346	27.8059997558594	26.205057	25.556999206543	25.9689998626709	22.80961	NA	25.474855	28.653906	25.57200050354	22.2269992828369	22.2630004882812	26.451000213623	27.489283	22.97578	27.323708	27.641829	26.1580009460449	27.2679996490479	18.188246	27.8840007781982	24.5799999237061	NA	16.6350002288818	24.496000289917	30.576000213623	18.3229999542236	18.0860004425049	26.8980007171631	27.798999786377	27.0639991760254
75	PH026.2	28.5729999542236	24.6630001068115	24.5300006866455	23.5289993286133	26.3600006103516	25.1000003814697	26.8770008087158	26.4150009155273	25.8810005187988	28.1650009155273	26.1089992523193	28.3889999389648	27.6790008544922	25.768301	25.6620006561279	25.8810005187988	22.856268	31.9220008850098	24.916212	29.248053	25.8209991455078	22.3239994049072	22.3250007629395	26.4689998626709	27.609262	22.647528	27.833902	28.22235	26.3649997711182	27.2199993133545	18.105862	27.4419994354248	24.6949996948242	27.519642	NA	24.576000213623	NA	18.6089992523193	18.1439990997314	27.0139999389648	28.117000579834	26.992000579834
76	PH027	24.0669994354248	NA	23.6800003051758	25.1900005340576	26.1319999694824	23.7259998321533	26.3740005493164	24.878999710083	24.5839996337891	27.6110000610352	24.9549999237061	28.0149993896484	25.7910003662109	23.398823	23.6380004882812	24.5839996337891	20.944345	31.4839992523193	24.280298	29.020382	NA	20.4160003662109	20.3770008087158	30.5860004425049	26.923359	21.041304	NA	27.24574	25.007999420166	26.3099994659424	18.025547	25.5970001220703	22.8579998016357	NA	16.2970008850098	23.2299995422363	34.6290016174316	16.6909999847412	16.7150001525879	25.6399993896484	26.507999420166	24.44700050354
77	PH027.1	24.4640007019043	23.4850006103516	23.3460006713867	25.7159996032715	26.2110004425049	23.386999130249	26.4150009155273	25.003999710083	24.2819995880127	NA	24.6149997711182	28.1380004882812	25.9120006561279	23.338455	23.6730003356934	24.2819995880127	20.908823	30.875	24.709213	NA	26.0610008239746	20.371000289917	20.3819999694824	34.3759994506836	26.754189	21.152355	27.475859	27.204641	25.1159992218018	26.2520008087158	17.91688	25.7390003204346	NA	26.575579	16.242000579834	22.6860008239746	NA	16.7479991912842	16.1259994506836	25.3449993133545	26.8349990844727	24.4270000457764
78	PH027.2	24.2759990692139	23.1590003967285	23.6919994354248	NA	26.2709999084473	23.6259994506836	26.5370006561279	25.0389995574951	24.5170001983643	27.4529991149902	24.8950004577637	27.5359992980957	25.8470001220703	NA	23.5960006713867	24.5170001983643	21.00602	30.8199996948242	24.79316	28.748575	25.6060009002686	20.3980007171631	20.4370002746582	NA	NA	21.112097	28.15124	NA	25.1189994812012	26.1490001678467	17.835703	25.9270000457764	22.5359992980957	26.839937	16.1499996185303	22.5450000762939	NA	17.0370006561279	16.5930004119873	25.253999710083	26.6399993896484	24.5310001373291
79	PH028	26.8740005493164	23.4459991455078	22.9479999542236	24.2029991149902	24.3400001525879	23.2789993286133	27.5480003356934	24.4220008850098	25.5319995880127	25.8959999084473	24.3199996948242	28.2950000762939	27.5359992980957	23.750433	23.6679992675781	25.5319995880127	20.97058	NA	25.232529	28.25848	26.2089996337891	21.6919994354248	21.0919990539551	24.4909992218018	NA	22.050207	26.333015	26.5592	25.2280006408691	25.3449993133545	18.407675	26.863000869751	22.5750007629395	NA	16.6350002288818	22.7080001831055	NA	17.2150001525879	17.3330001831055	25.3999996185303	26.7900009155273	24.8229999542236
80	PH028.1	27.1060009002686	23.5200004577637	22.8880004882812	24.0979995727539	24.4249992370605	23.2870006561279	27.5429992675781	24.3059997558594	25.5009994506836	26.4090003967285	24.5170001983643	28.4529991149902	27.4549999237061	24.072033	23.6240005493164	25.5009994506836	21.189829	31.371000289917	25.45418	NA	26.193000793457	21.7269992828369	21.1760005950928	24.4629993438721	27.596966	21.82868	26.12936	NA	25.1900005340576	25.4599990844727	18.57456	26.7569999694824	22.6189994812012	26.397905	16.7189998626709	22.7569999694824	35.6290016174316	17.2870006561279	17.4729995727539	25.0179996490479	26.5820007324219	25.0410003662109
81	PH028.2	26.9029998779297	23.5900001525879	22.9850006103516	24.2390003204346	24.4810009002686	23.3479995727539	27.3159999847412	24.3090000152588	NA	26.382999420166	24.3700008392334	28.5669994354248	27.4379997253418	23.558756	23.7240009307861	NA	21.014565	32.0069999694824	25.452234	27.611786	25.9710006713867	21.7649993896484	21.1639995574951	24.4340000152588	25.918144	21.941013	26.292562	26.656525	25.2000007629395	25.2660007476807	18.450691	27.0809993743896	22.5779991149902	26.497927	16.6879997253418	22.8470001220703	34.5859985351562	17.238000869751	17.511999130249	25.1410007476807	26.42799949646	25.1189994812012
82	PH029	25.7840003967285	23.8770008087158	23.0009994506836	23.0540008544922	25.5739994049072	24.8460006713867	26.0499992370605	23.9610004425049	25.6200008392334	26.7709999084473	24.4160003662109	29.2660007476807	26.5139999389648	23.411732	23.75	25.6200008392334	20.702854	30.8129997253418	24.8102	NA	24.753999710083	21.1350002288818	22.2630004882812	23.7240009307861	26.156393	21.689957	25.637102	26.640411	23.4930000305176	26.1100006103516	17.617567	26.1399993896484	22.7719993591309	25.829514	15.3979997634888	22.8740005493164	39.5629997253418	16.5419998168945	16.6609992980957	25.3859996795654	28.2630004882812	25.1240005493164
83	PH029.1	25.9370002746582	23.5979995727539	22.8570003509521	NA	25.5349998474121	24.8950004577637	26.2299995422363	24.0830001831055	25.4990005493164	26.4750003814697	24.3920001983643	29.6149997711182	26.5389995574951	23.11417	23.7220001220703	25.4990005493164	20.511534	30.7810001373291	24.522661	27.885653	24.8600006103516	21.1019992828369	22.3999996185303	23.8689994812012	25.761301	21.943665	25.805971	NA	23.4680004119873	26.1100006103516	NA	25.8369998931885	22.9790000915527	NA	15.3830003738403	22.8470001220703	33.7550010681152	16.5559997558594	16.6140003204346	25.2649993896484	27.6529998779297	24.9950008392334
84	PH029.2	25.7810001373291	23.4990005493164	22.8939990997314	23.0470008850098	25.6459999084473	24.8549995422363	26.1119995117188	24.0559997558594	25.6180000305176	NA	24.5520000457764	29.3649997711182	26.6870002746582	22.784859	23.4370002746582	25.6180000305176	20.6446	30.1350002288818	24.518723	28.145424	24.9939994812012	21.0009994506836	22.3819999694824	23.6319999694824	25.522993	21.653437	25.834518	26.382032	23.4599990844727	25.8850002288818	17.565702	25.7889995574951	22.5930004119873	25.350494	15.33899974823	23.0259990692139	NA	16.4750003814697	16.4899997711182	25.3519992828369	27.8239994049072	24.7569999694824
85	PH030	26.5699996948242	22.9440002441406	22.0100002288818	22.7369995117188	25.7679996490479	23.3840007781982	25.5419998168945	25.1809997558594	24.6949996948242	26.8840007781982	23.2919998168945	26.7660007476807	25.1840000152588	22.866852	23.3349990844727	24.6949996948242	20.615223	30.8619995117188	23.079887	NA	24.5170001983643	20.7469997406006	20.7040004730225	23.6270008087158	26.716465	21.128256	24.97875	NA	22.6709995269775	25.3570003509521	17.804613	25.7290000915527	22.4689998626709	NA	16.0890007019043	23.2609996795654	NA	16.4029998779297	16.056999206543	24.5249996185303	26.3990001678467	24.742000579834
86	PH030.1	26.42799949646	23.2479991912842	22.0289993286133	22.8150005340576	25.7590007781982	23.2259998321533	25.6100006103516	24.9740009307861	24.7970008850098	26.5389995574951	23.2180004119873	26.8080005645752	NA	22.844172	23.4090003967285	24.7970008850098	20.619284	NA	23.426908	27.54799	24.2549991607666	21.2770004272461	20.6770000457764	23.6389999389648	NA	21.209959	24.789248	25.667368	22.757999420166	25.3150005340576	16.784426	25.8010005950928	22.4990005493164	31.753925	16.068000793457	23.1480007171631	32.5810012817383	16.3689994812012	16.0970001220703	24.576000213623	26.5160007476807	24.6660003662109
87	PH030.2	26.4489994049072	22.9479999542236	21.9559993743896	22.8589992523193	25.6609992980957	23.4099998474121	25.4599990844727	24.9979991912842	24.8040008544922	26.7240009307861	23.19700050354	26.818000793457	25.2520008087158	22.983862	23.2600002288818	24.8040008544922	20.416649	30.9839992523193	23.20347	27.82572	24.4780006408691	20.7169990539551	20.7329998016357	NA	27.72461	21.22842	NA	25.575119	22.6630001068115	25.3990001678467	NA	25.7509994506836	23.0249996185303	32.926823	16.2220001220703	22.9930000305176	33.1150016784668	16.6359996795654	16.3470001220703	24.5639991760254	26.6079998016357	24.7250003814697
88	PH031	26.9780006408691	25.1599998474121	23.7119998931885	24.0310001373291	25.5279998779297	24.6429996490479	27.1219997406006	23.9729995727539	25.7110004425049	27.193000793457	24.9409999847412	28.201000213623	27.3330001831055	23.840662	24.068000793457	25.7110004425049	21.313513	31.1860008239746	NA	28.17736	NA	21.4500007629395	20.882999420166	NA	27.167728	22.097164	26.30141	27.010931	24.3759994506836	NA	NA	26.8780002593994	22.8780002593994	27.974009	NA	23.3360004425049	NA	17.6620006561279	17.2789993286133	26.1720008850098	27.4769992828369	26.3910007476807
89	PH031.1	26.8239994049072	NA	23.6550006866455	NA	25.7169990539551	24.7880001068115	27.0259990692139	23.9969997406006	25.367000579834	27.7479991912842	24.7639999389648	28.5599994659424	27.2560005187988	24.356148	24.0429992675781	25.367000579834	21.306078	31.6550006866455	25.657118	28.643871	25.2099990844727	21.3729991912842	20.8990001678467	24.5890007019043	27.330194	22.14759	NA	26.795355	24.4009990692139	26.3150005340576	19.664755	26.6140003204346	23.0149993896484	28.065323	16.9179992675781	23.5359992980957	34.4809989929199	17.1089992523193	17.5400009155273	26.125	27.8110008239746	25.9930000305176
90	PH031.2	26.9090003967285	23.7509994506836	23.6959991455078	24.2649993896484	25.6499996185303	24.8990001678467	26.4610004425049	23.9099998474121	25.496000289917	NA	24.875	28.8169994354248	27.3470001220703	24.279837	24.0520000457764	25.496000289917	21.188473	31.2089996337891	25.29454	28.12016	25.6280002593994	21.3689994812012	21.2099990844727	24.761999130249	27.654276	22.065304	26.51774	NA	24.7329998016357	26.5590000152588	18.420666	26.9939994812012	22.7430000305176	NA	16.7430000305176	23.3939990997314	38.8419990539551	16.9379997253418	17.0839996337891	26.1690006256104	28.1700000762939	25.8969993591309
91	PH032	27.8449993133545	23.3349990844727	22.875	22.9169998168945	25.8999996185303	23.757999420166	26.3509998321533	25.0069999694824	25.7080001831055	25.7670001983643	23.7490005493164	28.2600002288818	26.003999710083	23.49686	23.7999992370605	25.7080001831055	20.761635	30.8929996490479	23.792791	26.948343	25.2730007171631	20.7609996795654	20.5729999542236	24.8889999389648	26.290016	22.264061	NA	26.705133	24.4799995422363	26.318000793457	17.403778	26.3649997711182	22.8129997253418	26.03549	15.6420001983643	22.9979991912842	NA	16.7290000915527	16.8920001983643	25.8570003509521	26.5639991760254	24.621000289917
92	PH032.1	28.1070003509521	23.2800006866455	22.7889995574951	22.9020004272461	25.7840003967285	23.9179992675781	26.44700050354	24.871000289917	25.8460006713867	25.8080005645752	23.7250003814697	28.6259994506836	25.9160003662109	23.53472	23.8950004577637	25.8460006713867	20.712015	30.6009998321533	23.56179	27.27155	25.0440006256104	20.7779998779297	20.5639991760254	25.193000793457	NA	22.287663	26.085344	26.344465	24.6299991607666	26.1359996795654	17.474888	26.3840007781982	22.8770008087158	NA	15.6400003433228	22.9759998321533	NA	16.7320003509521	16.943000793457	25.9449996948242	27.113000869751	24.5300006866455
