SAMPLE	AIM2	CTLA4	EOMES	FOXP3	IFIH1	IL10	IL17A	IL17F	IL22	IL4	INFG	OAS2	PYCARD	TIGIT2
122	C21_PMA.1	22.7159996032715	23.8780002593994	23.5960006713867	27.9379997253418	25.2919998168945	27.3570003509521	24.0620002746582	28.5230007171631	27.1620006561279	24.9710006713867	NA	23.9270000457764	28.5349998474121	24.511999130249
123	C21_PMA.2	22.7119998931885	24.0970001220703	23.4689998626709	27.9039993286133	25.7059993743896	27.4330005645752	24.2590007781982	28.9759998321533	27.5090007781982	25.2000007629395	19.5030002593994	23.8850002288818	28.4479999542236	24.4150009155273
124	C21_SEB	22.5450000762939	21.6509990692139	21.7849998474121	23.7849998474121	24.257999420166	23.7819995880127	24.6049995422363	NA	27.5939998626709	27.1009998321533	NA	21.6509990692139	24.5650005340576	23.5909996032715
125	C21_SEB.1	22.5450000762939	21.6429996490479	21.8169994354248	23.7329998016357	23.9710006713867	23.8430004119873	24.5130004882812	22.128999710083	27.2569999694824	26.7169990539551	19.2600002288818	21.6410007476807	24.4570007324219	23.5480003356934
126	C21_SEB.2	22.6299991607666	21.6119995117188	21.8390007019043	23.8139991760254	24.7590007781982	23.8680000305176	24.4580001831055	22.32200050354	NA	27.0279998779297	19.451000213623	21.8040008544922	24.5100002288818	23.6399993896484
127	C22_72h	27.1340007781982	29.6060009002686	25.5450000762939	29.0300006866455	26.5380001068115	28.0400009155273	NA	36.0050010681152	NA	NA	31.1790008544922	25.2269992828369	25.3309993743896	27.0610008239746
128	C22_72h.1	26.9500007629395	28.9179992675781	25.6499996185303	28.9580001831055	26.9230003356934	27.9629993438721	NA	NA	NA	34.9179992675781	NA	25.1749992370605	25.3649997711182	27.4839992523193
129	C22_72h.2	27.0130004882812	29.0109996795654	26.0729999542236	28.8279991149902	26.8859996795654	27.951000213623	33.689998626709	NA	NA	NA	31.3129997253418	25.2110004425049	25.3010005950928	27.4130001068115
130	C22_PMA	21.7390003204346	22.5499992370605	23.7959995269775	26.6630001068115	25.2369995117188	25.3110008239746	22.3279991149902	24.7210006713867	25.7509994506836	25.5419998168945	16.9029998779297	23.9109992980957	29.8530006408691	25.2520008087158
131	C22_PMA.1	21.7089996337891	22.4860000610352	23.7560005187988	26.3950004577637	25.5359992980957	25.6720008850098	22.3579998016357	24.4650001525879	25.8810005187988	25.7889995574951	16.7360000610352	23.8390007019043	30.3549995422363	25.1040000915527
132	C22_PMA.2	21.7849998474121	22.5270004272461	23.8729991912842	26.3889999389648	25.5160007476807	25.6079998016357	22.3990001678467	24.3600006103516	25.8810005187988	25.5809993743896	17.2110004425049	23.8090000152588	29.738000869751	25.4220008850098
133	C22_SEB	21.9309997558594	19.7339992523193	21.8419990539551	21.3810005187988	21.988000869751	22.7140007019043	21.6459999084473	20.7220001220703	26.181999206543	24.992000579834	17.4769992828369	20.4689998626709	23.4529991149902	23.7339992523193
134	C22_SEB.1	21.9909992218018	19.8159999847412	22.0520000457764	21.3729991912842	22.2399997711182	22.8969993591309	21.7959995269775	20.6520004272461	26.5559997558594	25.0139999389648	17.4570007324219	20.4860000610352	23.3610000610352	23.7399997711182
135	C22_SEB.2	21.9640007019043	19.8400001525879	21.8719997406006	21.5090007781982	22.3460006713867	22.8610000610352	21.7689990997314	20.5090007781982	26.3250007629395	25.0249996185303	17.7700004577637	20.496000289917	23.5580005645752	23.8719997406006
136	C23_72h	26.9370002746582	28.7509994506836	25.0160007476807	29.4780006408691	25.0729999542236	26.1529998779297	35.6759986877441	NA	NA	NA	33.6180000305176	24.0459995269775	23.0009994506836	26.9740009307861
137	C23_72h.1	26.7269992828369	28.6499996185303	24.8439998626709	29.5860004425049	24.6949996948242	26.128999710083	36.1020011901855	37.3170013427734	NA	36.7470016479492	NA	24.1599998474121	22.943000793457	26.7250003814697
138	C23_72h.2	26.488000869751	29.2479991912842	24.8990001678467	29.253999710083	25.1149997711182	25.9589996337891	NA	36.9269981384277	NA	NA	33.1259994506836	24.1149997711182	23.0739994049072	26.9529991149902
139	C23_PMA	24.4610004425049	25.2609996795654	26.8050003051758	29.4629993438721	29.1450004577637	27.9409999847412	25.9799995422363	29.2229995727539	28.7880001068115	27.3780002593994	21.2080001831055	26.8589992523193	30.8229999542236	26.511999130249
140	C23_PMA.1	24.4360008239746	25.2870006561279	26.9300003051758	29.5510005950928	29	27.7759990692139	25.8969993591309	29.6119995117188	28.4610004425049	27.2029991149902	21.3129997253418	26.8269996643066	30.5209999084473	26.6070003509521
141	C23_PMA.2	24.3479995727539	25.2049999237061	26.9050006866455	29.5769996643066	29.1909999847412	27.6860008239746	25.7059993743896	28.9349994659424	28.94700050354	26.9409999847412	21.3129997253418	26.8059997558594	30.1380004882812	26.3120002746582
142	C23_SEB	22.2280006408691	20.3589992523193	22.5480003356934	22.1219997406006	23.0189990997314	22.9489994049072	21.5620002746582	19.7509994506836	24.5209999084473	26.69700050354	17.9720001220703	20.9669990539551	23.9610004425049	23.3010005950928
143	C23_SEB.1	22.1669998168945	20.3460006713867	22.5450000762939	22.0990009307861	23.1229991912842	22.9060001373291	21.4939994812012	19.5160007476807	24.693000793457	26.5520000457764	17.7709999084473	20.8680000305176	24.1849994659424	23.3229999542236
144	C23_SEB.2	22.2649993896484	20.2639999389648	22.5310001373291	22.0419998168945	23.4589996337891	22.8899993896484	21.6480007171631	19.496000289917	24.5279998779297	26.3780002593994	17.5750007629395	20.8390007019043	23.9629993438721	23.386999130249
154	C25_72h	25.4069995880127	26.5650005340576	24.2000007629395	27.7910003662109	24.6439990997314	24.5639991760254	37.6269989013672	34.5690002441406	32.1160011291504	NA	31.8250007629395	23.8490009307861	23.0130004882812	26.3540000915527
155	C25_72h.1	25.4309997558594	26.6089992523193	24.2549991607666	27.693000793457	24.4750003814697	24.7740001678467	NA	NA	34.0050010681152	NA	32.5940017700195	23.8379993438721	22.923999786377	26.2280006408691
156	C25_72h.2	25.496000289917	26.5690002441406	24.2350006103516	27.6380004882812	24.4389991760254	24.4449996948242	NA	36.8050003051758	NA	NA	NA	23.8379993438721	22.9850006103516	26.1760005950928
157	C25_PMA	22.6200008392334	22.8190002441406	24.7719993591309	27.1410007476807	25.1669998168945	25.2210006713867	25.0779991149902	29.761999130249	29.742000579834	26.2310009002686	18.4799995422363	24.9099998474121	29.3920001983643	25.2229995727539
158	C25_PMA.1	22.6870002746582	22.8199996948242	24.7590007781982	26.9500007629395	25.1280002593994	25.3560009002686	24.8549995422363	NA	29.6229991912842	26.0739994049072	18.9479999542236	24.7189998626709	29.757999420166	25.2099990844727
159	C25_PMA.2	22.693000793457	22.8209991455078	25.0009994506836	27.32200050354	25.2980003356934	25.363000869751	NA	29.9160003662109	29.9680004119873	26.2900009155273	18.7849998474121	24.8969993591309	29.4810009002686	25.2479991912842
160	C25_SEB	23.996000289917	20.8320007324219	23.0440006256104	22.7859992980957	23.6660003662109	25.2910003662109	23.8040008544922	23.4190006256104	30.9160003662109	28.9669990539551	18.9810009002686	21.9200000762939	24.5900001525879	24.4220008850098
161	C25_SEB.1	23.9669990539551	20.8390007019043	23.0550003051758	22.7210006713867	23.6790008544922	25.2919998168945	23.7290000915527	23.4559993743896	31.0170001983643	29.0170001983643	19.4500007629395	21.951000213623	24.5340003967285	24.4780006408691
162	C25_SEB.2	23.9850006103516	20.8349990844727	23.0830001831055	22.6030006408691	23.2649993896484	25.3390007019043	23.8680000305176	23.4060001373291	NA	29.1560001373291	19.4190006256104	21.9330005645752	24.4109992980957	24.5480003356934
163	C3_72h	25.3719997406006	23.6770000457764	25.4009990692139	26.2950000762939	NA	29.3040008544922	30.8439998626709	32.4669990539551	NA	NA	27.2970008850098	23.3729991912842	25.6240005493164	25.80299949646
164	C3_72h.1	25.4300003051758	23.681999206543	25.4829998016357	26.2600002288818	NA	28.8320007324219	30.5170001983643	32.9150009155273	NA	NA	26.9799995422363	23.6049995422363	25.5450000762939	25.9990005493164
165	C3_72h.2	25.3959999084473	23.8360004425049	25.4190006256104	26.3239994049072	25.8279991149902	29.5219993591309	32.265998840332	NA	34.556999206543	NA	27.3169994354248	23.4829998016357	25.6889991760254	26.132999420166
166	C3_PMA	22.6270008087158	22.5470008850098	23.4290008544922	26.8190002441406	26.1499996185303	25.6299991607666	22.2150001525879	26.4309997558594	27.193000793457	28.3059997558594	17.9599990844727	24.19700050354	NA	26.2059993743896
167	C3_PMA.1	22.7029991149902	22.4909992218018	23.6040000915527	26.818000793457	26.2119998931885	25.7800006866455	22.1000003814697	26.4869995117188	27.4120006561279	28.2789993286133	17.9909992218018	24.1730003356934	31.9230003356934	26.1520004272461
168	C3_PMA.2	22.636999130249	22.5219993591309	23.67799949646	26.7800006866455	26.3150005340576	25.798999786377	22.2049999237061	25.951000213623	27.2049999237061	28.2819995880127	17.7469997406006	24.1240005493164	31.1389999389648	26.0879993438721
169	C3_SEB	22.3269996643066	19.6889991760254	21.0960006713867	21.7929992675781	25.548999786377	23.5879993438721	21.7919998168945	21.3999996185303	NA	26.8229999542236	38.0610008239746	20.3150005340576	23.7469997406006	22.7709999084473
170	C3_SEB.1	22.3059997558594	19.8269996643066	21.048999786377	21.8360004425049	NA	23.6060009002686	21.9150009155273	NA	28.742000579834	26.6439990997314	NA	NA	23.6849994659424	23.5100002288818
171	C3_SEB.2	22.3729991912842	19.761999130249	21.0949993133545	21.6830005645752	24.7150001525879	23.57200050354	21.9169998168945	21.2469997406006	27.8519992828369	26.3589992523193	NA	20.67799949646	23.7999992370605	NA
172	C4_72h	25.2999992370605	26.8560009002686	21.9850006103516	26.5289993286133	23.8770008087158	27.7290000915527	NA	36.1399993896484	NA	NA	29.6749992370605	22.2469997406006	22.2549991607666	23.7819995880127
173	C4_72h.1	25.3910007476807	26.75	22.0419998168945	26.6389999389648	23.9029998779297	27.6100006103516	38.8639984130859	35.8549995422363	NA	NA	29.4810009002686	22.3619995117188	22.3339996337891	23.9409999847412
174	C4_72h.2	25.4179992675781	26.9309997558594	22.0349998474121	26.5520000457764	23.5459995269775	27.5139999389648	32.9850006103516	NA	NA	NA	29.1089992523193	22.2929992675781	22.3899993896484	23.7029991149902
175	C4_PMA	22.9200000762939	21.8810005187988	22.875	26.1979999542236	NA	26.2140007019043	21.1770000457764	NA	26.4050006866455	25.673999786377	15.9910001754761	23.6870002746582	NA	24.1100006103516
176	C4_PMA.1	22.8169994354248	21.8369998931885	22.8479995727539	26.1630001068115	25.1450004577637	26.2950000762939	21.0069999694824	26.5629997253418	26.0100002288818	25.8439998626709	16.2329998016357	23.6989994049072	30.2199993133545	24.3840007781982
177	C4_PMA.2	22.8980007171631	21.878999710083	22.8269996643066	26.2129993438721	25.1380004882812	26.2450008392334	21.0510005950928	26.6049995422363	25.6030006408691	25.7630004882812	15.9879999160767	23.7689990997314	30.3390007019043	24.2390003204346
178	C4_SEB	21.1590003967285	18.4409999847412	19.3460006713867	20.9930000305176	21.5410003662109	21.9139995574951	20.1679992675781	21.7299995422363	25.9909992218018	24.9139995574951	15.2069997787476	19.6709995269775	22.3209991455078	21.6580009460449
179	C4_SEB.1	21.1560001373291	18.4209995269775	19.3229999542236	20.9909992218018	NA	21.9750003814697	20.2059993743896	21.371000289917	25.6469993591309	24.7290000915527	15.4729995727539	19.7490005493164	22.4349994659424	21.6310005187988
180	C4_SEB.2	21.2369995117188	18.4979991912842	19.3309993743896	21.201000213623	21.2840003967285	21.9330005645752	20.2469997406006	NA	25.4209995269775	24.8920001983643	15.3979997634888	19.6089992523193	22.2819995880127	21.5860004425049
181	C5_72h	26.3500003814697	27.742000579834	24.056999206543	27.9020004272461	24.7889995574951	25.6310005187988	NA	NA	34.060001373291	33.5699996948242	31.8139991760254	22.8150005340576	22.6870002746582	25.7819995880127
182	C5_72h.1	26.0909996032715	27.4599990844727	24.0890007019043	27.886999130249	24.5370006561279	25.492000579834	36.6669998168945	NA	NA	NA	32.2919998168945	22.818000793457	22.9990005493164	26.0459995269775
183	C5_72h.2	26.4099998474121	27.2789993286133	24.0259990692139	28.0480003356934	24.5149993896484	25.5219993591309	32.9500007629395	NA	NA	NA	NA	22.8780002593994	22.6979999542236	25.9109992980957
184	C5_PMA	23.9950008392334	23.4230003356934	25.1809997558594	26.5799999237061	26.0970001220703	27.1100006103516	23.3950004577637	28.2849998474121	28.1469993591309	27.3199996948242	17.3390007019043	24.6849994659424	NA	26.2000007629395
185	C5_PMA.1	23.8810005187988	23.4249992370605	25.1690006256104	26.798999786377	26.0970001220703	26.8959999084473	23.3759994506836	28.5179996490479	28.1350002288818	27.076000213623	17.4810009002686	24.5799999237061	30.7900009155273	26.1879997253418
186	C5_PMA.2	24.0580005645752	23.386999130249	25.1919994354248	26.6000003814697	26.2880001068115	26.8969993591309	23.3780002593994	28.5499992370605	28.011999130249	27.4099998474121	17.2950000762939	25.0709991455078	30.7339992523193	26.0699996948242
187	C5_SEB	21.8099994659424	19.0970001220703	20.6030006408691	21.1089992523193	21.742000579834	22.0709991455078	20.4090003967285	20.5769996643066	25.6299991607666	27.4869995117188	15.1940002441406	19.5900001525879	23.1030006408691	22.9909992218018
188	C5_SEB.1	21.8700008392334	19.0599994659424	20.5440006256104	21.0869998931885	21.9230003356934	22.0949993133545	20.496000289917	21.2870006561279	25.5520000457764	27.6259994506836	15.0290002822876	19.6110000610352	22.992000579834	23.1240005493164
189	C5_SEB.2	21.8990001678467	19.1569995880127	20.5359992980957	21.1240005493164	21.757999420166	22.1490001678467	20.4869995117188	20.5069999694824	25.0970001220703	27.9890003204346	15.0030002593994	19.8649997711182	23.1299991607666	22.9769992828369
190	C6_72h	25.1749992370605	26.4069995880127	21.6550006866455	27.3719997406006	23.753999710083	24.5149993896484	38.3740005493164	34.0449981689453	38.6980018615723	NA	NA	22.2679996490479	22.1159992218018	24.8729991912842
191	C6_72h.1	25.246000289917	26.496000289917	21.7390003204346	27.4790000915527	24.2830009460449	24.5610008239746	33.814998626709	35.1310005187988	NA	NA	30.4680004119873	22.2129993438721	22.2259998321533	25.1259994506836
192	C6_72h.2	25.3649997711182	26.2269992828369	21.7910003662109	27.4449996948242	24.2000007629395	24.6140003204346	NA	NA	NA	NA	29.8999996185303	22.2439994812012	22.1399993896484	24.9909992218018
193	C6_PMA	21.1609992980957	20.4580001831055	21.5450000762939	25.2639999389648	23.9930000305176	24.378999710083	19.2059993743896	25.6319999694824	24.367000579834	25.613000869751	14.9849996566772	21.5370006561279	29.0750007629395	23.4619998931885
194	C6_PMA.1	21.1410007476807	20.4930000305176	21.5699996948242	25.3369998931885	NA	24.30299949646	19.2280006408691	25.1299991607666	24.4080009460449	25.6229991912842	15.628999710083	21.5830001831055	28.6840000152588	23.6229991912842
195	C6_PMA.2	21.3169994354248	20.4939994812012	21.5349998474121	26.3799991607666	23.9060001373291	24.2439994812012	19.2269992828369	NA	24.2070007324219	25.4930000305176	14.996000289917	21.4890003204346	28.9309997558594	23.6529998779297
196	C6_SEB	22.0510005950928	18.6180000305176	19.5900001525879	20.318000793457	NA	21.4659996032715	22.1539993286133	NA	26.6730003356934	25.8120002746582	16.5270004272461	18.4220008850098	22.9209995269775	22.5189990997314
197	C6_SEB.1	22.048999786377	18.4610004425049	19.5790004730225	20.318000793457	22.4249992370605	21.5330009460449	22.1480007171631	23.7269992828369	26.625	25.8269996643066	16.7950000762939	18.3509998321533	23.0499992370605	22.5
198	C6_SEB.2	22.0769996643066	18.4659996032715	19.5930004119873	20.4099998474121	21.8640003204346	21.4790000915527	22.0830001831055	22.1040000915527	26.4230003356934	25.9729995727539	16.5130004882812	18.3719997406006	23.0380001068115	22.5559997558594
199	C7_72h	26.7900009155273	26.9309997558594	23.5440006256104	27.7189998626709	23.5669994354248	24.0620002746582	NA	37.9300003051758	NA	34.5309982299805	30.2880001068115	22.6180000305176	22.011999130249	26.6299991607666
200	C7_72h.1	26.9160003662109	26.8719997406006	23.92799949646	27.7259998321533	23.798999786377	24.2089996337891	NA	38.117000579834	NA	NA	30.7140007019043	22.6159992218018	22.0510005950928	26.5189990997314
201	C7_72h.2	26.8020000457764	26.7350006103516	23.5069999694824	27.80299949646	23.8020000457764	24.1529998779297	NA	NA	NA	NA	NA	22.6429996490479	22.0930004119873	26.1520004272461
202	C7_PMA	24.8740005493164	23.5470008850098	26.8059997558594	27.4570007324219	25.8250007629395	28.7740001678467	27.9629993438721	37.8330001831055	31.3150005340576	28.5709991455078	21.0340003967285	23.5440006256104	28.8250007629395	27.007999420166
203	C7_PMA.1	24.9459991455078	23.5599994659424	26.943000793457	27.1760005950928	25.4990005493164	29.1550006866455	28.1439990997314	34.5989990234375	31.3980007171631	29.2299995422363	21.1919994354248	23.6620006561279	28.5709991455078	27.2749996185303
204	C7_PMA.2	24.867000579834	23.5580005645752	26.8819999694824	27.5349998474121	25.4610004425049	29.0450000762939	28.1459999084473	NA	31.0939998626709	28.9629993438721	21.048999786377	23.6790008544922	28.6340007781982	NA
205	C7_SEB	22.0830001831055	17.6979999542236	21.3999996185303	19.9950008392334	22.4710006713867	22.6340007781982	20.4300003051758	22.3570003509521	26.7509994506836	26.636999130249	16.6639995574951	19.7770004272461	22.9489994049072	23.5429992675781
206	C7_SEB.1	22.1870002746582	17.7019996643066	21.4939994812012	20.0779991149902	22.5160007476807	22.6399993896484	20.5	22.1529998779297	26.9720001220703	26.7810001373291	16.5620002746582	19.7530002593994	23.0060005187988	23.3899993896484
207	C7_SEB.2	22.1790008544922	17.761999130249	21.507999420166	19.9850006103516	22.1399993896484	22.753999710083	20.5559997558594	22.121000289917	26.6200008392334	26.8719997406006	16.4860000610352	19.8190002441406	23.1259994506836	23.4810009002686
208	C8_72h	26.1009998321533	26.6639995574951	23.492000579834	26.9790000915527	NA	26	32.4010009765625	NA	NA	NA	30.8740005493164	22.7670001983643	23.7040004730225	25.6989994049072
209	C8_72h.1	26.1110000610352	26.8519992828369	23.3059997558594	26.9409999847412	24.8360004425049	26.0370006561279	37.0769996643066	39.0690002441406	NA	NA	30.6800003051758	22.8549995422363	23.6389999389648	25.92799949646
210	C8_72h.2	26.1900005340576	26.8209991455078	23.5659999847412	26.8889999389648	25.2399997711182	26.0240001678467	NA	38.0089988708496	NA	NA	31.3439998626709	22.7140007019043	23.7430000305176	25.9729995727539
211	C8_PMA	22.0580005645752	21.3269996643066	22.6140003204346	25.2560005187988	24.9659996032715	25.5739994049072	19.5200004577637	24.0340003967285	24.7080001831055	24.548999786377	16.2709999084473	23.1959991455078	30.2409992218018	24.8859996795654
212	C8_PMA.1	22.0729999542236	21.3269996643066	22.6040000915527	25.173999786377	24.8889999389648	25.6959991455078	19.4529991149902	24.4979991912842	24.7849998474121	24.6410007476807	16.2019996643066	23.1450004577637	NA	24.8339996337891
213	C8_PMA.2	22.1280002593994	21.2740001678467	22.6200008392334	25.3470001220703	24.8729991912842	25.8519992828369	19.5100002288818	24.0240001678467	24.6989994049072	24.6060009002686	16.1119995117188	23.2509994506836	30.5820007324219	24.7220001220703
214	C8_SEB	22.5620002746582	19.9640007019043	21.9619998931885	21.4440002441406	22.9869995117188	21.9599990844727	21.2229995727539	21.0480003356934	25.1900005340576	26.2250003814697	16.5970001220703	20.1940002441406	24.5869998931885	23.6469993591309
215	C8_SEB.1	22.6959991455078	19.9899997711182	21.878999710083	21.4890003204346	22.8449993133545	21.9360008239746	21.238000869751	20.9729995727539	25.3880004882812	26.4230003356934	16.4559993743896	20.2819995880127	24.5429992675781	23.6159992218018
216	C8_SEB.2	22.6959991455078	20.007999420166	21.9200000762939	21.44700050354	22.6909999847412	21.9230003356934	21.2360000610352	21.0590000152588	25.4069995880127	26.2770004272461	16.4810009002686	20.6060009002686	24.5300006866455	23.4939994812012
217	C9_72h	25.7819995880127	26.1229991912842	25.181999206543	26.7019996643066	25.2040004730225	27.2080001831055	33.4300003051758	NA	NA	NA	30.9899997711182	22.9080009460449	22.5170001983643	26.1790008544922
218	C9_72h.1	25.7250003814697	26.3320007324219	25.2000007629395	26.94700050354	25.4150009155273	27.4839992523193	NA	34.5709991455078	NA	NA	30.4449996948242	22.9640007019043	22.7810001373291	26.3360004425049
219	C9_72h.2	25.7689990997314	26.3819999694824	25.2229995727539	26.9930000305176	25.431999206543	27.378999710083	NA	34.7719993591309	NA	NA	30.6580009460449	22.9500007629395	22.8430004119873	26.2609996795654
220	C9_PMA	21.3439998626709	21.3349990844727	22.6450004577637	25.6770000457764	24.5820007324219	24.9179992675781	21.9290008544922	27.1030006408691	25.2360000610352	25.9790000915527	16.2959995269775	22.5960006713867	29.2110004425049	24.5919990539551
221	C9_PMA.1	21.3759994506836	21.2889995574951	22.6200008392334	25.7810001373291	25.3680000305176	24.9780006408691	21.9009990692139	26.9440002441406	25.3409996032715	25.9570007324219	16.1019992828369	22.5650005340576	29.6669998168945	24.6200008392334
222	C9_PMA.2	21.3269996643066	21.3810005187988	22.5799999237061	25.5879993438721	25.0809993743896	25.0639991760254	22.0049991607666	26.988000869751	25.2600002288818	25.92799949646	16.1240005493164	22.5799999237061	NA	24.7560005187988
223	C9_SEB	20.8610000610352	18.0610008239746	20.7250003814697	20.3339996337891	22.4759998321533	22.628999710083	20.3589992523193	22.068000793457	25.261999130249	26.7789993286133	15.9130001068115	19.0300006866455	22.9839992523193	22.5139999389648
224	C9_SEB.1	20.9099998474121	18.0669994354248	20.7450008392334	20.2779998779297	22.443000793457	22.6450004577637	20.0659999847412	21.7740001678467	25.3519992828369	26.9729995727539	15.9219999313354	19.1380004882812	22.826000213623	22.8859996795654
225	C9_SEB.2	20.9309997558594	18.0300006866455	20.7320003509521	20.2779998779297	23.1089992523193	22.8959999084473	20.3110008239746	21.8920001983643	25.128999710083	26.8540000915527	15.9589996337891	19.1660003662109	22.9230003356934	22.5820007324219
