SAMPLE	AIM2	CTLA4	EOMES	FOXP3	IFIH1	IL10	IL17A	IL17F	IL22	IL4	INFG	OAS2	PYCARD	TIGIT2
243	P17_SEB.2	23.3080005645752	20.742000579834	23.5970001220703	22.7590007781982	23.6140003204346	23.7679996490479	22.4689998626709	19.6660003662109	25.125	27.8729991912842	17.6520004272461	21.1630001068115	25.3360004425049	24.1560001373291
244	P2_72h	25.19700050354	26.871000289917	23.0109996795654	26.5049991607666	23.9200000762939	27.2779998779297	39.5719985961914	NA	NA	NA	28.8570003509521	23.2059993743896	23.0650005340576	24.5109996795654
245	P2_72h.1	25.2940006256104	26.7189998626709	23.0060005187988	26.4640007019043	23.8540000915527	27.7229995727539	38.8349990844727	30.1870002746582	37.5690002441406	NA	28.8680000305176	22.9680004119873	23.1319999694824	25.125
246	P2_72h.2	25.2789993286133	26.7779998779297	22.988000869751	26.5069999694824	23.9360008239746	27.8990001678467	34.2840003967285	38.7169990539551	35.4469985961914	38.9860000610352	28.9419994354248	23.0380001068115	23.2140007019043	24.5389995574951
247	P2_PMA	23.1590003967285	22.9400005340576	23.6410007476807	26.3470001220703	25.8680000305176	28.3819999694824	23.6790008544922	25.7269992828369	26.0849990844727	26.363000869751	16.8689994812012	24.4710006713867	29.9699993133545	25.0809993743896
248	P2_PMA.1	23.2000007629395	22.9629993438721	23.5930004119873	26.3840007781982	25.8360004425049	28.4009990692139	23.6529998779297	25.4890003204346	26.0699996948242	26.2679996490479	16.8309993743896	24.5860004425049	29.7119998931885	25.1590003967285
249	P2_PMA.2	23.2350006103516	22.9540004730225	23.6870002746582	26.67799949646	25.9340000152588	28.2150001525879	23.6490001678467	26.242000579834	25.9829998016357	26.44700050354	16.931999206543	24.5340003967285	29.3950004577637	25.0179996490479
250	P2_SEB	21.3490009307861	18.4990005493164	20.5919990539551	22.0879993438721	21.6940002441406	21.9680004119873	23.2740001678467	20.7280006408691	24.6630001068115	25.2199993133545	15.8299999237061	20.2199993133545	22.125	NA
251	P2_SEB.1	21.3449993133545	18.6709995269775	20.6469993591309	22.0890007019043	21.7819995880127	22.1860008239746	23.2700004577637	20.7999992370605	24.6529998779297	25.4160003662109	15.8839998245239	20.2320003509521	22.1149997711182	21.9950008392334
252	P2_SEB.2	21.3990001678467	18.5270004272461	20.5990009307861	22.1359996795654	21.9440002441406	21.9790000915527	23.2870006561279	20.5020008087158	24.507999420166	25.1490001678467	15.7250003814697	20.1550006866455	22.117000579834	22.0240001678467
253	P3_72h	29.8159999847412	NA	28.6049995422363	31.0510005950928	26.9479999542236	28.7859992980957	NA	34.0519981384277	NA	NA	30.9699993133545	28.0139999389648	24.5650005340576	29.9820003509521
254	P3_72h.1	29.4340000152588	30.7250003814697	28.6720008850098	31.3299999237061	27.0879993438721	29.068000793457	39.2379989624023	NA	NA	NA	31.3010005950928	27.8209991455078	24.488000869751	29.4529991149902
255	P3_72h.2	29.2740001678467	31.0550003051758	28.9099998474121	31.1520004272461	26.9300003051758	29.253999710083	NA	34.9099998474121	NA	NA	NA	27.9139995574951	24.4939994812012	29.7199993133545
256	P3_PMA	27.0370006561279	26.7980003356934	29.2569999694824	30.9710006713867	28.7080001831055	30.7560005187988	27.4829998016357	27.8099994659424	30.9060001373291	28.3910007476807	20.5219993591309	29.0830001831055	33.0279998779297	28.0869998931885
257	P3_PMA.1	27.1429996490479	26.7950000762939	29.4400005340576	NA	28.5830001831055	31.2609996795654	27.371000289917	27.7369995117188	30.9850006103516	28.8020000457764	20.5510005950928	29.2080001831055	34.2560005187988	28.6060009002686
258	P3_PMA.2	26.9759998321533	26.7999992370605	NA	31.3619995117188	NA	31.5830001831055	27.4899997711182	27.5580005645752	30.2229995727539	28.4139995574951	20.5860004425049	28.9799995422363	NA	28.7360000610352
259	P3_SEB	24.2770004272461	21.9549999237061	26.2089996337891	24.8600006103516	24.9519996643066	26.0860004425049	24.2759990692139	19.6219997406006	29.8090000152588	27.2089996337891	17.7040004730225	23.7689990997314	25.3330001831055	26.0160007476807
260	P3_SEB.1	24.4230003356934	22.0189990997314	26.0909996032715	24.8950004577637	24.6809997558594	26.0380001068115	24.3320007324219	19.7479991912842	30.173999786377	27.2399997711182	17.6940002441406	23.7180004119873	25.4990005493164	25.8889999389648
261	P3_SEB.2	24.375	22.0429992675781	26.2299995422363	24.9409999847412	24.871000289917	25.9699993133545	24.3209991455078	19.7369995117188	29.9139995574951	27.4549999237061	17.6919994354248	23.7779998779297	25.423999786377	25.9139995574951
262	P4_72h	25.2059993743896	26.3390007019043	23.6620006561279	27.3479995727539	24.7140007019043	25.1800003051758	33.5419998168945	34	NA	NA	30.6679992675781	23.2719993591309	23.6709995269775	25.4300003051758
263	P4_72h.1	25.5149993896484	26.5639991760254	23.7310009002686	27.246000289917	24.7630004882812	25.1630001068115	NA	34.0530014038086	NA	NA	31.0949993133545	23.2110004425049	23.6669998168945	25.4440002441406
264	P4_72h.2	25.2859992980957	26.6399993896484	23.931999206543	27.2719993591309	24.5979995727539	25.2299995422363	NA	NA	NA	NA	NA	23.2870006561279	23.8589992523193	25.5610008239746
265	P4_PMA	22.7849998474121	21.9150009155273	24.0230007171631	26.3999996185303	26.0069999694824	26.5669994354248	19.2980003356934	22.5869998931885	24.0860004425049	27.0459995269775	15.7729997634888	24.5540008544922	NA	25.0340003967285
266	P4_PMA.1	22.8080005645752	22.0690002441406	24.1560001373291	26.4839992523193	26.3810005187988	26.5160007476807	19.2819995880127	22.6340007781982	24.0659999847412	27.443000793457	15.798999786377	24.6200008392334	32.359001159668	25.0890007019043
267	P4_PMA.2	22.8209991455078	21.8700008392334	24.1660003662109	26.4669990539551	26.1809997558594	26.5259990692139	19.3159999847412	23.0060005187988	23.992000579834	27.1439990997314	15.7299995422363	24.6310005187988	31.6189994812012	25.1229991912842
268	P4_SEB	21.1809997558594	18.42799949646	20.7600002288818	20.4850006103516	21.9220008850098	22.5690002441406	22.3560009002686	20.4640007019043	25.923999786377	25.25	16.8859996795654	19.7660007476807	23.4120006561279	21.4559993743896
269	P4_SEB.1	21.1580009460449	18.4050006866455	20.7819995880127	20.4309997558594	21.9559993743896	22.5090007781982	22.4549999237061	20.2360000610352	NA	25.3110008239746	16.9729995727539	19.871000289917	23.5090007781982	21.5590000152588
270	P4_SEB.2	21.2479991912842	18.3379993438721	20.7390003204346	20.4950008392334	21.8449993133545	22.5890007019043	22.5270004272461	20.246000289917	25.7740001678467	25.2430000305176	16.8090000152588	19.7700004577637	23.4950008392334	21.4540004730225
271	P5_72h	25.7800006866455	26.6079998016357	23.9810009002686	26.4750003814697	23.0620002746582	23.9969997406006	31.613000869751	NA	NA	32.242000579834	28.6079998016357	21.9540004730225	20.9349994659424	25.1909999847412
272	P5_72h.1	25.6809997558594	26.4610004425049	23.9540004730225	26.3799991607666	22.8390007019043	23.9930000305176	30.4080009460449	34.7869987487793	34.7599983215332	34.3050003051758	28.9869995117188	21.878999710083	20.8190002441406	25.2070007324219
273	P5_72h.2	25.7880001068115	26.7080001831055	24.0149993896484	26.4449996948242	22.9640007019043	24.1509990692139	30.5990009307861	35.3720016479492	NA	NA	28.9659996032715	21.9099998474121	20.9559993743896	25.1030006408691
274	P5_PMA	26.6469993591309	27.0900001525879	29.4349994659424	30.6089992523193	26.1009998321533	29.5979995727539	28.8209991455078	29.6159992218018	31.4020004272461	31.2159996032715	NA	24.8659992218018	NA	27.7199993133545
275	P5_PMA.1	26.4459991455078	27.0610008239746	29.2800006866455	30.701000213623	26.6909999847412	29.6340007781982	28.1940002441406	29.5400009155273	31.1560001373291	30.9780006408691	21.548999786377	25.0550003051758	28.8619995117188	27.3509998321533
276	P5_PMA.2	26.6459999084473	27.1660003662109	29.8570003509521	30.6490001678467	26.2560005187988	29.8269996643066	28.3390007019043	NA	31.7800006866455	31.2150001525879	21.4069995880127	24.9479999542236	29.0149993896484	27.5919990539551
277	P5_SEB	21.3759994506836	17.3010005950928	21.5389995574951	20.8780002593994	21.9669990539551	23.3640003204346	18.0659999847412	18.3299999237061	24.6070003509521	25.6790008544922	15.3669996261597	19.628999710083	21.193000793457	22.0370006561279
278	P5_SEB.1	21.5030002593994	17.2999992370605	21.5170001983643	20.8899993896484	21.8159999847412	23.3129997253418	18.0799999237061	18.4389991760254	24.5919990539551	25.6420001983643	15.3590002059937	19.5830001831055	21.1700000762939	22.0270004272461
279	P5_SEB.2	21.3610000610352	17.2970008850098	21.5419998168945	20.9720001220703	21.625	23.3840007781982	18.1520004272461	18.4360008239746	24.6019992828369	25.8339996337891	15.3100004196167	19.7029991149902	21.242000579834	22.0709991455078
280	P6_72h	25.4300003051758	27.7530002593994	23.7439994812012	27.6720008850098	23.8549995422363	25.6079998016357	NA	NA	NA	NA	29.2129993438721	22.4090003967285	21.9610004425049	24.568000793457
281	P6_72h.1	25.2940006256104	27.6410007476807	23.6439990997314	27.6480007171631	23.7719993591309	25.4459991455078	NA	NA	NA	NA	29.4750003814697	22.386999130249	21.9939994812012	24.6639995574951
282	P6_72h.2	25.5459995269775	27.5729999542236	23.8649997711182	27.8159999847412	23.568000793457	25.5380001068115	NA	35.201000213623	NA	NA	29.4120006561279	22.3360004425049	21.9209995269775	24.3579998016357
283	P6_PMA	23.8190002441406	24.117000579834	26.8910007476807	27.6800003051758	26.1019992828369	27.9850006103516	26.2320003509521	28.306999206543	30.5359992980957	27.8799991607666	18.3269996643066	24.9330005645752	29.7600002288818	26.6830005645752
284	P6_PMA.1	23.7250003814697	24.1560001373291	26.8120002746582	27.3509998321533	26.44700050354	28.3589992523193	26.548999786377	28.4099998474121	30.867000579834	27.6000003814697	18.2569999694824	24.9109992980957	29.681999206543	26.7469997406006
285	P6_PMA.2	23.6490001678467	24.1979999542236	26.5939998626709	27.7670001983643	NA	28.136999130249	26.2919998168945	28.0510005950928	31.121000289917	27.8689994812012	18.2409992218018	24.7259998321533	29.5939998626709	26.4659996032715
286	P6_SEB	21.8129997253418	18.5090007781982	21.6940002441406	22.2059993743896	22.492000579834	23.4419994354248	21.371000289917	19.7220001220703	26.4370002746582	25.8339996337891	NA	20.4979991912842	22.1389999389648	23.2789993286133
287	P6_SEB.1	21.8120002746582	18.4580001831055	21.6049995422363	22.1679992675781	22.1809997558594	23.3950004577637	21.3020000457764	19.57200050354	26.2770004272461	25.701000213623	16.9330005645752	20.4139995574951	22.1509990692139	23.1690006256104
288	P6_SEB.2	21.8339996337891	18.3700008392334	21.5590000152588	22.1439990997314	22.19700050354	23.4459991455078	21.3139991760254	20.2660007476807	25.9890003204346	25.8719997406006	16.7999992370605	20.4009990692139	22.1809997558594	22.6270008087158
289	P7_72h	26.3729991912842	29.1580009460449	25.0300006866455	28.9930000305176	27.0340003967285	31.1580009460449	NA	NA	34.7680015563965	NA	33.0309982299805	24.5970001220703	26.5860004425049	26.548999786377
290	P7_72h.1	26.9659996032715	29.3059997558594	24.9270000457764	28.8850002288818	26.8980007171631	NA	37.2869987487793	36.101001739502	28.7199993133545	NA	NA	24.5049991607666	26.6569995880127	26.5690002441406
291	P7_72h.2	26.3980007171631	29.1270008087158	24.9909992218018	29.0620002746582	26.5279998779297	31.3759994506836	NA	NA	33.6969985961914	NA	33.3740005493164	24.4069995880127	26.7709999084473	26.6359996795654
292	P7_PMA	23.7479991912842	23.75	24.0610008239746	26.8229999542236	26.7639999389648	27.9549999237061	19.42799949646	21.3129997253418	23.1840000152588	26.0510005950928	15.9540004730225	25.5319995880127	NA	26.4570007324219
293	P7_PMA.1	23.7609996795654	23.6690006256104	24.0909996032715	26.8519992828369	26.5389995574951	27.7600002288818	19.4300003051758	21.2959995269775	23.2730007171631	26.1149997711182	15.9759998321533	25.5230007171631	32.3009986877441	26.1989994049072
294	P7_PMA.2	23.6439990997314	23.6650009155273	24.136999130249	26.8269996643066	26.7439994812012	27.7929992675781	19.5259990692139	21.2180004119873	23.1429996490479	25.9799995422363	15.9569997787476	25.2779998779297	32.5660018920898	26.2779998779297
295	P7_SEB	23.5480003356934	21.4619998931885	22.2479991912842	22.9680004119873	23.7929992675781	23.3929996490479	23.1709995269775	20.8250007629395	24.6730003356934	27.1429996490479	16.7119998931885	21.8059997558594	25.5990009307861	23.5869998931885
296	P7_SEB.1	23.5130004882812	21.7299995422363	22.2150001525879	22.9379997253418	23.9810009002686	23.4740009307861	23.2099990844727	20.6889991760254	24.6229991912842	27.2199993133545	16.5860004425049	21.8409996032715	25.6359996795654	23.6189994812012
297	P7_SEB.2	23.556999206543	21.2910003662109	22.2369995117188	23.1849994659424	23.8010005950928	23.5370006561279	23.2409992218018	20.57200050354	24.6790008544922	27.6270008087158	16.636999130249	21.7609996795654	25.5090007781982	23.7980003356934
298	P8_72h	24.9500007629395	25.3400001525879	22.7730007171631	25.9890003204346	25.0139999389648	25.9979991912842	NA	35.6310005187988	NA	NA	29.8649997711182	23.1299991607666	23.1270008087158	24.7859992980957
299	P8_72h.1	25.1480007171631	25.3579998016357	22.8169994354248	26.1340007781982	25.6439990997314	26.0849990844727	33.8040008544922	34.5880012512207	NA	NA	NA	23.1650009155273	23.3560009002686	24.7119998931885
300	P8_72h.2	25.1870002746582	25.4479999542236	22.8190002441406	26.1200008392334	24.951000213623	25.8740005493164	NA	NA	NA	NA	29.3150005340576	23.1539993286133	23.2089996337891	24.7649993896484
301	P8_PMA	23.3269996643066	22.5709991455078	25.761999130249	25.6009998321533	27.2509994506836	27.0200004577637	22.386999130249	NA	26.8980007171631	27.068000793457	19.3120002746582	25.492000579834	30.4950008392334	25.4640007019043
302	P8_PMA.1	23.4060001373291	22.5300006866455	25.7150001525879	25.7099990844727	27.32200050354	27.0130004882812	22.3150005340576	25.2849998474121	26.8659992218018	26.9009990692139	19.1469993591309	25.5340003967285	30.6429996490479	25.4300003051758
303	P8_PMA.2	23.3880004882812	22.6189994812012	26.0259990692139	25.8619995117188	27.4759998321533	27.1399993896484	22.3099994659424	25.6189994812012	26.4360008239746	26.886999130249	19.0930004119873	25.568000793457	30.5750007629395	25.5209999084473
304	P8_SEB	20.7240009307861	17.7779998779297	20.8129997253418	20.3939990997314	21.9260005950928	24.8929996490479	19.7770004272461	17.9209995269775	23.6469993591309	25.7110004425049	17.3369998931885	19.7479991912842	21.9370002746582	21.4150009155273
305	P8_SEB.1	20.7569999694824	17.9179992675781	20.8400001525879	20.3330001831055	22.6520004272461	24.9179992675781	19.8850002288818	18.0249996185303	23.7189998626709	25.7469997406006	17.3419990539551	19.7119998931885	21.7749996185303	21.4559993743896
306	P8_SEB.2	20.7269992828369	17.8090000152588	20.8999996185303	20.4389991760254	21.9370002746582	24.9629993438721	19.9050006866455	17.9529991149902	23.6830005645752	25.7070007324219	17.1909999847412	19.6860008239746	21.882999420166	21.5860004425049
307	P9_72h	24.6620006561279	25.5909996032715	23.4330005645752	26.2240009307861	24.7000007629395	27.9850006103516	32.6389999389648	NA	NA	NA	28.8530006408691	23.1280002593994	24.3740005493164	25.1620006561279
308	P9_72h.1	24.5729999542236	25.5139999389648	23.4479999542236	26.4130001068115	24.6849994659424	28.0259990692139	32.7569999694824	30.5729999542236	34.2999992370605	33.4169998168945	29.2670001983643	23.1270008087158	24.3409996032715	25.5030002593994
309	P9_72h.2	24.7999992370605	25.4729995727539	23.4669990539551	26.2329998016357	24.5869998931885	27.9610004425049	31.1429996490479	30.2660007476807	33.0289993286133	NA	NA	23.1620006561279	24.4580001831055	25.4160003662109
310	P9_PMA	21.1480007171631	20.8439998626709	22.9769992828369	24.4979991912842	25.1259994506836	24.4899997711182	19.7840003967285	22.7280006408691	25.0200004577637	26.2600002288818	16.2189998626709	23.8229999542236	29.1949996948242	25.113000869751
311	P9_PMA.1	21.1809997558594	20.746000289917	22.9179992675781	24.5890007019043	25.1060009002686	24.4419994354248	19.7199993133545	22.5809993743896	24.8910007476807	26.1940002441406	16.2919998168945	23.8120002746582	29.6840000152588	25.246000289917
312	P9_PMA.2	21.0939998626709	20.8320007324219	22.9500007629395	24.5599994659424	25.0769996643066	24.5049991607666	19.7639999389648	22.4780006408691	24.6030006408691	25.9580001831055	16.1180000305176	23.82200050354	29.4209995269775	25.2749996185303
313	P9_SEB	21.2450008392334	18.7649993896484	20.9909992218018	21.1480007171631	22.3239994049072	22.4120006561279	21.19700050354	19.7530002593994	25.4039993286133	25.5310001373291	15.9540004730225	20.0919990539551	22.80299949646	22.7880001068115
314	P9_SEB.1	21.3010005950928	18.7889995574951	20.9309997558594	21.0949993133545	22.5319995880127	22.431999206543	21.1439990997314	19.7059993743896	25.2240009307861	25.5869998931885	15.9890003204346	19.9090003967285	22.9300003051758	22.6639995574951
315	P9_SEB.2	21.3020000457764	18.7959995269775	20.9459991455078	21.2290000915527	22.5069999694824	22.3439998626709	21.1749992370605	19.5919990539551	25.6830005645752	25.8110008239746	15.7449998855591	19.9069995880127	22.9589996337891	22.6529998779297
