SAMPLE	AIM2	CASP1	CCL2	CCL20	CCL27	CCL5	CTLA4	CXCL1	CXCL10	CXCL2	DEFB1	EOMES	FOXP3	IFIH1	IFNAR1	IFNG	IFNGR	IL10	IL17A	IL17F	IL1b	IL1F6	IL1RN	IL20RA	IL22	IL22RA1	IL22RA2	IL26	IL8b	KLRK1	LCN2	MICB	NLRP1	NLRP3	PI3	PYCARD	REG3A	S100A8	S100A9	TNF	TRGC1	WIPI1
47	PT013	6.3982011360875246	26.421983	13.011067854131737	 0.141479616	312.92363347366779	17.045666090302873	NA	5.1421784400484407E-4	   6.4516422	4.9712808165174645E-3	45.254824024238623	4.7954524301745911	  30.280831	 6.44002845	1.2872865	   6.4516422	1.1064937	NA	NA	NA	0.115342798	79.194808044509571	77.529150880710446	1.273152e+01	NA	 12.814964	 28.238347	NA	NA	63.250286936328429	4.491346e-03	 0.171427034	22.611731964516853	3.363376758742076	  0.23460957	   41.47012	NA	  10.0840268	8.5920339100357683	21.406847	97.59033835672696	 27.973717
48	PT014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	PT015	4.3199073739632663	20.416548	16.040725769702053	 0.244346551	138.23703596682452	6.1802568236238349	12.591117142060948	1.3217521990461104E-3	NA	NA	29.148166652825608	NA	  21.352511	10.13836615	1.2546930	NA	1.1903273	NA	NA	NA	0.197054521	180.85216784229161	52.249097063719745	6.913107e+00	NA	 12.085007	NA	NA	NA	29.688527262552928	1.247620e-02	 0.096321446	13.789521841373622	1.3174448788162356	  0.33340179	   42.95241	NA	  14.0776440	17.549209729026018	17.291620	43.161317838413034	 35.407952
50	PT016	NA	18.400412	8.6798324747629287	 0.113544799	172.24675152737711	9.6330988290998132	6.4987643273071551	5.7532575645952437E-4	   5.6268706	NA	25.510159564075952	0.98954216071004408	  16.687162	 5.72462237	0.6973718	   5.6268706	0.5023983	NA	NA	NA	0.036778367	63.646074302707149	54.455274176802668	4.921164e+00	NA	 13.327900	NA	NA	NA	30.653914392821864	2.364218e-03	NA	13.560449981856346	NA	  0.04506028	   36.47071	NA	   1.7203079	0.27376315582220667	 9.198086	NA	 15.133431
51	PT017	4.0483472138557719	12.030849	8.716009186219269	 0.082927857	90.238227310013428	12.981039919854004	8.7079562690322501	4.4633237580221641E-3	   5.4151450	2.2459979832193788E-2	20.336503049710707	NA	  12.406295	 5.36656545	0.8019960	   5.4151450	0.8802912	NA	NA	NA	0.014201309	336.23663592485855	68.24573315483579	6.352542e+00	NA	 11.624478	NA	NA	NA	29.946878985017012	NA	 0.137801801	15.487153167405275	NA	  0.32797704	   43.87519	NA	  13.7116783	25.717299805865153	13.045680	NA	 38.890169
52	PT018	NA	 8.201189	NA	NA	NA	NA	NA	NA	NA	NA	39.487733193921407	NA	NA	NA	1.1203891	NA	0.9961301	NA	NA	NA	NA	NA	NA	NA	NA	 12.822735	NA	NA	NA	NA	NA	NA	20.275508917926491	NA	NA	   60.92661	NA	   9.5356620	NA	NA	NA	 51.786338
53	PT019	NA	 9.404383	20.653782798878304	NA	99.709974127967385	15.765145975492294	NA	3.5870158985733093E-3	   3.2981713	9.0994828285103427E-3	25.516039860266577	4.7832804265784334	  11.255048	 8.92209230	0.8553978	   3.2981713	0.8151807	0.72908789688049747	NA	NA	0.071793669	36.741369789548429	44.92146747624389	4.331402e+00	NA	  6.833159	NA	NA	NA	30.350904151954694	NA	 0.172619506	9.7811219629093458	3.9041736982748296	  0.10806720	   22.33654	NA	  17.4320107	18.93959398753001	17.868342	48.101156020892688	 25.758927
54	PT020	2.5781437203099262	32.237447	9.3978659097870221	 0.043224672	115.1203575967596	6.1233982571616012	4.8026589545759384	1.8462749042095427E-3	  11.1682595	5.9385714952285822E-3	19.630147697909702	1.7844758775842937	  17.168187	 6.65969207	0.8010692	  11.1682595	0.8240196	NA	NA	NA	0.054058584	64.713723934403745	31.508414731283199	6.025159e+00	NA	 10.556108	 21.803837	7.225916e-01	NA	19.778104018920612	2.800249e-03	 0.074531773	9.7135529965979277	1.9450446914925215	  0.11483753	   16.86545	720.48895385558876	   1.3188980	0.4302754721179467	 9.458857	NA	 20.130803
55	PT021	3.2621711641757405	24.184314	25.339817179450637	 0.102877579	213.33839583638087	41.278904439486553	13.77995705008316	1.9378414013807759E-3	  50.2365762	NA	31.815675335005423	8.4268871735423261	   9.369679	13.14211394	1.1206484	  50.2365762	0.8221341	NA	NA	NA	NA	190.63466322278353	69.198399548932628	8.442480e+00	NA	 15.330985	NA	NA	NA	89.304821390379331	NA	 0.289907909	15.178943450053772	2.5320457119436246	  0.27925732	   39.69817	NA	   6.0251642	13.858185188281844	18.277537	88.606012603333625	 26.952235
56	PT022	3.9127067502339767	NA	11.626409000332496	 0.159965575	105.59030673991565	10.475880633158193	12.872021745576367	6.856054998093978E-4	   4.6848387	8.0117480403651305E-3	18.269097397458026	2.0330804937437454	  12.578026	 8.81665373	0.8403139	   4.6848387	0.6563469	NA	NA	NA	NA	68.261494425403342	67.244011403822412	4.495040e+00	NA	 16.841286	  4.291409	2.474913e+00	NA	NA	4.920311e-04	NA	13.471447417742878	NA	  0.10100508	   24.82979	NA	   0.2821108	0.96459836652260889	22.034115	69.086542469764282	 24.414514
57	PT023	2.2987251144724485	NA	8.4698369708789603	 0.033115861	162.88012239659722	6.468807955637093	10.157692916295655	7.0937393218003294E-4	NA	4.4638391279135901E-3	28.449526893089956	1.8764432100098207	  12.280802	NA	0.8203625	NA	0.7985291	NA	NA	NA	0.058321254	109.87102937062635	67.571042992558631	6.824234e+00	NA	 13.228576	NA	NA	NA	49.225449892067573	NA	 0.109020146	15.823536921441377	1.0085328011866368	  0.07485973	   32.08142	NA	   0.7289208	NA	16.103842	17.907599631221604	 20.546686
58	PT024	5.6099991485054082	10.767913	8.0240678990952965	 0.092184398	87.588339785107834	9.4370311570980174	8.6848505762074062	6.587412547000627E-4	   2.9814206	NA	24.011711574426997	2.8745461346518177	  24.789670	11.84475302	0.9690657	   2.9814206	0.9943970	0.698258502032166	NA	NA	0.199666905	123.35454268363972	75.217658102884897	9.986642e+00	NA	 14.315464	  9.020494	7.075349e-01	NA	34.519364315969753	NA	 0.155214304	14.883759472366634	2.6480160705501392	  0.07028368	   32.23003	NA	   3.4862287	1.9898594915106267	20.112217	51.846211749892497	 38.465701
59	PT025	3.5251061210118739	23.703033	17.868341959928607	 0.041296569	126.20862620464609	13.09247857322025	10.545092218876132	5.2502244112100863E-4	   0.7347538	1.3811369450141678E-2	37.809208778040208	2.0472211094842701	  10.678716	13.16768131	1.0460846	   0.7347538	1.1391737	NA	NA	NA	0.054327763	54.379852885819673	39.661480682400992	8.074278e+00	NA	  8.360774	 11.287906	NA	2.1232641957129941E-3	47.702728929929677	3.687274e-03	 0.143388342	11.933952066274506	NA	  0.09782408	   20.49688	NA	   7.0290669	6.573523385754255	19.575818	49.54493866120815	 40.122318
60	PT026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.242017927855159	NA	  27.944614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	 16.120143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	   2.0545650	NA	NA	NA	NA
61	PT027	5.4824978783345921	21.254072	16.614077942249928	NA	82.710574599832483	11.217402706700048	22.635266088091033	7.7976875963402335E-4	  25.7827426	NA	16.56040906496813	2.0781998665044874	  29.074182	14.38715182	0.9250909	  25.7827426	0.7210676	NA	NA	NA	NA	168.58512811196198	55.45834796031199	4.941103e+00	NA	 13.874318	 11.572443	NA	1.5939636837086647E-3	29.657672859223386	NA	 0.197830050	9.8105461832541039	NA	  0.42518630	   39.98351	NA	   8.0686867	14.155918172248487	22.166874	36.4285998118592	 26.076297
62	PT028	NA	17.934523	13.125812329060688	NA	153.38362205584994	15.926243709027222	NA	1.0030899690507706E-3	   2.4188707	NA	39.451284359535386	1.9670060863104575	  10.644235	23.93430137	1.1502924	   2.4188707	0.7644462	NA	NA	NA	0.034228328	91.773185214224128	51.792363760772545	8.301282e+00	NA	 11.637428	NA	NA	NA	49.271005023116054	NA	 0.115236357	12.617323583739035	5.7762637677554336	  0.03888437	   34.02841	NA	   0.3457978	0.26176306529951415	24.521933	69.11851798341219	 29.269666
63	PT029	4.9291324409198793	18.743695	27.761257808165038	 1.384468947	173.00460549244809	12.025294304662284	79.51565036778598	1.2676791210182007E-2	  16.7760787	3.230720378764932E-2	21.705662925936643	4.3650576934766283	  36.101831	18.41151793	1.0523879	  16.7760787	1.1080674	1.0422237557989309	NA	1.7805381358153269	0.551079931	583.80142241791839	71.440302928667109	6.365766e+00	12.878418229174473	 14.190000	 39.081177	NA	4.4966672393696838E-2	75.235062686608501	5.136290e-02	 0.136218976	12.894342846553009	3.9093046095969384	 19.89499015	   32.10368	NA	 290.4206364	334.76373717159964	47.680703	57.800096853492462	 22.811145
64	PT030	5.5206301097117256	NA	20.739865789877257	 0.017676798	200.2049626759574	11.484901089065856	12.645050068678968	NA	   2.4269878	2.5549317089250366E-3	39.900464203293048	NA	  12.763925	 4.87550025	0.5839837	   2.4269878	0.6172010	0.52219718117865788	NA	NA	NA	36.860424762786387	40.438768207423543	5.174194e+00	NA	  7.108370	  5.519869	NA	1.4779699780914067E-3	NA	NA	 0.155429679	9.2406874492477833	NA	  0.02802129	   25.89617	NA	  14.2478008	9.2470933427298885	32.454214	34.775505179658275	 18.408937
65	PT031	11.025965495216315	21.466268	20.639470410997458	 0.160391157	114.51024734778571	45.675015730896277	72.045358727131955	5.8109923555546275E-3	   6.6284274	7.5046427842007874E-3	18.071769320896735	13.721186608109916	  36.868921	12.02283384	1.1633893	   6.6284274	1.3372088	0.67182896349285059	NA	NA	0.113387488	161.28844477780842	67.649136112254652	1.359496e+01	NA	 16.434926	 38.289204	9.520330e+00	1.83861255658944E-3	82.158262165586791	NA	 0.260616401	18.26065382007339	NA	  0.42249309	   38.06342	NA	  24.3975846	33.548268786715134	38.345889	168.04054329758804	 19.807848
66	PT032	1.4502806712101155	16.014789	16.30602536912604	 0.104217260	100.40352777306646	9.1556708027545248	11.831000469718866	1.1550461420728329E-3	  14.8975072	1.8266362934215942E-2	22.059561010721939	2.0510084021944373	   9.210839	12.64948568	1.0074207	  14.8975072	0.8591354	NA	NA	NA	0.049537545	73.22848666908429	36.344519103766388	5.865820e+00	NA	 11.013103	NA	NA	NA	NA	NA	 0.143255894	10.614756390813533	NA	  0.22630386	   26.12453	NA	   0.6532318	1.6365598216525314	15.797966	74.793061572162443	 20.038001
67	PT033	3.6743768021740211	23.441629	15.465703250878347	 0.125666083	123.69694929479786	24.881474595627679	22.494507173257066	NA	  19.1419603	1.5497365669905902E-2	39.716506058734836	4.6395998529783364	NA	15.74357749	0.9140428	  19.1419603	1.2180735	0.60681687642671944	NA	NA	0.052677634	49.424942547612474	57.853523554884852	1.145046e+01	NA	 14.392056	NA	NA	1.8443557192215009E-3	98.792769691012865	1.166226e-02	 0.116709995	11.794151971152191	NA	  0.35176094	   29.31702	NA	  11.3372637	7.8480499617167645	22.321060	122.78577156063405	 31.168141
68	PT034	NA	14.406682	9.2706284871059559	 0.006726163	231.3606617510182	16.830424224726936	12.353377193911578	NA	   3.9086369	1.9099342863382961E-2	27.556738258680596	4.3288985857336755	  16.935751	NA	1.0839764	   3.9086369	1.2580787	NA	NA	NA	NA	248.88470059788148	88.646983300852398	6.072681e+00	NA	 18.499542	  7.015645	NA	NA	NA	NA	 0.251448269	18.739358836432228	6.2060765239268427	  0.13082104	   38.62153	NA	   2.8153881	1.5601298332448079	11.137345	55.811833447708551	 40.551036
69	PT035	NA	26.342725	25.158945676061393	 0.357330969	317.29170563154389	9.5026682195431498	36.771085280671315	NA	   2.6814246	1.3072376863155212E-2	38.48786322953746	1.6452801324561139	  40.513570	34.36877748	1.0772351	   2.6814246	1.7482560	0.44766742320783415	NA	NA	NA	98.382719925492026	89.346115211381601	9.227883e+00	NA	 22.314529	NA	NA	NA	45.748947365094203	NA	 0.252437647	26.318380718782233	2.4845489458535557	  0.19860854	   41.58525	NA	   9.0505185	8.9527660599787851	66.856661	NA	 29.705691
