,SAMPLE,CT,STD,[CT],,CT,STD,[CT],,ΔCT,ΔΔCT,STD,,2-ΔΔCT,SEM,,
,,FOXP3,,,,B2mg,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,V9_PMA,27.871999740600586,0.18,27.93,,16.820999145507813,0.053506,16.80,,11.13,-0.40,0.18,,1.318,0.087108,,
,V9_SEB,23.531000137329102,,,,16.388999938964844,,,,,,,,,,,
,V9_SEB,23.524999618530273,,,,15.923999786376953,,,,,,,,,,,
,V9_SEB,23.511999130249023,0.009713,23.52,,16.405000686645508,0.27,16.24,,7.28,-4.25,0.27,,18.983,0.13,,
,V9_72h,30.482000350952148,,,,17.948999404907227,,,,,,,,,,,
,V9_72h,,,,,17.944000244140625,,,,,,,,,,,
,V9_72h,30.75200080871582,0.19,30.62,,17.992000579833984,0.026389,17.96,,12.66,1.13,0.19,,0.458,0.10,,
,V10_PMA,28.253999710083008,,,,19.680000305175781,,,,,,,,,,,
,V10_PMA,28.615999221801758,,,,19.75200080871582,,,,,,,,,,,
,V10_PMA,28.136999130249023,0.25,28.34,,19.819000244140625,0.069515,19.75,,8.59,-2.94,0.26,,7.699,0.12,,
,V10_SEB,21.447000503540039,,,,15.680000305175781,,,,,,,,,,,
,V10_SEB,21.535999298095703,,,,15.696999549865723,,,,,,,,,,,
,V10_SEB,21.531999588012695,0.050269,21.50,,15.729000091552734,0.02488,15.70,,5.80,-5.73,0.056089,,52.966,0.02644,,
,V10_72h,28.343999862670898,,,,15.557999610900879,,,,,,,,,,,
,V10_72h,28.400999069213867,,,,15.628000259399414,,,,,,,,,,,
,V10_72h,28.530000686645508,0.095295,28.42,,15.546999931335449,0.043936,15.58,,12.85,1.32,0.10,,0.401,0.049467,,
,V11_PMA,26.246999740600586,,,,15.906999588012695,,,,,,,,,,,
,V11_PMA,26.485000610351563,,,,15.85099983215332,,,,,,,,,,,
,V11_PMA,26.39900016784668,0.12,26.38,,15.859999656677246,0.030072,15.87,,10.50,-1.03,0.12,,2.036,0.058554,,
,V11_SEB,20.562000274658203,,,,15.253999710083008,,,,,,,,,,,
,V11_SEB,20.818000793457031,,,,15.25100040435791,,,,,,,,,,,
,V11_SEB,20.493000030517578,0.17,20.62,,15.253999710083008,0.001732,15.25,,5.37,-6.16,0.17,,71.440,0.080724,,
,V11_72h,25.611000061035156,,,,14.444999694824219,,,,,,,,,,,
,V11_72h,25.716999053955078,,,,14.814000129699707,,,,,,,,,,,
,V11_72h,25.716999053955078,0.061199,25.68,,14.420999526977539,0.22,14.56,,11.12,-0.41,0.23,,1.327,0.11,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
